qu'un	359.200000	0.600000
naufragé	360.000000	0.600000
sur	360.800000	0.600000
un	361.600000	0.600000
radeau	362.400000	0.600000
au	363.200000	0.600000
milieu	364.000000	0.600000
de	364.800000	0.600000
l'océan.	365.600000	0.600000
alors	366.400000	0.600000
vous	367.200000	0.600000
imaginez	368.000000	0.600000
ma	368.800000	0.600000
surprise,	369.600000	0.600000
au	370.400000	0.600000
lever	371.200000	0.600000
du	372.000000	0.600000
jour,	372.800000	0.600000
quand	373.600000	0.600000
une	374.400000	0.600000
drôle	375.200000	0.600000
de	376.000000	0.600000
petite	376.800000	0.600000
voix	377.600000	0.600000
m'a	378.400000	0.600000
réveillé.	379.200000	0.600000
elle	380.000000	0.600000
disait	380.800000	0.600000
:	381.600000	0.600000
"s'il	382.400000	0.600000
vous	383.200000	0.600000
plaît...	384.000000	0.600000
dessine-moi	384.800000	0.600000
un	385.600000	0.600000
mouton!	386.400000	0.600000
-	387.200000	0.600000
hein!	388.000000	0.600000
-	388.800000	0.600000
dessine-moi	389.600000	0.600000
un	390.400000	0.600000
mouton..."	391.200000	0.600000
j'ai	392.000000	0.600000
sauté	392.800000	0.600000
sur	393.600000	0.600000
mes	394.400000	0.600000
pieds	395.200000	0.600000
comme	396.000000	0.600000
si	396.800000	0.600000
j'avais	397.600000	0.600000
été	398.400000	0.600000
frappé	399.200000	0.600000
par	400.000000	0.600000
la	400.800000	0.600000
foudre.	401.600000	0.600000
j'ai	402.400000	0.600000
bien	403.200000	0.600000
frotté	404.000000	0.600000
mes	404.800000	0.600000
yeux.	405.600000	0.600000
j'ai	406.400000	0.600000
bien	407.200000	0.600000
regardé.	408.000000	0.600000
et	408.800000	0.600000
j'ai	409.600000	0.600000
vu	410.400000	0.600000
un	411.200000	0.600000
petit	412.000000	0.600000
bonhomme	412.800000	0.600000
tout	413.600000	0.600000
à	414.400000	0.600000
fait	415.200000	0.600000
extraordinaire	416.000000	0.600000
qui	416.800000	0.600000
me	417.600000	0.600000
considérait	418.400000	0.600000
gravement.	419.200000	0.600000
voilà	420.000000	0.600000
le	420.800000	0.600000
meilleur	421.600000	0.600000
portrait	422.400000	0.600000
que,	423.200000	0.600000
plus	424.000000	0.600000
tard,	424.800000	0.600000
j'ai	425.600000	0.600000
réussi	426.400000	0.600000
à	427.200000	0.600000
faire	428.000000	0.600000
de	428.800000	0.600000
lui.	429.600000	0.600000
mais	430.400000	0.600000
mon	431.200000	0.600000
dessin,	432.000000	0.600000
bien	432.800000	0.600000
sûr,	433.600000	0.600000
est	434.400000	0.600000
beaucoup	435.200000	0.600000
moins	436.000000	0.600000
ravissant	436.800000	0.600000
que	437.600000	0.600000
le	438.400000	0.600000
modèle.	439.200000	0.600000
ce	440.000000	0.600000
n'est	440.800000	0.600000
pas	441.600000	0.600000
ma	442.400000	0.600000
faute.	443.200000	0.600000
j'avais	444.000000	0.600000
été	444.800000	0.600000
découragé	445.600000	0.600000
dans	446.400000	0.600000
ma	447.200000	0.600000
carrière	448.000000	0.600000
de	448.800000	0.600000
peintre	449.600000	0.600000
par	450.400000	0.600000
les	451.200000	0.600000
grandes	452.000000	0.600000
personnes,	452.800000	0.600000
à	453.600000	0.600000
l'âge	454.400000	0.600000
de	455.200000	0.600000
six	456.000000	0.600000
ans,	456.800000	0.600000
et	457.600000	0.600000
je	458.400000	0.600000
n'avais	459.200000	0.600000
rien	460.000000	0.600000
appris	460.800000	0.600000
à	461.600000	0.600000
dessiner,	462.400000	0.600000
sauf	463.200000	0.600000
les	464.000000	0.600000
boas	464.800000	0.600000
fermés	465.600000	0.600000
et	466.400000	0.600000
les	467.200000	0.600000
boas	468.000000	0.600000
ouverts.	468.800000	0.600000
je	469.600000	0.600000
regardai	470.400000	0.600000
donc	471.200000	0.600000
cette	472.000000	0.600000
apparition	472.800000	0.600000
avec	473.600000	0.600000
des	474.400000	0.600000
yeux	475.200000	0.600000
tout	476.000000	0.600000
ronds	476.800000	0.600000
d'étonnement.	477.600000	0.600000
n'oubliez	478.400000	0.600000
pas	479.200000	0.600000
que	480.000000	0.600000
je	480.800000	0.600000
me	481.600000	0.600000
trouvais	482.400000	0.600000
à	483.200000	0.600000
mille	484.000000	0.600000
milles	484.800000	0.600000
de	485.600000	0.600000
toute	486.400000	0.600000
région	487.200000	0.600000
habitée.	488.000000	0.600000
or	488.800000	0.600000
mon	489.600000	0.600000
petit	490.400000	0.600000
bonhomme	491.200000	0.600000
ne	492.000000	0.600000
me	492.800000	0.600000
semblait	493.600000	0.600000
ni	494.400000	0.600000
égaré,	495.200000	0.600000
ni	496.000000	0.600000
mort	496.800000	0.600000
de	497.600000	0.600000
fatigue,	498.400000	0.600000
ni	499.200000	0.600000
mort	500.000000	0.600000
de	500.800000	0.600000
faim,	501.600000	0.600000
ni	502.400000	0.600000
mort	503.200000	0.600000
de	504.000000	0.600000
soif,	504.800000	0.600000
ni	505.600000	0.600000
mort	506.400000	0.600000
de	507.200000	0.600000
peur.	508.000000	0.600000
il	508.800000	0.600000
n'avait	509.600000	0.600000
en	510.400000	0.600000
rien	511.200000	0.600000
l'apparence	512.000000	0.600000
d'un	512.800000	0.600000
enfant	513.600000	0.600000
perdu	514.400000	0.600000
au	515.200000	0.600000
milieu	516.000000	0.600000
du	516.800000	0.600000
désert,	517.600000	0.600000
à	518.400000	0.600000
mille	519.200000	0.600000
milles	520.000000	0.600000
de	520.800000	0.600000
toute	521.600000	0.600000
région	522.400000	0.600000
habitée.	523.200000	0.600000
quand	524.000000	0.600000
je	524.800000	0.600000
