word	position	sentence_id	is_last_word
rassurent	3	18	0
comme	4	18	0
elles	5	18	0
peuvent	6	18	1
Elles	1	19	0
se	2	19	0
croient	3	19	0
terribles	4	19	0
avec	5	19	0
leurs	6	19	0
épines	7	19	1
Je	1	20	0
ne	2	20	0
répondis	3	20	0
rien	4	20	1
À	1	21	0
cet	2	21	0
instant	3	21	0
là	4	21	0
je	5	21	0
me	6	21	0
disais	7	21	0
si	8	21	0
ce	9	21	0
boulon	10	21	0
résiste	11	21	0
encore	12	21	0
je	13	21	0
le	14	21	0
ferai	15	21	0
sauter	16	21	0
d	17	21	0
un	18	21	0
coup	19	21	0
de	20	21	0
marteau	21	21	1
Le	1	22	0
petit	2	22	0
prince	3	22	0
dérangea	4	22	0
de	5	22	0
nouveau	6	22	0
mes	7	22	0
réflexions	8	22	0
et	9	22	0
tu	10	22	0
crois	11	22	0
toi	12	22	0
que	13	22	0
les	14	22	0
fleurs	15	22	1
mais	1	23	0
non	2	23	1
Mais	1	24	0
non	2	24	1
Je	1	25	0
ne	2	25	0
crois	3	25	0
rien	4	25	1
J	1	26	0
ai	2	26	0
répondu	3	26	0
n	4	26	0
importe	5	26	0
quoi	6	26	1
Je	1	27	0
m	2	27	0
occupe	3	27	0
moi	4	27	0
de	5	27	0
choses	6	27	0
sérieuses	7	27	1
Il	1	28	0
me	2	28	0
regarda	3	28	0
stupéfait	4	28	1
de	1	29	0
choses	2	29	0
sérieuses	3	29	1
Il	1	30	0
me	2	30	0
voyait	3	30	0
mon	4	30	0
marteau	5	30	0
à	6	30	0
la	7	30	0
main	8	30	0
et	9	30	0
les	10	30	0
doigts	11	30	0
noirs	12	30	0
de	13	30	0
cambouis	14	30	0
penché	15	30	0
sur	16	30	0
un	17	30	0
objet	18	30	0
qui	19	30	0
lui	20	30	0
semblait	21	30	0
très	22	30	0
laid	23	30	1
tu	1	31	0
parles	2	31	0
comme	3	31	0
les	4	31	0
grandes	5	31	0
personnes	6	31	1
Ça	1	32	0
me	2	32	0
fit	3	32	0
un	4	32	0
peu	5	32	0
honte	6	32	1
Mais	1	33	0
impitoyable	2	33	0
il	3	33	0
ajouta	4	33	0
tu	5	33	0
confonds	6	33	0
tout	7	33	1
Tu	1	34	0
mélanges	2	34	0
tout	3	34	1
Il	1	35	0
était	2	35	0
vraiment	3	35	0
très	4	35	0
irrité	5	35	1
Il	1	36	0
secouait	2	36	0
au	3	36	0
vent	4	36	0
des	5	36	0
cheveux	6	36	0
tout	7	36	0
dorés	8	36	0
je	9	36	0
connais	10	36	0
une	11	36	0
planète	12	36	0
où	13	36	0
il	14	36	0
y	15	36	0
a	16	36	0
un	17	36	0
monsieur	18	36	0
cramoisi	19	36	1
Il	1	37	0
n	2	37	0
a	3	37	0
jamais	4	37	0
respiré	5	37	0
une	6	37	0
fleur	7	37	1
Il	1	38	0
n	2	38	0
a	3	38	0
jamais	4	38	0
regardé	5	38	0
une	6	38	0
étoile	7	38	1
Il	1	39	0
n	2	39	0
a	3	39	0
jamais	4	39	0
aimé	5	39	0
personne	6	39	1
Il	1	40	0
n	2	40	0
a	3	40	0
jamais	4	40	0
rien	5	40	0
fait	6	40	0
d	7	40	0
autre	8	40	0
que	9	40	0
des	10	40	0
additions	11	40	1
Et	1	41	0
toute	2	41	0
la	3	41	0
journée	4	41	0
il	5	41	0
répète	6	41	0
comme	7	41	0
toi	8	41	0
je	9	41	0
suis	10	41	0
un	11	41	0
homme	12	41	0
sérieux	13	41	1
Je	1	42	0
suis	2	42	0
un	3	42	0
homme	4	42	0
sérieux	5	42	1
Et	1	43	0
ça	2	43	0
le	3	43	0
fait	4	43	0
gonfler	5	43	0
d	6	43	0
orgueil	7	43	1
Mais	1	44	0
ce	2	44	0
n	3	44	0
est	4	44	0
pas	5	44	0
un	6	44	0
homme	7	44	0
c	8	44	0
est	9	44	0
un	10	44	0
champignon	11	44	1
un	1	45	0
quoi	2	45	1
un	1	46	0
champignon	2	46	1
Le	1	47	0
petit	2	47	0
prince	3	47	0
était	4	47	0
maintenant	5	47	0
tout	6	47	0
pâle	7	47	0
de	8	47	0
colère	9	47	1
il	1	48	0
y	2	48	0
a	3	48	0
des	4	48	0
millions	5	48	0
d	6	48	0
années	7	48	0
que	8	48	0
les	9	48	0
fleurs	10	48	0
fabriquent	11	48	0
des	12	48	0
épines	13	48	1
Il	1	49	0
y	2	49	0
a	3	49	0
des	4	49	0
millions	5	49	0
d	6	49	0
années	7	49	0
que	8	49	0
les	9	49	0
moutons	10	49	0
mangent	11	49	0
quand	12	49	0
même	13	49	0
les	14	49	0
fleurs	15	49	1
Et	1	50	0
ce	2	50	0
n	3	50	0
est	4	50	0
pas	5	50	0
sérieux	6	50	0
de	7	50	0
chercher	8	50	0
à	9	50	0
comprendre	10	50	0
pourquoi	11	50	0
elles	12	50	0
se	13	50	0
donnent	14	50	0
tant	15	50	0
de	16	50	0
mal	17	50	0
pour	18	50	0
se	19	50	0
fabriquer	20	50	0
des	21	50	0
épines	22	50	0
qui	23	50	0
ne	24	50	0
servent	25	50	0
jamais	26	50	0
à	27	50	0
rien	28	50	1
Ce	1	51	0
n	2	51	0
est	3	51	0
pas	4	51	0
important	5	51	0
la	6	51	0
guerre	7	51	0
des	8	51	0
moutons	9	51	0
et	10	51	0
des	11	51	0
fleurs	12	51	1
Ce	1	52	0
n	2	52	0
est	3	52	0
pas	4	52	0
plus	5	52	0
sérieux	6	52	0
et	7	52	0
plus	8	52	0
important	9	52	0
que	10	52	0
les	11	52	0
additions	12	52	0
d	13	52	0
un	14	52	0
gros	15	52	0
monsieur	16	52	0
rouge	17	52	1
Et	1	53	0
si	2	53	0
je	3	53	0
connais	4	53	0
moi	5	53	0
une	6	53	0
fleur	7	53	0
unique	8	53	0
au	9	53	0
monde	10	53	0
qui	11	53	0
n	12	53	0
existe	13	53	0
nulle	14	53	0
part	15	53	0
sauf	16	53	0
dans	17	53	0
ma	18	53	0
planète	19	53	0
et	20	53	0
qu	21	53	0
un	22	53	0
petit	23	53	0
mouton	24	53	0
peut	25	53	0
anéantir	26	53	0
d	27	53	0
un	28	53	0
seul	29	53	0
coup	30	53	0
comme	31	53	0
ça	32	53	0
un	33	53	0
matin	34	53	0
sans	35	53	0
se	36	53	0
rendre	37	53	0
compte	38	53	0
de	39	53	0
ce	40	53	0
qu	41	53	0
il	42	53	0
fait	43	53	0
ce	44	53	0
n	45	53	0
est	46	53	0
pas	47	53	0
important	48	53	0
ça	49	53	1
Il	1	54	0
rougit	2	54	0
puis	3	54	0
reprit	4	54	0
si	5	54	0
quelqu	6	54	0
un	7	54	0
aime	8	54	0
une	9	54	0
fleur	10	54	0
qui	11	54	0
n	12	54	0
existe	13	54	0
qu	14	54	0
à	15	54	0
un	16	54	0
exemplaire	17	54	0
dans	18	54	0
les	19	54	0
millions	20	54	0
et	21	54	0
les	22	54	0
millions	23	54	0
d	24	54	0
étoiles	25	54	0
ça	26	54	0
suffit	27	54	0
pour	28	54	0
qu	29	54	0
il	30	54	0
soit	31	54	0
heureux	32	54	0
quand	33	54	0
il	34	54	0
les	35	54	0
regarde	36	54	1
Il	1	55	0
se	2	55	0
dit	3	55	0
ma	4	55	0
fleur	5	55	0
est	6	55	0
là	7	55	0
quelque	8	55	0
part	9	55	1
Mais	1	56	0
si	2	56	0
le	3	56	0
mouton	4	56	0
mange	5	56	0
la	6	56	0
fleur	7	56	0
c	8	56	0
est	9	56	0
pour	10	56	0
lui	11	56	0
comme	12	56	0
si	13	56	0
brusquement	14	56	0
toutes	15	56	0
les	16	56	0
étoiles	17	56	0
s	18	56	0
éteignaient	19	56	1
Et	1	57	0
ce	2	57	0
n	3	57	0
est	4	57	0
pas	5	57	0
important	6	57	0
ça	7	57	1
Il	1	58	0
ne	2	58	0
put	3	58	0
rien	4	58	0
dire	5	58	0
de	6	58	0
plus	7	58	1
Il	1	59	0
éclata	2	59	0
brusquement	3	59	0
en	4	59	0
sanglots	5	59	1
La	1	60	0
nuit	2	60	0
était	3	60	0
tombée	4	60	1
J	1	61	0
avais	2	61	0
lâché	3	61	0
mes	4	61	0
outils	5	61	1
Je	1	62	0
me	2	62	0
moquais	3	62	0
bien	4	62	0
de	5	62	0
mon	6	62	0
marteau	7	62	0
de	8	62	0
mon	9	62	0
boulon	10	62	0
de	11	62	0
la	12	62	0
soif	13	62	0
et	14	62	0
de	15	62	0
la	16	62	0
mort	17	62	1
Il	1	63	0
y	2	63	0
avait	3	63	0
sur	4	63	0
une	5	63	0
étoile	6	63	0
une	7	63	0
planète	8	63	0
la	9	63	0
mienne	10	63	0
la	11	63	0
terre	12	63	0
un	13	63	0
petit	14	63	0
prince	15	63	0
à	16	63	0
consoler	17	63	1
Je	1	64	0
le	2	64	0
pris	3	64	0
dans	4	64	0
les	5	64	0
bras	6	64	1
Je	1	65	0
le	2	65	0
berçai	3	65	1
Je	1	66	0
lui	2	66	0
disais	3	66	0
la	4	66	0
fleur	5	66	0
que	6	66	0
tu	7	66	0
aimes	8	66	0
n	9	66	0
est	10	66	0
pas	11	66	0
en	12	66	0
danger	13	66	1
Je	1	67	0
lui	2	67	0
dessinerai	3	67	0
une	4	67	0
muselière	5	67	0
à	6	67	0
ton	7	67	0
mouton	8	67	1
Je	1	68	0
te	2	68	0
dessinerai	3	68	0
une	4	68	0
armure	5	68	0
pour	6	68	0
ta	7	68	0
fleur	8	68	1
Je	1	69	1
Je	1	70	0
ne	2	70	0
savais	3	70	0
pas	4	70	0
trop	5	70	0
quoi	6	70	0
dire	7	70	1
Je	1	71	0
me	2	71	0
sentais	3	71	0
très	4	71	0
maladroit	5	71	1
Je	1	72	0
ne	2	72	0
savais	3	72	0
comment	4	72	0
l	5	72	0
atteindre	6	72	0
où	7	72	0
le	8	72	0
rejoindre	9	72	1
C	1	73	0
est	2	73	0
tellement	3	73	0
mystérieux	4	73	0
le	5	73	0
pays	6	73	0
des	7	73	0
larmes	8	73	1
J	1	74	0
appris	2	74	0
bien	3	74	0
vite	4	74	0
à	5	74	0
mieux	6	74	0
connaître	7	74	0
cette	8	74	0
fleur	9	74	1
Il	1	75	0
avait	2	75	0
toujours	3	75	0
eu	4	75	0
sur	5	75	0
la	6	75	0
planète	7	75	0
du	8	75	0
petit	9	75	0
prince	10	75	0
des	11	75	0
fleurs	12	75	0
très	13	75	0
simples	14	75	0
ornées	15	75	0
d	16	75	0
un	17	75	0
seul	18	75	0
rang	19	75	0
de	20	75	0
pétales	21	75	0
et	22	75	0
qui	23	75	0
ne	24	75	0
tenaient	25	75	0
point	26	75	0
de	27	75	0
place	28	75	0
et	29	75	0
qui	30	75	0
ne	31	75	0
dérangeaient	32	75	0
personne	33	75	1
Elles	1	76	0
apparaissaient	2	76	0
un	3	76	0
matin	4	76	0
dans	5	76	0
l	6	76	0
herbe	7	76	0
et	8	76	0
puis	9	76	0
elles	10	76	0
s	11	76	0
éteignaient	12	76	0
le	13	76	0
soir	14	76	1
Mais	1	77	0
celle	2	77	0
là	3	77	0
avait	4	77	0
germé	5	77	0
un	6	77	0
jour	7	77	0
d	8	77	0
une	9	77	0
graine	10	77	0
apportée	11	77	0
d	12	77	0
on	13	77	0
ne	14	77	0
sait	15	77	0
où	16	77	0
et	17	77	0
le	18	77	0
petit	19	77	0
prince	20	77	0
avait	21	77	0
surveillé	22	77	0
de	23	77	0
très	24	77	0
près	25	77	0
cette	26	77	0
brindille	27	77	0
qui	28	77	0
ne	29	77	0
ressemblait	30	77	0
pas	31	77	0
aux	32	77	0
autres	33	77	0
brindilles	34	77	1
Ça	1	78	0
pouvait	2	78	0
être	3	78	0
un	4	78	0
nouveau	5	78	0
genre	6	78	0
de	7	78	0
baobab	8	78	1
Mais	1	79	0
l	2	79	0
arbuste	3	79	0
cessa	4	79	0
vite	5	79	0
de	6	79	0
croître	7	79	0
et	8	79	0
commença	9	79	0
de	10	79	0
préparer	11	79	0
une	12	79	0
fleur	13	79	1
Le	1	80	0
petit	2	80	0
prince	3	80	0
qui	4	80	0
assistait	5	80	0
à	6	80	0
l	7	80	0
installation	8	80	0
d	9	80	0
un	10	80	0
bouton	11	80	0
énorme	12	80	0
sentait	13	80	0
bien	14	80	0
qu	15	80	0
il	16	80	0
en	17	80	0
sortirait	18	80	0
une	19	80	0
apparition	20	80	0
miraculeuse	21	80	0
mais	22	80	0
la	23	80	0
fleur	24	80	0
n	25	80	0
en	26	80	0
finissait	27	80	0
pas	28	80	0
de	29	80	0
se	30	80	0
préparer	31	80	0
à	32	80	0
être	33	80	0
belle	34	80	0
à	35	80	0
l	36	80	0
abri	37	80	0
de	38	80	0
sa	39	80	0
chambre	40	80	0
verte	41	80	1
Elle	1	81	0
choisissait	2	81	0
avec	3	81	0
soin	4	81	0
ses	5	81	0
couleurs	6	81	1
Elle	1	82	0
s	2	82	0
habillait	3	82	0
lentement	4	82	0
elle	5	82	0
ajustait	6	82	0
un	7	82	0
à	8	82	0
un	9	82	0
ses	10	82	0
pétales	11	82	1
Elle	1	83	0
ne	2	83	0
voulait	3	83	0
pas	4	83	0
sortir	5	83	0
toute	6	83	0
fripée	7	83	0
comme	8	83	0
les	9	83	0
coquelicots	10	83	1
Elle	1	84	0
ne	2	84	0
voulait	3	84	0
apparaître	4	84	0
que	5	84	0
dans	6	84	0
le	7	84	0
plein	8	84	0
rayonnement	9	84	0
de	10	84	0
sa	11	84	0
beauté	12	84	1
Eh	1	85	1
Oui	1	86	1
Elle	1	87	0
était	2	87	0
très	3	87	0
coquette	4	87	1
Sa	1	88	0
toilette	2	88	0
mystérieuse	3	88	0
avait	4	88	0
donc	5	88	0
duré	6	88	0
des	7	88	0
jours	8	88	0
et	9	88	0
des	10	88	0
jours	11	88	1
Et	1	89	0
puis	2	89	0
voici	3	89	0
qu	4	89	0
un	5	89	0
matin	6	89	0
justement	7	89	0
à	8	89	0
l	9	89	0
heure	10	89	0
du	11	89	0
lever	12	89	0
du	13	89	0
soleil	14	89	0
elle	15	89	0
s	16	89	0
était	17	89	0
montrée	18	89	1
Et	1	90	0
elle	2	90	0
qui	3	90	0
avait	4	90	0
travaillé	5	90	0
avec	6	90	0
tant	7	90	0
de	8	90	0
précision	9	90	0
dit	10	90	0
en	11	90	0
bâillant	12	90	0
ah	13	90	1
Je	1	91	0
me	2	91	0
réveille	3	91	0
à	4	91	0
peine	5	91	1
Je	1	92	0
vous	2	92	0
demande	3	92	0
pardon	4	92	1
Je	1	93	0
suis	2	93	0
encore	3	93	0
toute	4	93	0
décoiffée	5	93	1
Le	1	94	0
petit	2	94	0
prince	3	94	0
alors	4	94	0
ne	5	94	0
put	6	94	0
contenir	7	94	0
son	8	94	0
admiration	9	94	0
que	10	94	0
vous	11	94	0
êtes	12	94	0
belle	13	94	1
n	1	95	0
est	2	95	0
ce	3	95	0
pas	4	95	0
répondit	5	95	0
doucement	6	95	0
la	7	95	0
fleur	8	95	1
Et	1	96	0
je	2	96	0
suis	3	96	0
née	4	96	0
en	5	96	0
même	6	96	0
temps	7	96	0
que	8	96	0
le	9	96	0
soleil	10	96	1
Le	1	97	0
petit	2	97	0
prince	3	97	0
devina	4	97	0
bien	5	97	0
qu	6	97	0
elle	7	97	0
n	8	97	0
était	9	97	0
pas	10	97	0
trop	11	97	0
modeste	12	97	0
mais	13	97	0
elle	14	97	0
était	15	97	0
si	16	97	0
émouvante	17	97	1
c	1	98	0
est	2	98	0
l	3	98	0
heure	4	98	0
je	5	98	0
crois	6	98	0
du	7	98	0
petit	8	98	0
déjeuner	9	98	0
avait	10	98	0
elle	11	98	0
bientôt	12	98	0
ajouté	13	98	0
auriez	14	98	0
vous	15	98	0
la	16	98	0
bonté	17	98	0
de	18	98	0
penser	19	98	0
à	20	98	0
moi	21	98	1
Et	1	99	0
le	2	99	0
petit	3	99	0
prince	4	99	0
tout	5	99	0
confus	6	99	0
ayant	7	99	0
été	8	99	0
chercher	9	99	0
un	10	99	0
arrosoir	11	99	0
d	12	99	0
eau	13	99	0
fraîche	14	99	0
avait	15	99	0
servi	16	99	0
la	17	99	0
fleur	18	99	1
Ainsi	1	100	0
l	2	100	0
avait	3	100	0
elle	4	100	0
bien	5	100	0
vite	6	100	0
tourmenté	7	100	0
par	8	100	0
sa	9	100	0
vanité	10	100	0
un	11	100	0
peu	12	100	0
ombrageuse	13	100	1
Un	1	101	0
jour	2	101	0
par	3	101	0
exemple	4	101	0
parlant	5	101	0
de	6	101	0
ses	7	101	0
quatre	8	101	0
épines	9	101	0
elle	10	101	0
avait	11	101	0
dit	12	101	0
au	13	101	0
petit	14	101	0
prince	15	101	0
ils	16	101	0
peuvent	17	101	0
venir	18	101	0
les	19	101	0
tigres	20	101	0
avec	21	101	0
leurs	22	101	0
griffes	23	101	1
il	1	102	0
n	2	102	0
y	3	102	0
a	4	102	0
pas	5	102	0
de	6	102	0
tigres	7	102	0
sur	8	102	0
ma	9	102	0
planète	10	102	0
avait	11	102	0
objecté	12	102	0
le	13	102	0
petit	14	102	0
prince	15	102	0
et	16	102	0
puis	17	102	0
les	18	102	0
tigres	19	102	0
ne	20	102	0
mangent	21	102	0
pas	22	102	0
d	23	102	0
herbe	24	102	1
je	1	103	0
ne	2	103	0
suis	3	103	0
pas	4	103	0
une	5	103	0
herbe	6	103	0
avait	7	103	0
doucement	8	103	0
répondu	9	103	0
la	10	103	0
fleur	11	103	1
pardonnez	1	104	0
moi	2	104	1
je	1	105	0
ne	2	105	0
crains	3	105	0
rien	4	105	0
des	5	105	0
tigres	6	105	0
mais	7	105	0
j	8	105	0
ai	9	105	0
horreur	10	105	0
des	11	105	0
courants	12	105	0
d	13	105	0
air	14	105	1
Vous	1	106	0
n	2	106	0
auriez	3	106	0
pas	4	106	0
un	5	106	0
paravent	6	106	1
horreur	1	107	0
des	2	107	0
courants	3	107	0
d	4	107	0
air	5	107	1
Ce	1	108	0
n	2	108	0
est	3	108	0
pas	4	108	0
de	5	108	0
chance	6	108	0
pour	7	108	0
une	8	108	0
plante	9	108	0
avait	10	108	0
remarqué	11	108	0
le	12	108	0
petit	13	108	0
prince	14	108	1
Cette	1	109	0
fleur	2	109	0
est	3	109	0
bien	4	109	0
compliquée	5	109	1
le	1	110	0
soir	2	110	0
vous	3	110	0
me	4	110	0
mettrez	5	110	0
sous	6	110	0
globe	7	110	1
Il	1	111	0
fait	2	111	0
très	3	111	0
froid	4	111	0
chez	5	111	0
vous	6	111	1
C	1	112	0
est	2	112	0
mal	3	112	0
installé	4	112	1
Là	1	113	0
d	2	113	0
où	3	113	0
je	4	113	0
viens	5	113	1
Mais	1	114	0
elle	2	114	0
s	3	114	0
était	4	114	0
interrompue	5	114	1
Elle	1	115	0
était	2	115	0
venue	3	115	0
sous	4	115	0
forme	5	115	0
de	6	115	0
graine	7	115	1
Elle	1	116	0
n	2	116	0
avait	3	116	0
rien	4	116	0
pu	5	116	0
connaître	6	116	0
des	7	116	0
autres	8	116	0
mondes	9	116	1
Humiliée	1	117	0
de	2	117	0
s	3	117	0
être	4	117	0
laissé	5	117	0
surprendre	6	117	0
à	7	117	0
préparer	8	117	0
un	9	117	0
mensonge	10	117	0
aussi	11	117	0
naïf	12	117	0
elle	13	117	0
avait	14	117	0
toussé	15	117	0
deux	16	117	0
ou	17	117	0
trois	18	117	0
fois	19	117	0
pour	20	117	0
mettre	21	117	0
le	22	117	0
petit	23	117	0
prince	24	117	0
dans	25	117	0
son	26	117	0
tort	27	117	0
ce	28	117	0
paravent	29	117	1
j	1	118	0
allais	2	118	0
le	3	118	0
chercher	4	118	0
mais	5	118	0
vous	6	118	0
me	7	118	0
parliez	8	118	1
Alors	1	119	0
elle	2	119	0
avait	3	119	0
forcé	4	119	0
sa	5	119	0
toux	6	119	0
pour	7	119	0
lui	8	119	0
infliger	9	119	0
quand	10	119	0
même	11	119	0
des	12	119	0
remords	13	119	1
Ainsi	1	120	0
le	2	120	0
petit	3	120	0
prince	4	120	0
malgré	5	120	0
la	6	120	0
bonne	7	120	0
volonté	8	120	0
de	9	120	0
son	10	120	0
amour	11	120	0
avait	12	120	0
vite	13	120	0
douté	14	120	0
d	15	120	0
elle	16	120	1
Il	1	121	0
avait	2	121	0
pris	3	121	0
au	4	121	0
sérieux	5	121	0
des	6	121	0
mots	7	121	0
sans	8	121	0
importance	9	121	0
et	10	121	0
était	11	121	0
devenu	12	121	0
très	13	121	0
malheureux	14	121	1
j	1	122	0
aurais	2	122	0
dû	3	122	0
ne	4	122	0
pas	5	122	0
l	6	122	0
écouter	7	122	0
me	8	122	0
confia	9	122	0
t	10	122	0
il	11	122	0
un	12	122	0
jour	13	122	0
il	14	122	0
ne	15	122	0
faut	16	122	0
jamais	17	122	0
écouter	18	122	0
les	19	122	0
fleurs	20	122	1
Il	1	123	0
faut	2	123	0
les	3	123	0
regarder	4	123	0
et	5	123	0
les	6	123	0
respirer	7	123	1
La	1	124	0
mienne	2	124	0
embaumait	3	124	0
ma	4	124	0
planète	5	124	0
mais	6	124	0
je	7	124	0
ne	8	124	0
savais	9	124	0
pas	10	124	0
m	11	124	0
en	12	124	0
réjouir	13	124	1
Cette	1	125	0
histoire	2	125	0
de	3	125	0
griffes	4	125	0
qui	5	125	0
m	6	125	0
avait	7	125	0
tellement	8	125	0
agacé	9	125	0
eût	10	125	0
dû	11	125	0
m	12	125	0
attendrir	13	125	1
Il	1	126	0
me	2	126	0
confia	3	126	0
encore	4	126	0
je	5	126	0
n	6	126	0
ai	7	126	0
alors	8	126	0
rien	9	126	0
su	10	126	0
comprendre	11	126	1
J	1	127	0
aurais	2	127	0
dû	3	127	0
la	4	127	0
juger	5	127	0
sur	6	127	0
les	7	127	0
actes	8	127	0
et	9	127	0
non	10	127	0
sur	11	127	0
les	12	127	0
mots	13	127	1
Elle	1	128	0
m	2	128	0
embaumait	3	128	0
et	4	128	0
m	5	128	0
éclairait	6	128	1
Je	1	129	0
n	2	129	0
aurais	3	129	0
jamais	4	129	0
dû	5	129	0
m	6	129	0
enfuir	7	129	1
J	1	130	0
aurais	2	130	0
dû	3	130	0
deviner	4	130	0
sa	5	130	0
tendresse	6	130	0
derrière	7	130	0
ses	8	130	0
pauvres	9	130	0
ruses	10	130	1
Les	1	131	0
fleurs	2	131	0
sont	3	131	0
si	4	131	0
contradictoires	5	131	1
Mais	1	132	0
j	2	132	0
étais	3	132	0
trop	4	132	0
jeune	5	132	0
pour	6	132	0
savoir	7	132	0
l	8	132	0
aimer	9	132	1
Je	1	133	0
crois	2	133	0
qu	3	133	0
il	4	133	0
profita	5	133	0
pour	6	133	0
son	7	133	0
évasion	8	133	0
d	9	133	0
une	10	133	0
migration	11	133	0
d	12	133	0
oiseaux	13	133	0
sauvages	14	133	1
Au	1	134	0
matin	2	134	0
du	3	134	0
départ	4	134	0
il	5	134	0
mit	6	134	0
sa	7	134	0
planète	8	134	0
bien	9	134	0
en	10	134	0
ordre	11	134	1
Il	1	135	0
ramona	2	135	0
soigneusement	3	135	0
ses	4	135	0
volcans	5	135	0
en	6	135	0
activité	7	135	1
Il	1	136	0
possédait	2	136	0
deux	3	136	0
volcans	4	136	0
en	5	136	0
activité	6	136	1
Et	1	137	0
c	2	137	0
était	3	137	0
bien	4	137	0
commode	5	137	0
pour	6	137	0
faire	7	137	0
chauffer	8	137	0
le	9	137	0
petit	10	137	0
déjeuner	11	137	0
du	12	137	0
matin	13	137	1
Il	1	138	0
possédait	2	138	0
aussi	3	138	0
un	4	138	0
volcan	5	138	0
éteint	6	138	1
Mais	1	139	0
comme	2	139	0
il	3	139	0
disait	4	139	0
on	5	139	0
ne	6	139	0
sait	7	139	0
jamais	8	139	1
Il	1	140	0
ramona	2	140	0
donc	3	140	0
également	4	140	0
le	5	140	0
volcan	6	140	0
éteint	7	140	1
S	1	141	0
ils	2	141	0
sont	3	141	0
bien	4	141	0
ramonés	5	141	0
les	6	141	0
volcans	7	141	0
brûlent	8	141	0
doucement	9	141	0
et	10	141	0
régulièrement	11	141	0
sans	12	141	0
éruptions	13	141	1
Les	1	142	0
éruptions	2	142	0
volcaniques	3	142	0
sont	4	142	0
comme	5	142	0
des	6	142	0
feux	7	142	0
