word	position	sentence_id	is_last_word
vers	5	23	0
le	6	23	0
petit	7	23	0
prince	8	23	0
un	9	23	0
de	10	23	0
ces	11	23	0
serpents	12	23	0
jaunes	13	23	0
qui	14	23	0
vous	15	23	0
exécutent	16	23	0
en	17	23	0
trente	18	23	0
secondes	19	23	1
Tout	1	24	0
en	2	24	0
fouillant	3	24	0
ma	4	24	0
poche	5	24	0
pour	6	24	0
en	7	24	0
tirer	8	24	0
mon	9	24	0
revolver	10	24	0
je	11	24	0
pris	12	24	0
le	13	24	0
pas	14	24	0
de	15	24	0
course	16	24	0
mais	17	24	0
au	18	24	0
bruit	19	24	0
que	20	24	0
je	21	24	0
fis	22	24	0
le	23	24	0
serpent	24	24	0
se	25	24	0
laissa	26	24	0
doucement	27	24	0
couler	28	24	0
dans	29	24	0
le	30	24	0
sable	31	24	0
comme	32	24	0
un	33	24	0
jet	34	24	0
d	35	24	0
eau	36	24	0
qui	37	24	0
meurt	38	24	0
et	39	24	0
sans	40	24	0
trop	41	24	0
se	42	24	0
presser	43	24	0
se	44	24	0
faufila	45	24	0
entre	46	24	0
les	47	24	0
pierres	48	24	0
avec	49	24	0
un	50	24	0
léger	51	24	0
bruit	52	24	0
de	53	24	0
métal	54	24	1
Je	1	25	0
parvins	2	25	0
au	3	25	0
mur	4	25	0
juste	5	25	0
à	6	25	0
temps	7	25	0
pour	8	25	0
y	9	25	0
recevoir	10	25	0
dans	11	25	0
les	12	25	0
bras	13	25	0
mon	14	25	0
petit	15	25	0
bonhomme	16	25	0
de	17	25	0
prince	18	25	0
pâle	19	25	0
comme	20	25	0
la	21	25	0
neige	22	25	1
quelle	1	26	0
est	2	26	0
cette	3	26	0
histoire	4	26	0
là	5	26	1
Tu	1	27	0
parles	2	27	0
maintenant	3	27	0
avec	4	27	0
les	5	27	0
serpents	6	27	1
J	1	28	0
avais	2	28	0
défait	3	28	0
son	4	28	0
éternel	5	28	0
cache	6	28	0
nez	7	28	0
d	8	28	0
or	9	28	1
Je	1	29	0
lui	2	29	0
avais	3	29	0
mouillé	4	29	0
les	5	29	0
tempes	6	29	0
et	7	29	0
l	8	29	0
avais	9	29	0
fait	10	29	0
boire	11	29	1
Et	1	30	0
maintenant	2	30	0
je	3	30	0
n	4	30	0
osais	5	30	0
plus	6	30	0
rien	7	30	0
lui	8	30	0
demander	9	30	1
Il	1	31	0
me	2	31	0
regarda	3	31	0
gravement	4	31	0
et	5	31	0
m	6	31	0
entoura	7	31	0
le	8	31	0
cou	9	31	0
de	10	31	0
ses	11	31	0
bras	12	31	1
Je	1	32	0
sentais	2	32	0
battre	3	32	0
son	4	32	0
coeur	5	32	0
comme	6	32	0
celui	7	32	0
d	8	32	0
un	9	32	0
oiseau	10	32	0
qui	11	32	0
meurt	12	32	0
quand	13	32	0
on	14	32	0
l	15	32	0
a	16	32	0
tiré	17	32	0
à	18	32	0
la	19	32	0
carabine	20	32	1
Il	1	33	0
me	2	33	0
dit	3	33	0
je	4	33	0
suis	5	33	0
content	6	33	0
que	7	33	0
tu	8	33	0
aies	9	33	0
trouvé	10	33	0
ce	11	33	0
qui	12	33	0
manquait	13	33	0
à	14	33	0
ta	15	33	0
machine	16	33	1
Tu	1	34	0
vas	2	34	0
pouvoir	3	34	0
rentrer	4	34	0
chez	5	34	0
toi	6	34	1
comment	1	35	0
sais	2	35	0
tu	3	35	1
Je	1	36	0
venais	2	36	0
justement	3	36	0
lui	4	36	0
annoncer	5	36	0
que	6	36	0
contre	7	36	0
toute	8	36	0
espérance	9	36	0
j	10	36	0
avais	11	36	0
réussi	12	36	0
mon	13	36	0
travail	14	36	1
Il	1	37	0
ne	2	37	0
répondit	3	37	0
rien	4	37	0
à	5	37	0
ma	6	37	0
question	7	37	0
mais	8	37	0
il	9	37	0
ajouta	10	37	0
moi	11	37	0
aussi	12	37	0
aujourd	13	37	0
hui	14	37	0
je	15	37	0
rentre	16	37	0
chez	17	37	0
moi	18	37	1
Puis	1	38	0
mélancolique	2	38	0
c	3	38	0
est	4	38	0
bien	5	38	0
plus	6	38	0
loin	7	38	1
C	1	39	0
est	2	39	0
bien	3	39	0
plus	4	39	0
difficile	5	39	1
Je	1	40	0
sentais	2	40	0
bien	3	40	0
qu	4	40	0
il	5	40	0
se	6	40	0
passait	7	40	0
quelque	8	40	0
chose	9	40	0
d	10	40	0
extraordinaire	11	40	1
Je	1	41	0
le	2	41	0
serrais	3	41	0
dans	4	41	0
les	5	41	0
bras	6	41	0
comme	7	41	0
un	8	41	0
petit	9	41	0
enfant	10	41	0
et	11	41	0
cependant	12	41	0
il	13	41	0
me	14	41	0
semblait	15	41	0
qu	16	41	0
il	17	41	0
coulait	18	41	0
verticalement	19	41	0
dans	20	41	0
un	21	41	0
abîme	22	41	0
sans	23	41	0
que	24	41	0
je	25	41	0
puisse	26	41	0
rien	27	41	0
pour	28	41	0
le	29	41	0
retenir	30	41	1
Il	1	42	0
avait	2	42	0
le	3	42	0
regard	4	42	0
sérieux	5	42	0
perdu	6	42	0
très	7	42	0
loin	8	42	0
j	9	42	0
ai	10	42	0
ton	11	42	0
mouton	12	42	1
Et	1	43	0
j	2	43	0
ai	3	43	0
la	4	43	0
caisse	5	43	0
pour	6	43	0
le	7	43	0
mouton	8	43	1
Et	1	44	0
j	2	44	0
ai	3	44	0
la	4	44	0
muselière	5	44	1
Et	1	45	0
il	2	45	0
sourit	3	45	0
avec	4	45	0
mélancolie	5	45	1
J	1	46	0
attendis	2	46	0
longtemps	3	46	1
Je	1	47	0
sentais	2	47	0
qu	3	47	0
il	4	47	0
se	5	47	0
réchauffait	6	47	0
peu	7	47	0
à	8	47	0
peu	9	47	0
petit	10	47	0
bonhomme	11	47	0
tu	12	47	0
as	13	47	0
eu	14	47	0
peur	15	47	1
Il	1	48	0
avait	2	48	0
eu	3	48	0
peur	4	48	0
bien	5	48	0
sûr	6	48	1
Mais	1	49	0
il	2	49	0
rit	3	49	0
doucement	4	49	0
j	5	49	0
aurai	6	49	0
bien	7	49	0
plus	8	49	0
peur	9	49	0
ce	10	49	0
soir	11	49	1
De	1	50	0
nouveau	2	50	0
je	3	50	0
me	4	50	0
sentis	5	50	0
glacé	6	50	0
par	7	50	0
le	8	50	0
sentiment	9	50	0
de	10	50	0
l	11	50	0
irréparable	12	50	1
Et	1	51	0
je	2	51	0
compris	3	51	0
que	4	51	0
je	5	51	0
ne	6	51	0
supportais	7	51	0
pas	8	51	0
l	9	51	0
idée	10	51	0
de	11	51	0
ne	12	51	0
plus	13	51	0
jamais	14	51	0
entendre	15	51	0
ce	16	51	0
rire	17	51	1
C	1	52	0
était	2	52	0
pour	3	52	0
moi	4	52	0
comme	5	52	0
une	6	52	0
fontaine	7	52	0
dans	8	52	0
le	9	52	0
désert	10	52	1
petit	1	53	0
bonhomme	2	53	0
je	3	53	0
veux	4	53	0
encore	5	53	0
t	6	53	0
entendre	7	53	0
rire	8	53	1
Mais	1	54	0
il	2	54	0
me	3	54	0
dit	4	54	0
cette	5	54	0
nuit	6	54	0
ça	7	54	0
fera	8	54	0
un	9	54	0
an	10	54	1
Mon	1	55	0
étoile	2	55	0
se	3	55	0
trouvera	4	55	0
juste	5	55	0
au	6	55	0
dessus	7	55	0
de	8	55	0
l	9	55	0
endroit	10	55	0
où	11	55	0
je	12	55	0
suis	13	55	0
tombé	14	55	0
l	15	55	0
année	16	55	0
dernière	17	55	1
petit	1	56	0
bonhomme	2	56	0
n	3	56	0
est	4	56	0
ce	5	56	0
pas	6	56	0
que	7	56	0
c	8	56	0
est	9	56	0
un	10	56	0
mauvais	11	56	0
rêve	12	56	0
cette	13	56	0
histoire	14	56	0
de	15	56	0
serpent	16	56	0
et	17	56	0
de	18	56	0
rendez	19	56	0
vous	20	56	0
et	21	56	0
d	22	56	0
étoile	23	56	1
Mais	1	57	0
il	2	57	0
ne	3	57	0
répondit	4	57	0
pas	5	57	0
à	6	57	0
ma	7	57	0
question	8	57	1
Il	1	58	0
me	2	58	0
dit	3	58	0
ce	4	58	0
qui	5	58	0
est	6	58	0
important	7	58	0
ça	8	58	0
ne	9	58	0
se	10	58	0
voit	11	58	0
pas	12	58	1
bien	1	59	0
sûr	2	59	1
c	1	60	0
est	2	60	0
comme	3	60	0
pour	4	60	0
la	5	60	0
fleur	6	60	1
Si	1	61	0
tu	2	61	0
aimes	3	61	0
une	4	61	0
fleur	5	61	0
qui	6	61	0
se	7	61	0
trouve	8	61	0
dans	9	61	0
une	10	61	0
étoile	11	61	0
c	12	61	0
est	13	61	0
doux	14	61	0
la	15	61	0
nuit	16	61	0
de	17	61	0
regarder	18	61	0
le	19	61	0
ciel	20	61	1
Toutes	1	62	0
les	2	62	0
étoiles	3	62	0
sont	4	62	0
fleuries	5	62	1
bien	1	63	0
sûr	2	63	1
c	1	64	0
est	2	64	0
comme	3	64	0
pour	4	64	0
l	5	64	0
eau	6	64	1
Celle	1	65	0
que	2	65	0
tu	3	65	0
m	4	65	0
as	5	65	0
donnée	6	65	0
à	7	65	0
boire	8	65	0
était	9	65	0
comme	10	65	0
une	11	65	0
musique	12	65	0
à	13	65	0
cause	14	65	0
de	15	65	0
la	16	65	0
poulie	17	65	0
et	18	65	0
de	19	65	0
la	20	65	0
corde	21	65	1
Tu	1	66	0
te	2	66	0
rappelles	3	66	1
Elle	1	67	0
était	2	67	0
bonne	3	67	1
bien	1	68	0
sûr	2	68	1
tu	1	69	0
regarderas	2	69	0
la	3	69	0
nuit	4	69	0
les	5	69	0
étoiles	6	69	1
C	1	70	0
est	2	70	0
trop	3	70	0
petit	4	70	0
chez	5	70	0
moi	6	70	0
pour	7	70	0
que	8	70	0
je	9	70	0
te	10	70	0
montre	11	70	0
où	12	70	0
se	13	70	0
trouve	14	70	0
la	15	70	0
mienne	16	70	1
C	1	71	0
est	2	71	0
mieux	3	71	0
comme	4	71	0
ça	5	71	1
Mon	1	72	0
étoile	2	72	0
ça	3	72	0
sera	4	72	0
pour	5	72	0
toi	6	72	0
une	7	72	0
des	8	72	0
étoiles	9	72	1
Alors	1	73	0
toutes	2	73	0
les	3	73	0
étoiles	4	73	0
tu	5	73	0
aimeras	6	73	0
les	7	73	0
regarder	8	73	1
Elles	1	74	0
seront	2	74	0
toutes	3	74	0
tes	4	74	0
amies	5	74	1
Et	1	75	0
puis	2	75	0
je	3	75	0
vais	4	75	0
te	5	75	0
faire	6	75	0
un	7	75	0
cadeau	8	75	1
Il	1	76	0
rit	2	76	0
encore	3	76	1
ah	1	77	1
Petit	1	78	0
bonhomme	2	78	0
petit	3	78	0
bonhomme	4	78	0
j	5	78	0
aime	6	78	0
entendre	7	78	0
ce	8	78	0
rire	9	78	1
justement	1	79	0
ce	2	79	0
sera	3	79	0
mon	4	79	0
cadeau	5	79	1
Ce	1	80	0
sera	2	80	0
comme	3	80	0
pour	4	80	0
l	5	80	0
eau	6	80	1
que	1	81	0
veux	2	81	0
tu	3	81	0
dire	4	81	1
les	1	82	0
gens	2	82	0
ont	3	82	0
des	4	82	0
étoiles	5	82	0
qui	6	82	0
ne	7	82	0
sont	8	82	0
pas	9	82	0
les	10	82	0
mêmes	11	82	1
Pour	1	83	0
les	2	83	0
uns	3	83	0
qui	4	83	0
voyagent	5	83	0
les	6	83	0
étoiles	7	83	0
sont	8	83	0
des	9	83	0
guides	10	83	1
Pour	1	84	0
d	2	84	0
autres	3	84	0
elles	4	84	0
ne	5	84	0
sont	6	84	0
rien	7	84	0
que	8	84	0
de	9	84	0
petites	10	84	0
lumières	11	84	1
Pour	1	85	0
d	2	85	0
autres	3	85	0
qui	4	85	0
sont	5	85	0
savants	6	85	0
elles	7	85	0
sont	8	85	0
des	9	85	0
problèmes	10	85	1
Pour	1	86	0
mon	2	86	0
businessman	3	86	0
elles	4	86	0
étaient	5	86	0
de	6	86	0
l	7	86	0
or	8	86	1
Mais	1	87	0
toutes	2	87	0
ces	3	87	0
étoiles	4	87	0
là	5	87	0
se	6	87	0
taisent	7	87	1
Toi	1	88	0
tu	2	88	0
auras	3	88	0
des	4	88	0
étoiles	5	88	0
comme	6	88	0
personne	7	88	0
n	8	88	0
en	9	88	0
a	10	88	1
que	1	89	0
veux	2	89	0
tu	3	89	0
dire	4	89	1
quand	1	90	0
tu	2	90	0
regarderas	3	90	0
le	4	90	0
ciel	5	90	0
la	6	90	0
nuit	7	90	0
puisque	8	90	0
j	9	90	0
habiterai	10	90	0
dans	11	90	0
l	12	90	0
une	13	90	0
d	14	90	0
elles	15	90	0
puisque	16	90	0
je	17	90	0
rirai	18	90	0
dans	19	90	0
l	20	90	0
une	21	90	0
d	22	90	0
elles	23	90	0
alors	24	90	0
ce	25	90	0
sera	26	90	0
pour	27	90	0
toi	28	90	0
comme	29	90	0
si	30	90	0
riaient	31	90	0
toutes	32	90	0
les	33	90	0
étoiles	34	90	1
Tu	1	91	0
auras	2	91	0
toi	3	91	0
des	4	91	0
étoiles	5	91	0
qui	6	91	0
savent	7	91	0
rire	8	91	1
Et	1	92	0
il	2	92	0
rit	3	92	0
encore	4	92	1
et	1	93	0
quand	2	93	0
tu	3	93	0
seras	4	93	0
consolé	5	93	0
on	6	93	0
se	7	93	0
console	8	93	0
toujours	9	93	0
tu	10	93	0
seras	11	93	0
content	12	93	0
de	13	93	0
m	14	93	0
avoir	15	93	0
connu	16	93	1
Tu	1	94	0
seras	2	94	0
toujours	3	94	0
mon	4	94	0
ami	5	94	1
Tu	1	95	0
auras	2	95	0
envie	3	95	0
de	4	95	0
rire	5	95	0
avec	6	95	0
moi	7	95	1
Et	1	96	0
tu	2	96	0
ouvriras	3	96	0
parfois	4	96	0
ta	5	96	0
fenêtre	6	96	0
comme	7	96	0
ça	8	96	0
pour	9	96	0
le	10	96	0
plaisir	11	96	1
Et	1	97	0
tes	2	97	0
amis	3	97	0
seront	4	97	0
bien	5	97	0
étonnés	6	97	0
de	7	97	0
te	8	97	0
voir	9	97	0
rire	10	97	0
en	11	97	0
regardant	12	97	0
le	13	97	0
ciel	14	97	1
Alors	1	98	0
tu	2	98	0
leur	3	98	0
diras	4	98	0
oui	5	98	0
les	6	98	0
étoiles	7	98	0
ça	8	98	0
me	9	98	0
fait	10	98	0
toujours	11	98	0
rire	12	98	1
Et	1	99	0
ils	2	99	0
te	3	99	0
croiront	4	99	0
fou	5	99	1
Je	1	100	0
t	2	100	0
aurai	3	100	0
joué	4	100	0
un	5	100	0
bien	6	100	0
vilain	7	100	0
tour	8	100	1
Et	1	101	0
il	2	101	0
rit	3	101	0
encore	4	101	1
ce	1	102	0
sera	2	102	0
comme	3	102	0
si	4	102	0
je	5	102	0
t	6	102	0
avais	7	102	0
donné	8	102	0
au	9	102	0
lieu	10	102	0
d	11	102	0
étoiles	12	102	0
des	13	102	0
tas	14	102	0
de	15	102	0
petits	16	102	0
grelots	17	102	0
qui	18	102	0
savent	19	102	0
rire	20	102	1
Et	1	103	0
il	2	103	0
rit	3	103	0
encore	4	103	1
Puis	1	104	0
il	2	104	0
redevint	3	104	0
sérieux	4	104	0
cette	5	104	0
nuit	6	104	1
Tu	1	105	0
sais	2	105	1
Ne	1	106	0
viens	2	106	0
pas	3	106	1
je	1	107	0
ne	2	107	0
te	3	107	0
quitterai	4	107	0
pas	5	107	1
j	1	108	0
aurai	2	108	0
l	3	108	0
air	4	108	0
d	5	108	0
avoir	6	108	0
mal	7	108	1
J	1	109	0
aurai	2	109	0
un	3	109	0
peu	4	109	0
l	5	109	0
air	6	109	0
de	7	109	0
mourir	8	109	1
C	1	110	0
est	2	110	0
comme	3	110	0
ça	4	110	1
Ne	1	111	0
viens	2	111	0
pas	3	111	0
voir	4	111	0
ça	5	111	0
ce	6	111	0
n	7	111	0
est	8	111	0
pas	9	111	0
la	10	111	0
peine	11	111	1
je	1	112	0
ne	2	112	0
te	3	112	0
quitterai	4	112	0
pas	5	112	1
Mais	1	113	0
il	2	113	0
était	3	113	0
soucieux	4	113	1
je	1	114	0
te	2	114	0
dis	3	114	0
ça	4	114	1
C	1	115	0
est	2	115	0
à	3	115	0
cause	4	115	0
aussi	5	115	0
du	6	115	0
serpent	7	115	1
Il	1	116	0
ne	2	116	0
faut	3	116	0
pas	4	116	0
qu	5	116	0
il	6	116	0
te	7	116	0
morde	8	116	1
Les	1	117	0
serpents	2	117	0
c	3	117	0
est	4	117	0
méchant	5	117	1
Ça	1	118	0
peut	2	118	0
mordre	3	118	0
pour	4	118	0
le	5	118	0
plaisir	6	118	1
je	1	119	0
ne	2	119	0
te	3	119	0
quitterai	4	119	0
pas	5	119	1
Mais	1	120	0
quelque	2	120	0
chose	3	120	0
le	4	120	0
rassura	5	120	0
c	6	120	0
est	7	120	0
vrai	8	120	0
qu	9	120	0
ils	10	120	0
n	11	120	0
ont	12	120	0
plus	13	120	0
de	14	120	0
venin	15	120	0
pour	16	120	0
la	17	120	0
seconde	18	120	0
morsure	19	120	1
Cette	1	121	0
nuit	2	121	0
là	3	121	0
je	4	121	0
ne	5	121	0
le	6	121	0
vis	7	121	0
pas	8	121	0
se	9	121	0
mettre	10	121	0
en	11	121	0
route	12	121	1
Il	1	122	0
s	2	122	0
était	3	122	0
évadé	4	122	0
sans	5	122	0
bruit	6	122	1
Quand	1	123	0
je	2	123	0
réussis	3	123	0
à	4	123	0
le	5	123	0
rejoindre	6	123	0
il	7	123	0
marchait	8	123	0
décidé	9	123	0
d	10	123	0
un	11	123	0
pas	12	123	0
rapide	13	123	1
Il	1	124	0
me	2	124	0
dit	3	124	0
seulement	4	124	0
ah	5	124	1
Tu	1	125	0
es	2	125	0
là	3	125	1
Et	1	126	0
il	2	126	0
me	3	126	0
prit	4	126	0
par	5	126	0
la	6	126	0
main	7	126	1
Mais	1	127	0
il	2	127	0
se	3	127	0
tourmenta	4	127	0
encore	5	127	0
tu	6	127	0
as	7	127	0
eu	8	127	0
tort	9	127	1
Tu	1	128	0
auras	2	128	0
de	3	128	0
la	4	128	0
peine	5	128	1
J	1	129	0
aurai	2	129	0
l	3	129	0
air	4	129	0
d	5	129	0
être	6	129	0
mort	7	129	0
et	8	129	0
ce	9	129	0
ne	10	129	0
sera	11	129	0
pas	12	129	0
vrai	13	129	1
Moi	1	130	0
je	2	130	0
me	3	130	0
taisais	4	130	1
tu	1	131	0
comprends	2	131	1
C	1	132	0
est	2	132	0
trop	3	132	0
loin	4	132	1
Je	1	133	0
ne	2	133	0
peux	3	133	0
pas	4	133	0
emporter	5	133	0
ce	6	133	0
corps	7	133	0
là	8	133	1
C	1	134	0
est	2	134	0
trop	3	134	0
lourd	4	134	1
Moi	1	135	0
je	2	135	0
me	3	135	0
taisais	4	135	1
mais	1	136	0
ce	2	136	0
sera	3	136	0
comme	4	136	0
une	5	136	0
vieille	6	136	0
écorce	7	136	0
abandonnée	8	136	1
Ce	1	137	0
n	2	137	0
est	3	137	0
pas	4	137	0
triste	5	137	0
les	6	137	0
vieilles	7	137	0
écorces	8	137	1
Moi	1	138	0
je	2	138	0
me	3	138	0
taisais	4	138	1
Il	1	139	0
se	2	139	0
découragea	3	139	0
un	4	139	0
peu	5	139	1
Mais	1	140	0
il	2	140	0
fit	3	140	0
encore	4	140	0
un	5	140	0
effort	6	140	0
ce	7	140	0
sera	8	140	0
gentil	9	140	0
tu	10	140	0
sais	11	140	1
Moi	1	141	0
aussi	2	141	0
je	3	141	0
regarderai	4	141	0
les	5	141	0
étoiles	6	141	1
Toutes	1	142	0
les	2	142	0
étoiles	3	142	0
seront	4	142	0
des	5	142	0
puits	6	142	0
avec	7	142	0
une	8	142	0
poulie	9	142	0
rouillée	10	142	1
Toutes	1	143	0
les	2	143	0
étoiles	3	143	0
me	4	143	0
verseront	5	143	0
à	6	143	0
boire	7	143	1
Moi	1	144	0
je	2	144	0
me	3	144	0
taisais	4	144	1
ce	1	145	0
sera	2	145	0
tellement	3	145	0
amusant	4	145	1
Tu	1	146	0
auras	2	146	0
cinq	3	146	0
cents	4	146	0
millions	5	146	0
de	6	146	0
grelots	7	146	0
j	8	146	0
aurai	9	146	0
cinq	10	146	0
cents	11	146	0
millions	12	146	0
de	13	146	0
fontaines	14	146	1
Et	1	147	0
il	2	147	0
se	3	147	0
tut	4	147	0
aussi	5	147	0
parce	6	147	0
qu	7	147	0
il	8	147	0
pleurait	9	147	1
c	1	148	0
est	2	148	0
là	3	148	1
Laisse	1	149	0
moi	2	149	0
faire	3	149	0
un	4	149	0
pas	5	149	0
tout	6	149	0
seul	7	149	1
Et	1	150	0
il	2	150	0
s	3	150	0
assit	4	150	0
parce	5	150	0
qu	6	150	0
il	7	150	0
avait	8	150	0
peur	9	150	1
Il	1	151	0
dit	2	151	0
encore	3	151	0
tu	4	151	0
sais	5	151	1
Ma	1	152	0
fleur	2	152	1
J	1	153	0
en	2	153	0
suis	3	153	0
responsable	4	153	1
Et	1	154	0
elle	2	154	0
est	3	154	0
tellement	4	154	0
faible	5	154	1
Et	1	155	0
elle	2	155	0
est	3	155	0
tellement	4	155	0
naïve	5	155	1
Elle	1	156	0
a	2	156	0
quatre	3	156	0
épines	4	156	0
de	5	156	0
rien	6	156	0
du	7	156	0
tout	8	156	0
pour	9	156	0
la	10	156	0
protéger	11	156	0
contre	12	156	0
le	13	156	0
monde	14	156	1
Moi	1	157	0
je	2	157	0
m	3	157	0
assis	4	157	0
parce	5	157	0
que	6	157	0
je	7	157	0
ne	8	157	0
pouvais	9	157	0
plus	10	157	0
me	11	157	0
tenir	12	157	0
debout	13	157	1
Il	1	158	0
dit	2	158	0
voilà	3	158	1
C	1	159	0
est	2	159	0
tout	3	159	1
Il	1	160	0
hésita	2	160	0
encore	3	160	0
un	4	160	0
peu	5	160	0
puis	6	160	0
il	7	160	0
se	8	160	0
releva	9	160	1
Il	1	161	0
fit	2	161	0
un	3	161	0
pas	4	161	1
Moi	1	162	0
je	2	162	0
ne	3	162	0
pouvais	4	162	0
pas	5	162	0
bouger	6	162	1
Il	1	163	0
n	2	163	0
y	3	163	0
eut	4	163	0
rien	5	163	0
qu	6	163	0
un	7	163	0
éclair	8	163	0
jaune	9	163	0
près	10	163	0
de	11	163	0
sa	12	163	0
cheville	13	163	1
Il	1	164	0
demeura	2	164	0
un	3	164	0
instant	4	164	0
immobile	5	164	1
Il	1	165	0
ne	2	165	0
cria	3	165	0
pas	4	165	1
Il	1	166	0
tomba	2	166	0
doucement	3	166	0
comme	4	166	0
tombe	5	166	0
un	6	166	0
arbre	7	166	1
Ça	1	167	0
ne	2	167	0
fit	3	167	0
même	4	167	0
pas	5	167	0
de	6	167	0
bruit	7	167	0
à	8	167	0
cause	9	167	0
du	10	167	0
sable	11	167	1
Et	1	168	0
maintenant	2	168	0
bien	3	168	0
sûr	4	168	0
ça	5	168	0
fait	6	168	0
six	7	168	0
ans	8	168	0
déjà	9	168	1
Je	1	169	0
n	2	169	0
ai	3	169	0
jamais	4	169	0
encore	5	169	0
raconté	6	169	0
cette	7	169	0
histoire	8	169	1
Les	1	170	0
camarades	2	170	0
qui	3	170	0
m	4	170	0
ont	5	170	0
revu	6	170	0
ont	7	170	0
été	8	170	0
bien	9	170	0
contents	10	170	0
de	11	170	0
me	12	170	0
revoir	13	170	0
vivant	14	170	1
J	1	171	0
étais	2	171	0
triste	3	171	0
mais	4	171	0
je	5	171	0
leur	6	171	0
disais	7	171	0
c	8	171	0
est	9	171	0
la	10	171	0
fatigue	11	171	1
Maintenant	1	172	0
je	2	172	0
me	3	172	0
suis	4	172	0
un	5	172	0
peu	6	172	0
consolé	7	172	1
C	1	173	0
est	2	173	0
à	3	173	0
dire	4	173	1
Pas	1	174	0
tout	2	174	0
à	3	174	0
fait	4	174	1
Mais	1	175	0
je	2	175	0
sais	3	175	0
bien	4	175	0
qu	5	175	0
il	6	175	0
est	7	175	0
revenu	8	175	0
à	9	175	0
sa	10	175	0
planète	11	175	0
car	12	175	0
au	13	175	0
lever	14	175	0
du	15	175	0
jour	16	175	0
je	17	175	0
n	18	175	0
ai	19	175	0
pas	20	175	0
retrouvé	21	175	0
son	22	175	0
corps	23	175	1
