word	position	sentence_id	is_last_word
donc	3	13	0
debout	4	13	0
et	5	13	0
comme	6	13	0
il	7	13	0
était	8	13	0
fatigué	9	13	0
il	10	13	0
bâilla	11	13	1
il	1	14	0
est	2	14	0
contraire	3	14	0
à	4	14	0
l	5	14	0
étiquette	6	14	0
de	7	14	0
bâiller	8	14	0
en	9	14	0
présence	10	14	0
d	11	14	0
un	12	14	0
roi	13	14	0
lui	14	14	0
dit	15	14	0
le	16	14	0
monarque	17	14	1
Je	1	15	0
te	2	15	0
l	3	15	0
interdis	4	15	1
je	1	16	0
ne	2	16	0
peux	3	16	0
pas	4	16	0
m	5	16	0
en	6	16	0
empêcher	7	16	0
répondit	8	16	0
le	9	16	0
petit	10	16	0
prince	11	16	0
tout	12	16	0
confus	13	16	0
j	14	16	0
ai	15	16	0
fait	16	16	0
un	17	16	0
long	18	16	0
voyage	19	16	0
et	20	16	0
je	21	16	0
n	22	16	0
ai	23	16	0
pas	24	16	0
dormi	25	16	1
alors	1	17	0
lui	2	17	0
dit	3	17	0
le	4	17	0
roi	5	17	0
je	6	17	0
t	7	17	0
ordonne	8	17	0
de	9	17	0
bâiller	10	17	1
Je	1	18	0
n	2	18	0
ai	3	18	0
vu	4	18	0
personne	5	18	0
bailler	6	18	0
depuis	7	18	0
des	8	18	0
années	9	18	1
Les	1	19	0
bâillements	2	19	0
sont	3	19	0
pour	4	19	0
moi	5	19	0
des	6	19	0
curiosités	7	19	1
Allons	1	20	1
Bâille	1	21	0
encore	2	21	1
C	1	22	0
est	2	22	0
un	3	22	0
ordre	4	22	1
ça	1	23	0
m	2	23	0
intimide	3	23	1
Je	1	24	0
ne	2	24	0
peux	3	24	0
plus	4	24	1
Fit	1	25	0
le	2	25	0
petit	3	25	0
prince	4	25	0
tout	5	25	0
rougissant	6	25	1
hum	1	26	1
Hum	1	27	1
Répondit	1	28	0
le	2	28	0
roi	3	28	1
Alors	1	29	0
je	2	29	1
Je	1	30	0
t	2	30	0
ordonne	3	30	0
tantôt	4	30	0
de	5	30	0
bâiller	6	30	0
et	7	30	0
tantôt	8	30	0
de	9	30	1
Il	1	31	0
bredouillait	2	31	0
un	3	31	0
peu	4	31	0
et	5	31	0
paraissait	6	31	0
vexé	7	31	1
Car	1	32	0
le	2	32	0
roi	3	32	0
tenait	4	32	0
essentiellement	5	32	0
à	6	32	0
ce	7	32	0
que	8	32	0
son	9	32	0
autorité	10	32	0
fût	11	32	0
respectée	12	32	1
Il	1	33	0
ne	2	33	0
tolérait	3	33	0
pas	4	33	0
la	5	33	0
désobéissance	6	33	1
C	1	34	0
était	2	34	0
un	3	34	0
monarque	4	34	0
absolu	5	34	1
Mais	1	35	0
comme	2	35	0
il	3	35	0
était	4	35	0
très	5	35	0
bon	6	35	0
il	7	35	0
donnait	8	35	0
des	9	35	0
ordres	10	35	0
raisonnables	11	35	1
si	1	36	0
j	2	36	0
ordonnais	3	36	0
disait	4	36	0
il	5	36	0
couramment	6	36	0
si	7	36	0
j	8	36	0
ordonnais	9	36	0
à	10	36	0
un	11	36	0
général	12	36	0
de	13	36	0
se	14	36	0
changer	15	36	0
en	16	36	0
oiseau	17	36	0
de	18	36	0
mer	19	36	0
et	20	36	0
si	21	36	0
le	22	36	0
général	23	36	0
n	24	36	0
obéissait	25	36	0
pas	26	36	0
ce	27	36	0
ne	28	36	0
serait	29	36	0
pas	30	36	0
la	31	36	0
faute	32	36	0
du	33	36	0
général	34	36	1
Ce	1	37	0
serait	2	37	0
ma	3	37	0
faute	4	37	1
puis	1	38	0
je	2	38	0
m	3	38	0
asseoir	4	38	1
S	1	39	0
enquit	2	39	0
timidement	3	39	0
le	4	39	0
petit	5	39	0
prince	6	39	1
je	1	40	0
t	2	40	0
ordonne	3	40	0
de	4	40	0
t	5	40	0
asseoir	6	40	0
lui	7	40	0
répondit	8	40	0
le	9	40	0
roi	10	40	0
qui	11	40	0
ramena	12	40	0
majestueusement	13	40	0
un	14	40	0
pan	15	40	0
de	16	40	0
son	17	40	0
manteau	18	40	0
d	19	40	0
hermine	20	40	1
Mais	1	41	0
le	2	41	0
petit	3	41	0
prince	4	41	0
s	5	41	0
étonnait	6	41	1
La	1	42	0
planète	2	42	0
était	3	42	0
minuscule	4	42	1
Sur	1	43	0
quoi	2	43	0
le	3	43	0
roi	4	43	0
pouvait	5	43	0
il	6	43	0
bien	7	43	0
régner	8	43	1
sire	1	44	0
lui	2	44	0
dit	3	44	0
il	4	44	1
Je	1	45	0
vous	2	45	0
demande	3	45	0
pardon	4	45	0
de	5	45	0
vous	6	45	0
interroger	7	45	1
je	1	46	0
t	2	46	0
ordonne	3	46	0
de	4	46	0
m	5	46	0
interroger	6	46	0
se	7	46	0
hâta	8	46	0
de	9	46	0
dire	10	46	0
le	11	46	0
roi	12	46	1
sire	1	47	1
Sur	1	48	0
quoi	2	48	0
régnez	3	48	0
vous	4	48	1
sur	1	49	0
tout	2	49	0
répondit	3	49	0
le	4	49	0
roi	5	49	0
avec	6	49	0
une	7	49	0
grande	8	49	0
simplicité	9	49	1
sur	1	50	0
tout	2	50	1
Le	1	51	0
roi	2	51	0
d	3	51	0
un	4	51	0
geste	5	51	0
discret	6	51	0
désigna	7	51	0
sa	8	51	0
planète	9	51	0
les	10	51	0
autres	11	51	0
planètes	12	51	0
et	13	51	0
les	14	51	0
étoiles	15	51	1
sur	1	52	0
tout	2	52	0
ça	3	52	1
Dit	1	53	0
le	2	53	0
petit	3	53	0
prince	4	53	1
Sur	1	54	0
tout	2	54	0
ça	3	54	1
Répondit	1	55	0
le	2	55	0
roi	3	55	1
Car	1	56	0
non	2	56	0
seulement	3	56	0
c	4	56	0
était	5	56	0
un	6	56	0
monarque	7	56	0
absolu	8	56	0
mais	9	56	0
c	10	56	0
était	11	56	0
un	12	56	0
monarque	13	56	0
universel	14	56	1
et	1	57	0
les	2	57	0
étoiles	3	57	0
vous	4	57	0
obéissent	5	57	1
bien	1	58	0
sûr	2	58	0
lui	3	58	0
dit	4	58	0
le	5	58	0
roi	6	58	1
Elles	1	59	0
obéissent	2	59	0
aussitôt	3	59	1
Je	1	60	0
ne	2	60	0
tolère	3	60	0
pas	4	60	0
l	5	60	0
indiscipline	6	60	1
Un	1	61	0
tel	2	61	0
pouvoir	3	61	0
émerveilla	4	61	0
le	5	61	0
petit	6	61	0
prince	7	61	1
S	1	62	0
il	2	62	0
l	3	62	0
avait	4	62	0
détenu	5	62	0
lui	6	62	0
même	7	62	0
il	8	62	0
aurait	9	62	0
pu	10	62	0
assister	11	62	0
non	12	62	0
pas	13	62	0
à	14	62	0
quarante	15	62	0
quatre	16	62	0
mais	17	62	0
à	18	62	0
soixante	19	62	0
douze	20	62	0
ou	21	62	0
même	22	62	0
à	23	62	0
cent	24	62	0
ou	25	62	0
même	26	62	0
à	27	62	0
deux	28	62	0
cents	29	62	0
couchers	30	62	0
de	31	62	0
soleil	32	62	0
dans	33	62	0
la	34	62	0
même	35	62	0
journée	36	62	0
sans	37	62	0
avoir	38	62	0
jamais	39	62	0
à	40	62	0
tirer	41	62	0
sa	42	62	0
chaise	43	62	1
Et	1	63	0
comme	2	63	0
il	3	63	0
se	4	63	0
sentait	5	63	0
un	6	63	0
peu	7	63	0
triste	8	63	0
à	9	63	0
cause	10	63	0
du	11	63	0
souvenir	12	63	0
de	13	63	0
sa	14	63	0
petite	15	63	0
planète	16	63	0
abandonnée	17	63	0
il	18	63	0
s	19	63	0
enhardit	20	63	0
à	21	63	0
solliciter	22	63	0
une	23	63	0
grâce	24	63	0
du	25	63	0
roi	26	63	0
je	27	63	0
voudrais	28	63	0
voir	29	63	0
un	30	63	0
coucher	31	63	0
de	32	63	0
soleil	33	63	1
Faites	1	64	0
moi	2	64	0
plaisir	3	64	1
Ordonnez	1	65	0
au	2	65	0
soleil	3	65	0
de	4	65	0
se	5	65	0
coucher	6	65	1
si	1	66	0
j	2	66	0
ordonnais	3	66	0
à	4	66	0
un	5	66	0
général	6	66	0
de	7	66	0
voler	8	66	0
d	9	66	0
une	10	66	0
fleur	11	66	0
à	12	66	0
l	13	66	0
autre	14	66	0
à	15	66	0
la	16	66	0
façon	17	66	0
d	18	66	0
un	19	66	0
papillon	20	66	0
ou	21	66	0
d	22	66	0
écrire	23	66	0
une	24	66	0
tragédie	25	66	0
ou	26	66	0
de	27	66	0
se	28	66	0
changer	29	66	0
en	30	66	0
oiseau	31	66	0
de	32	66	0
mer	33	66	0
et	34	66	0
si	35	66	0
le	36	66	0
général	37	66	0
n	38	66	0
exécutait	39	66	0
pas	40	66	0
l	41	66	0
ordre	42	66	0
reçu	43	66	0
qui	44	66	0
de	45	66	0
lui	46	66	0
ou	47	66	0
de	48	66	0
moi	49	66	0
serait	50	66	0
dans	51	66	0
son	52	66	0
tort	53	66	1
ce	1	67	0
serait	2	67	0
vous	3	67	0
dit	4	67	0
fermement	5	67	0
le	6	67	0
petit	7	67	0
prince	8	67	1
exact	1	68	1
Il	1	69	0
faut	2	69	0
exiger	3	69	0
de	4	69	0
chacun	5	69	0
ce	6	69	0
que	7	69	0
chacun	8	69	0
peut	9	69	0
donner	10	69	0
reprit	11	69	0
le	12	69	0
roi	13	69	1
L	1	70	0
autorité	2	70	0
repose	3	70	0
d	4	70	0
abord	5	70	0
sur	6	70	0
la	7	70	0
raison	8	70	1
Si	1	71	0
tu	2	71	0
ordonnes	3	71	0
à	4	71	0
ton	5	71	0
peuple	6	71	0
d	7	71	0
aller	8	71	0
se	9	71	0
jeter	10	71	0
à	11	71	0
la	12	71	0
mer	13	71	0
il	14	71	0
fera	15	71	0
la	16	71	0
révolution	17	71	1
J	1	72	0
ai	2	72	0
le	3	72	0
droit	4	72	0
d	5	72	0
exiger	6	72	0
l	7	72	0
obéissance	8	72	0
parce	9	72	0
que	10	72	0
mes	11	72	0
ordres	12	72	0
sont	13	72	0
raisonnables	14	72	1
alors	1	73	0
mon	2	73	0
coucher	3	73	0
de	4	73	0
soleil	5	73	1
Rappela	1	74	0
le	2	74	0
petit	3	74	0
prince	4	74	0
qui	5	74	0
jamais	6	74	0
n	7	74	0
oubliait	8	74	0
une	9	74	0
question	10	74	0
une	11	74	0
fois	12	74	0
qu	13	74	0
il	14	74	0
l	15	74	0
avait	16	74	0
posée	17	74	1
ton	1	75	0
coucher	2	75	0
de	3	75	0
soleil	4	75	0
tu	5	75	0
l	6	75	0
auras	7	75	1
Je	1	76	0
l	2	76	0
exigerai	3	76	1
Mais	1	77	0
j	2	77	0
attendrai	3	77	0
dans	4	77	0
ma	5	77	0
science	6	77	0
du	7	77	0
gouvernement	8	77	0
que	9	77	0
les	10	77	0
conditions	11	77	0
soient	12	77	0
favorables	13	77	1
quand	1	78	0
ça	2	78	0
sera	3	78	0
t	4	78	0
il	5	78	1
S	1	79	0
informa	2	79	0
le	3	79	0
petit	4	79	0
prince	5	79	1
hem	1	80	1
Hem	1	81	1
Lui	1	82	0
répondit	2	82	0
le	3	82	0
roi	4	82	0
qui	5	82	0
consulta	6	82	0
d	7	82	0
abord	8	82	0
un	9	82	0
gros	10	82	0
calendrier	11	82	0
hem	12	82	1
Hem	1	83	1
Ce	1	84	0
sera	2	84	0
vers	3	84	1
Vers	1	85	1
Ce	1	86	0
sera	2	86	0
ce	3	86	0
soir	4	86	0
vers	5	86	0
sept	6	86	0
heures	7	86	0
quarante	8	86	1
Et	1	87	0
tu	2	87	0
verras	3	87	0
comme	4	87	0
je	5	87	0
suis	6	87	0
bien	7	87	0
obéi	8	87	1
Le	1	88	0
petit	2	88	0
prince	3	88	0
bâilla	4	88	1
Il	1	89	0
regrettait	2	89	0
son	3	89	0
coucher	4	89	0
de	5	89	0
soleil	6	89	0
manqué	7	89	1
Et	1	90	0
puis	2	90	0
il	3	90	0
s	4	90	0
ennuyait	5	90	0
déjà	6	90	0
un	7	90	0
peu	8	90	0
je	9	90	0
n	10	90	0
ai	11	90	0
plus	12	90	0
rien	13	90	0
à	14	90	0
faire	15	90	0
ici	16	90	0
dit	17	90	0
il	18	90	0
au	19	90	0
roi	20	90	1
Je	1	91	0
vais	2	91	0
repartir	3	91	1
ne	1	92	0
pars	2	92	0
pas	3	92	0
répondit	4	92	0
le	5	92	0
roi	6	92	0
qui	7	92	0
était	8	92	0
si	9	92	0
fier	10	92	0
d	11	92	0
avoir	12	92	0
un	13	92	0
sujet	14	92	1
Ne	1	93	0
pars	2	93	0
pas	3	93	0
je	4	93	0
te	5	93	0
fais	6	93	0
ministre	7	93	1
ministre	1	94	0
de	2	94	0
quoi	3	94	1
de	1	95	1
De	1	96	0
la	2	96	0
justice	3	96	1
mais	1	97	0
il	2	97	0
n	3	97	0
y	4	97	0
a	5	97	0
personne	6	97	0
à	7	97	0
juger	8	97	1
on	1	98	0
ne	2	98	0
sait	3	98	0
pas	4	98	0
lui	5	98	0
dit	6	98	0
le	7	98	0
roi	8	98	1
Je	1	99	0
n	2	99	0
ai	3	99	0
pas	4	99	0
fait	5	99	0
encore	6	99	0
le	7	99	0
tour	8	99	0
de	9	99	0
mon	10	99	0
royaume	11	99	1
Je	1	100	0
suis	2	100	0
très	3	100	0
vieux	4	100	0
je	5	100	0
n	6	100	0
ai	7	100	0
pas	8	100	0
de	9	100	0
place	10	100	0
pour	11	100	0
un	12	100	0
carrosse	13	100	0
et	14	100	0
ça	15	100	0
me	16	100	0
fatigue	17	100	0
de	18	100	0
marcher	19	100	1
oh	1	101	1
Mais	1	102	0
j	2	102	0
ai	3	102	0
déjà	4	102	0
vu	5	102	0
dit	6	102	0
le	7	102	0
petit	8	102	0
prince	9	102	0
qui	10	102	0
se	11	102	0
pencha	12	102	0
pour	13	102	0
jeter	14	102	0
encore	15	102	0
un	16	102	0
coup	17	102	0
d	18	102	0
oeil	19	102	0
sur	20	102	0
l	21	102	0
autre	22	102	0
côté	23	102	0
de	24	102	0
la	25	102	0
planète	26	102	1
Il	1	103	0
n	2	103	0
y	3	103	0
a	4	103	0
personne	5	103	0
là	6	103	0
bas	7	103	0
non	8	103	0
plus	9	103	1
tu	1	104	0
te	2	104	0
jugeras	3	104	0
donc	4	104	0
toi	5	104	0
même	6	104	0
lui	7	104	0
répondit	8	104	0
le	9	104	0
roi	10	104	1
C	1	105	0
est	2	105	0
le	3	105	0
plus	4	105	0
difficile	5	105	1
Il	1	106	0
est	2	106	0
bien	3	106	0
plus	4	106	0
difficile	5	106	0
de	6	106	0
se	7	106	0
juger	8	106	0
soi	9	106	0
même	10	106	0
que	11	106	0
de	12	106	0
juger	13	106	0
autrui	14	106	1
Si	1	107	0
tu	2	107	0
réussis	3	107	0
à	4	107	0
bien	5	107	0
te	6	107	0
juger	7	107	0
c	8	107	0
est	9	107	0
que	10	107	0
tu	11	107	0
es	12	107	0
un	13	107	0
véritable	14	107	0
sage	15	107	1
moi	1	108	0
dit	2	108	0
le	3	108	0
petit	4	108	0
prince	5	108	0
je	6	108	0
puis	7	108	0
me	8	108	0
juger	9	108	0
moi	10	108	0
même	11	108	0
n	12	108	0
importe	13	108	0
où	14	108	1
Je	1	109	0
n	2	109	0
ai	3	109	0
pas	4	109	0
besoin	5	109	0
d	6	109	0
habiter	7	109	0
ici	8	109	1
hem	1	110	1
Hem	1	111	1
Dit	1	112	0
le	2	112	0
roi	3	112	0
je	4	112	0
crois	5	112	0
bien	6	112	0
que	7	112	0
sur	8	112	0
ma	9	112	0
planète	10	112	0
il	11	112	0
y	12	112	0
a	13	112	0
quelque	14	112	0
part	15	112	0
un	16	112	0
vieux	17	112	0
rat	18	112	1
Je	1	113	0
l	2	113	0
entends	3	113	0
la	4	113	0
nuit	5	113	1
Tu	1	114	0
pourras	2	114	0
juger	3	114	0
ce	4	114	0
vieux	5	114	0
rat	6	114	1
Tu	1	115	0
le	2	115	0
condamneras	3	115	0
à	4	115	0
mort	5	115	0
de	6	115	0
temps	7	115	0
en	8	115	0
temps	9	115	1
Ainsi	1	116	0
sa	2	116	0
vie	3	116	0
dépendra	4	116	0
de	5	116	0
ta	6	116	0
justice	7	116	1
Mais	1	117	0
tu	2	117	0
le	3	117	0
gracieras	4	117	0
chaque	5	117	0
fois	6	117	0
pour	7	117	0
l	8	117	0
économiser	9	117	1
Il	1	118	0
n	2	118	0
y	3	118	0
en	4	118	0
a	5	118	0
qu	6	118	0
un	7	118	1
moi	1	119	0
répondit	2	119	0
le	3	119	0
petit	4	119	0
prince	5	119	0
je	6	119	0
n	7	119	0
aime	8	119	0
pas	9	119	0
condamner	10	119	0
à	11	119	0
mort	12	119	0
et	13	119	0
je	14	119	0
crois	15	119	0
bien	16	119	0
que	17	119	0
je	18	119	0
m	19	119	0
en	20	119	0
vais	21	119	1
non	1	120	0
dit	2	120	0
le	3	120	0
roi	4	120	1
Mais	1	121	0
le	2	121	0
petit	3	121	0
prince	4	121	0
ayant	5	121	0
achevé	6	121	0
ses	7	121	0
préparatifs	8	121	0
ne	9	121	0
voulut	10	121	0
point	11	121	0
peiner	12	121	0
le	13	121	0
vieux	14	121	0
monarque	15	121	0
si	16	121	0
votre	17	121	0
majesté	18	121	0
désirait	19	121	0
être	20	121	0
obéie	21	121	0
ponctuellement	22	121	0
elle	23	121	0
pourrait	24	121	0
me	25	121	0
donner	26	121	0
un	27	121	0
ordre	28	121	0
raisonnable	29	121	1
Elle	1	122	0
pourrait	2	122	0
m	3	122	0
ordonner	4	122	0
par	5	122	0
exemple	6	122	0
de	7	122	0
partir	8	122	0
avant	9	122	0
une	10	122	0
minute	11	122	1
Il	1	123	0
me	2	123	0
semble	3	123	0
que	4	123	0
les	5	123	0
conditions	6	123	0
sont	7	123	0
favorables	8	123	1
Le	1	124	0
roi	2	124	0
n	3	124	0
ayant	4	124	0
rien	5	124	0
répondu	6	124	0
le	7	124	0
petit	8	124	0
prince	9	124	0
hésita	10	124	0
d	11	124	0
abord	12	124	0
puis	13	124	0
avec	14	124	0
un	15	124	0
soupir	16	124	0
prit	17	124	0
le	18	124	0
départ	19	124	1
je	1	125	0
te	2	125	0
fais	3	125	0
mon	4	125	0
ambassadeur	5	125	0
se	6	125	0
hâta	7	125	0
alors	8	125	0
de	9	125	0
crier	10	125	0
le	11	125	0
roi	12	125	1
Il	1	126	0
avait	2	126	0
un	3	126	0
grand	4	126	0
air	5	126	0
d	6	126	0
autorité	7	126	1
les	1	127	0
grandes	2	127	0
personnes	3	127	0
sont	4	127	0
bien	5	127	0
étranges	6	127	0
se	7	127	0
dit	8	127	0
le	9	127	0
petit	10	127	0
prince	11	127	0
en	12	127	0
lui	13	127	0
même	14	127	0
durant	15	127	0
son	16	127	0
voyage	17	127	1
La	1	128	0
seconde	2	128	0
planète	3	128	0
était	4	128	0
habitée	5	128	0
par	6	128	0
un	7	128	0
vaniteux	8	128	0
ah	9	128	1
Ah	1	129	1
Voilà	1	130	0
la	2	130	0
visite	3	130	0
d	4	130	0
un	5	130	0
admirateur	6	130	1
S	1	131	0
écria	2	131	0
de	3	131	0
loin	4	131	0
le	5	131	0
vaniteux	6	131	0
dès	7	131	0
qu	8	131	0
il	9	131	0
aperçut	10	131	0
le	11	131	0
petit	12	131	0
prince	13	131	1
Car	1	132	0
pour	2	132	0
les	3	132	0
vaniteux	4	132	0
les	5	132	0
autres	6	132	0
hommes	7	132	0
sont	8	132	0
des	9	132	0
admirateurs	10	132	1
bonjour	1	133	0
dit	2	133	0
le	3	133	0
petit	4	133	0
prince	5	133	1
Vous	1	134	0
avez	2	134	0
un	3	134	0
drôle	4	134	0
de	5	134	0
chapeau	6	134	1
c	1	135	0
est	2	135	0
pour	3	135	0
saluer	4	135	0
lui	5	135	0
répondit	6	135	0
le	7	135	0
vaniteux	8	135	1
C	1	136	0
est	2	136	0
pour	3	136	0
saluer	4	136	0
quand	5	136	0
on	6	136	0
m	7	136	0
acclame	8	136	1
Malheureusement	1	137	0
il	2	137	0
ne	3	137	0
passe	4	137	0
jamais	5	137	0
personne	6	137	0
par	7	137	0
ici	8	137	1
ah	1	138	0
oui	2	138	1
Dit	1	139	0
le	2	139	0
petit	3	139	0
prince	4	139	0
qui	5	139	0
ne	6	139	0
comprit	7	139	0
pas	8	139	1
frappe	1	140	0
tes	2	140	0
mains	3	140	0
l	4	140	0
une	5	140	0
contre	6	140	0
l	7	140	0
autre	8	140	0
conseilla	9	140	0
donc	10	140	0
le	11	140	0
vaniteux	12	140	1
Le	1	141	0
petit	2	141	0
prince	3	141	0
frappa	4	141	0
ses	5	141	0
mains	6	141	0
l	7	141	0
une	8	141	0
contre	9	141	0
l	10	141	0
autre	11	141	1
Le	1	142	0
vaniteux	2	142	0
salua	3	142	0
modestement	4	142	0
en	5	142	0
soulevant	6	142	0
son	7	142	0
chapeau	8	142	1
ça	1	143	0
c	2	143	0
est	3	143	0
plus	4	143	0
amusant	5	143	0
que	6	143	0
la	7	143	0
visite	8	143	0
au	9	143	0
roi	10	143	0
se	11	143	0
dit	12	143	0
en	13	143	0
lui	14	143	0
même	15	143	0
le	16	143	0
petit	17	143	0
prince	18	143	1
Et	1	144	0
il	2	144	0
recommença	3	144	0
de	4	144	0
frapper	5	144	0
ses	6	144	0
mains	7	144	0
l	8	144	0
une	9	144	0
contre	10	144	0
l	11	144	0
autre	12	144	1
Le	1	145	0
vaniteux	2	145	0
recommença	3	145	0
de	4	145	0
saluer	5	145	0
en	6	145	0
soulevant	7	145	0
son	8	145	0
chapeau	9	145	1
Après	1	146	0
cinq	2	146	0
minutes	3	146	0
d	4	146	0
exercice	5	146	0
le	6	146	0
petit	7	146	0
prince	8	146	0
se	9	146	0
fatigua	10	146	0
de	11	146	0
la	12	146	0
monotonie	13	146	0
du	14	146	0
jeu	15	146	0
et	16	146	0
pour	17	146	0
que	18	146	0
le	19	146	0
chapeau	20	146	0
tombe	21	146	0
demanda	22	146	0
t	23	146	0
il	24	146	0
que	25	146	0
faut	26	146	0
il	27	146	0
faire	28	146	1
Mais	1	147	0
le	2	147	0
vaniteux	3	147	0
ne	4	147	0
l	5	147	0
entendit	6	147	0
pas	7	147	1
Les	1	148	0
vaniteux	2	148	0
n	3	148	0
entendent	4	148	0
jamais	5	148	0
que	6	148	0
les	7	148	0
louanges	8	148	1
est	1	149	0
ce	2	149	0
que	3	149	0
tu	4	149	0
m	5	149	0
admires	6	149	0
vraiment	7	149	0
beaucoup	8	149	1
Demanda	1	150	0
t	2	150	0
il	3	150	0
au	4	150	0
petit	5	150	0
prince	6	150	1
qu	1	151	0
est	2	151	0
ce	3	151	0
que	4	151	0
signifie	5	151	0
admirer	6	151	1
admirer	1	152	0
signifie	2	152	0
reconnaître	3	152	0
que	4	152	0
je	5	152	0
suis	6	152	0
l	7	152	0
homme	8	152	0
le	9	152	0
plus	10	152	0
beau	11	152	0
le	12	152	0
mieux	13	152	0
habillé	14	152	0
le	15	152	0
plus	16	152	0
riche	17	152	0
et	18	152	0
le	19	152	0
plus	20	152	0
intelligent	21	152	0
de	22	152	0
la	23	152	0
planète	24	152	1
mais	1	153	0
tu	2	153	0
es	3	153	0
seul	4	153	0
sur	5	153	0
ta	6	153	0
planète	7	153	1
fais	1	154	0
moi	2	154	0
ce	3	154	0
plaisir	4	154	1
Admire	1	155	0
moi	2	155	0
quand	3	155	0
même	4	155	1
je	1	156	0
t	2	156	0
admire	3	156	0
dit	4	156	0
le	5	156	0
petit	6	156	0
prince	7	156	0
en	8	156	0
haussant	9	156	0
un	10	156	0
peu	11	156	0
les	12	156	0
épaules	13	156	0
mais	14	156	0
en	15	156	0
quoi	16	156	0
cela	17	156	0
peut	18	156	0
il	19	156	0
bien	20	156	0
t	21	156	0
intéresser	22	156	1
Et	1	157	0
le	2	157	0
petit	3	157	0
prince	4	157	0
s	5	157	0
en	6	157	0
fut	7	157	1
les	1	158	0
grandes	2	158	0
personnes	3	158	0
sont	4	158	0
décidément	5	158	0
bien	6	158	0
bizarres	7	158	0
se	8	158	0
dit	9	158	0
il	10	158	0
simplement	11	158	0
en	12	158	0
lui	13	158	0
même	14	158	0
durant	15	158	0
son	16	158	0
voyage	17	158	1
La	1	159	0
planète	2	159	0
suivante	3	159	0
était	4	159	0
habitée	5	159	0
par	6	159	0
un	7	159	0
buveur	8	159	1
Cette	1	160	0
visite	2	160	0
fut	3	160	0
très	4	160	0
courte	5	160	0
mais	6	160	0
elle	7	160	0
plongea	8	160	0
le	9	160	0
petit	10	160	0
prince	11	160	0
dans	12	160	0
une	13	160	0
grande	14	160	0
mélancolie	15	160	0
que	16	160	0
fais	17	160	0
tu	18	160	0
là	19	160	1
Dit	1	161	0
il	2	161	0
au	3	161	0
buveur	4	161	0
qu	5	161	0
il	6	161	0
trouva	7	161	0
installé	8	161	0
en	9	161	0
silence	10	161	0
devant	11	161	0
une	12	161	0
collection	13	161	0
de	14	161	0
bouteilles	15	161	0
vides	16	161	0
et	17	161	0
une	18	161	0
collection	19	161	0
de	20	161	0
bouteilles	21	161	0
pleines	22	161	1
je	1	162	0
bois	2	162	0
répondit	3	162	0
le	4	162	0
buveur	5	162	0
d	6	162	0
un	7	162	0
air	8	162	0
lugubre	9	162	1
