word	onset	duration	trial_type
de	27.100000000000005	0.25	{'kind': 'word', 'word': 'de'}
sérieuses	27.4	0.25	{'kind': 'word', 'word': 'sérieuses'}
raisons	27.700000000000003	0.25	{'kind': 'word', 'word': 'raisons'}
de	28.000000000000004	0.25	{'kind': 'word', 'word': 'de'}
croire	28.300000000000004	0.25	{'kind': 'word', 'word': 'croire'}
que	28.600000000000005	0.25	{'kind': 'word', 'word': 'que'}
la	28.9	0.25	{'kind': 'word', 'word': 'la'}
planète	29.200000000000003	0.25	{'kind': 'word', 'word': 'planète'}
d'où	29.500000000000004	0.25	{'kind': 'word', 'word': 'doù'}
venait	29.800000000000004	0.25	{'kind': 'word', 'word': 'venait'}
le	30.100000000000005	0.25	{'kind': 'word', 'word': 'le'}
petit	30.4	0.25	{'kind': 'word', 'word': 'petit'}
prince	30.700000000000003	0.25	{'kind': 'word', 'word': 'prince'}
est	31.000000000000004	0.25	{'kind': 'word', 'word': 'est'}
l'astéroïde	31.300000000000004	0.25	{'kind': 'word', 'word': 'lastéroïde'}
b	31.600000000000005	0.25	{'kind': 'word', 'word': 'b'}
612.	31.9	0.25	{'kind': 'word', 'word': '612'}
Cet	32.2	0.25	{'kind': 'word', 'word': 'Cet'}
astéroïde	32.50000000000001	0.25	{'kind': 'word', 'word': 'astéroïde'}
n'a	32.800000000000004	0.25	{'kind': 'word', 'word': 'na'}
été	33.10000000000001	0.25	{'kind': 'word', 'word': 'été'}
aperçu	33.400000000000006	0.25	{'kind': 'word', 'word': 'aperçu'}
qu'une	33.70000000000001	0.25	{'kind': 'word', 'word': 'quune'}
fois	34.00000000000001	0.25	{'kind': 'word', 'word': 'fois'}
au	34.30000000000001	0.25	{'kind': 'word', 'word': 'au'}
télescope,	34.60000000000001	0.25	{'kind': 'word', 'word': 'télescope'}
en	34.900000000000006	0.25	{'kind': 'word', 'word': 'en'}
1909,	35.20000000000001	0.25	{'kind': 'word', 'word': '1909'}
par	35.50000000000001	0.25	{'kind': 'word', 'word': 'par'}
un	35.80000000000001	0.25	{'kind': 'word', 'word': 'un'}
astronome	36.10000000000001	0.25	{'kind': 'word', 'word': 'astronome'}
turc.	36.400000000000006	0.25	{'kind': 'word', 'word': 'turc'}
Il	36.70000000000001	0.25	{'kind': 'word', 'word': 'Il'}
avait	37.00000000000001	0.25	{'kind': 'word', 'word': 'avait'}
fait	37.30000000000001	0.25	{'kind': 'word', 'word': 'fait'}
alors	37.60000000000001	0.25	{'kind': 'word', 'word': 'alors'}
une	37.900000000000006	0.25	{'kind': 'word', 'word': 'une'}
grande	38.20000000000001	0.25	{'kind': 'word', 'word': 'grande'}
démonstration	38.50000000000001	0.25	{'kind': 'word', 'word': 'démonstration'}
de	38.80000000000001	0.25	{'kind': 'word', 'word': 'de'}
sa	39.10000000000001	0.25	{'kind': 'word', 'word': 'sa'}
découverte	39.400000000000006	0.25	{'kind': 'word', 'word': 'découverte'}
à	39.70000000000001	0.25	{'kind': 'word', 'word': 'à'}
un	40.00000000000001	0.25	{'kind': 'word', 'word': 'un'}
congrès	40.30000000000001	0.25	{'kind': 'word', 'word': 'congrès'}
international	40.60000000000001	0.25	{'kind': 'word', 'word': 'international'}
d'astronomie.	40.900000000000006	0.25	{'kind': 'word', 'word': 'dastronomie'}
Mais	41.20000000000001	0.25	{'kind': 'word', 'word': 'Mais'}
personne	41.50000000000001	0.25	{'kind': 'word', 'word': 'personne'}
ne	41.80000000000001	0.25	{'kind': 'word', 'word': 'ne'}
l'avait	42.10000000000001	0.25	{'kind': 'word', 'word': 'lavait'}
cru	42.400000000000006	0.25	{'kind': 'word', 'word': 'cru'}
à	42.70000000000001	0.25	{'kind': 'word', 'word': 'à'}
cause	43.00000000000001	0.25	{'kind': 'word', 'word': 'cause'}
de	43.30000000000001	0.25	{'kind': 'word', 'word': 'de'}
son	43.60000000000001	0.25	{'kind': 'word', 'word': 'son'}
costume.	43.900000000000006	0.25	{'kind': 'word', 'word': 'costume'}
Les	44.20000000000001	0.25	{'kind': 'word', 'word': 'Les'}
grandes	44.50000000000001	0.25	{'kind': 'word', 'word': 'grandes'}
personnes	44.80000000000001	0.25	{'kind': 'word', 'word': 'personnes'}
sont	45.10000000000001	0.25	{'kind': 'word', 'word': 'sont'}
comme	45.40000000000001	0.25	{'kind': 'word', 'word': 'comme'}
ça.	45.70000000000001	0.25	{'kind': 'word', 'word': 'ça'}
Heureusement	46.00000000000001	0.25	{'kind': 'word', 'word': 'Heureusement'}
pour	46.30000000000001	0.25	{'kind': 'word', 'word': 'pour'}
la	46.60000000000001	0.25	{'kind': 'word', 'word': 'la'}
réputation	46.90000000000001	0.25	{'kind': 'word', 'word': 'réputation'}
de	47.20000000000001	0.25	{'kind': 'word', 'word': 'de'}
l'astéroïde	47.50000000000001	0.25	{'kind': 'word', 'word': 'lastéroïde'}
b	47.80000000000001	0.25	{'kind': 'word', 'word': 'b'}
612,	48.10000000000001	0.25	{'kind': 'word', 'word': '612'}
un	48.40000000000001	0.25	{'kind': 'word', 'word': 'un'}
dictateur	48.70000000000001	0.25	{'kind': 'word', 'word': 'dictateur'}
turc	49.00000000000001	0.25	{'kind': 'word', 'word': 'turc'}
imposa	49.30000000000001	0.25	{'kind': 'word', 'word': 'imposa'}
à	49.60000000000001	0.25	{'kind': 'word', 'word': 'à'}
son	49.90000000000001	0.25	{'kind': 'word', 'word': 'son'}
peuple,	50.20000000000001	0.25	{'kind': 'word', 'word': 'peuple'}
sous	50.50000000000001	0.25	{'kind': 'word', 'word': 'sous'}
peine	50.80000000000001	0.25	{'kind': 'word', 'word': 'peine'}
de	51.10000000000001	0.25	{'kind': 'word', 'word': 'de'}
mort,	51.40000000000001	0.25	{'kind': 'word', 'word': 'mort'}
de	51.70000000000001	0.25	{'kind': 'word', 'word': 'de'}
s'habiller	52.00000000000001	0.25	{'kind': 'word', 'word': 'shabiller'}
à	52.30000000000001	0.25	{'kind': 'word', 'word': 'à'}
l'européenne.	52.60000000000001	0.25	{'kind': 'word', 'word': 'leuropéenne'}
L'astronome	52.90000000000001	0.25	{'kind': 'word', 'word': 'Lastronome'}
refit	53.20000000000001	0.25	{'kind': 'word', 'word': 'refit'}
sa	53.500000000000014	0.25	{'kind': 'word', 'word': 'sa'}
démonstration	53.80000000000001	0.25	{'kind': 'word', 'word': 'démonstration'}
en	54.10000000000001	0.25	{'kind': 'word', 'word': 'en'}
1920,	54.40000000000001	0.25	{'kind': 'word', 'word': '1920'}
dans	54.70000000000001	0.25	{'kind': 'word', 'word': 'dans'}
un	55.000000000000014	0.25	{'kind': 'word', 'word': 'un'}
habit	55.30000000000001	0.25	{'kind': 'word', 'word': 'habit'}
très	55.60000000000001	0.25	{'kind': 'word', 'word': 'très'}
élégant.	55.90000000000001	0.25	{'kind': 'word', 'word': 'élégant'}
Et	56.20000000000001	0.25	{'kind': 'word', 'word': 'Et'}
cette	56.500000000000014	0.25	{'kind': 'word', 'word': 'cette'}
fois-ci	56.80000000000001	0.25	{'kind': 'word', 'word': 'foisci'}
tout	57.10000000000001	0.25	{'kind': 'word', 'word': 'tout'}
le	57.40000000000001	0.25	{'kind': 'word', 'word': 'le'}
monde	57.70000000000001	0.25	{'kind': 'word', 'word': 'monde'}
fut	58.000000000000014	0.25	{'kind': 'word', 'word': 'fut'}
de	58.30000000000001	0.25	{'kind': 'word', 'word': 'de'}
son	58.60000000000001	0.25	{'kind': 'word', 'word': 'son'}
avis.	58.90000000000001	0.25	{'kind': 'word', 'word': 'avis'}
Si	59.20000000000001	0.25	{'kind': 'word', 'word': 'Si'}
je	59.500000000000014	0.25	{'kind': 'word', 'word': 'je'}
vous	59.80000000000001	0.25	{'kind': 'word', 'word': 'vous'}
ai	60.10000000000001	0.25	{'kind': 'word', 'word': 'ai'}
raconté	60.40000000000001	0.25	{'kind': 'word', 'word': 'raconté'}
ces	60.70000000000001	0.25	{'kind': 'word', 'word': 'ces'}
détails	61.000000000000014	0.25	{'kind': 'word', 'word': 'détails'}
sur	61.30000000000001	0.25	{'kind': 'word', 'word': 'sur'}
l'astéroïde	61.60000000000001	0.25	{'kind': 'word', 'word': 'lastéroïde'}
b	61.90000000000001	0.25	{'kind': 'word', 'word': 'b'}
612	62.20000000000001	0.25	{'kind': 'word', 'word': '612'}
et	62.500000000000014	0.25	{'kind': 'word', 'word': 'et'}
si	62.80000000000001	0.25	{'kind': 'word', 'word': 'si'}
je	63.10000000000001	0.25	{'kind': 'word', 'word': 'je'}
vous	63.40000000000001	0.25	{'kind': 'word', 'word': 'vous'}
ai	63.70000000000001	0.25	{'kind': 'word', 'word': 'ai'}
confié	64.00000000000001	0.25	{'kind': 'word', 'word': 'confié'}
son	64.30000000000001	0.25	{'kind': 'word', 'word': 'son'}
numéro,	64.60000000000001	0.25	{'kind': 'word', 'word': 'numéro'}
c'est	64.9	0.25	{'kind': 'word', 'word': 'cest'}
à	65.20000000000002	0.25	{'kind': 'word', 'word': 'à'}
cause	65.50000000000001	0.25	{'kind': 'word', 'word': 'cause'}
des	65.80000000000001	0.25	{'kind': 'word', 'word': 'des'}
grandes	66.10000000000001	0.25	{'kind': 'word', 'word': 'grandes'}
personnes.	66.4	0.25	{'kind': 'word', 'word': 'personnes'}
Les	66.70000000000002	0.25	{'kind': 'word', 'word': 'Les'}
grandes	67.00000000000001	0.25	{'kind': 'word', 'word': 'grandes'}
personnes	67.30000000000001	0.25	{'kind': 'word', 'word': 'personnes'}
aiment	67.60000000000001	0.25	{'kind': 'word', 'word': 'aiment'}
les	67.90000000000002	0.25	{'kind': 'word', 'word': 'les'}
chiffres.	68.20000000000002	0.25	{'kind': 'word', 'word': 'chiffres'}
Quand	68.50000000000001	0.25	{'kind': 'word', 'word': 'Quand'}
vous	68.80000000000001	0.25	{'kind': 'word', 'word': 'vous'}
leur	69.10000000000001	0.25	{'kind': 'word', 'word': 'leur'}
parlez	69.40000000000002	0.25	{'kind': 'word', 'word': 'parlez'}
d'un	69.70000000000002	0.25	{'kind': 'word', 'word': 'dun'}
nouvel	70.00000000000001	0.25	{'kind': 'word', 'word': 'nouvel'}
ami,	70.30000000000001	0.25	{'kind': 'word', 'word': 'ami'}
elles	70.60000000000001	0.25	{'kind': 'word', 'word': 'elles'}
ne	70.90000000000002	0.25	{'kind': 'word', 'word': 'ne'}
vous	71.20000000000002	0.25	{'kind': 'word', 'word': 'vous'}
questionnent	71.50000000000001	0.25	{'kind': 'word', 'word': 'questionnent'}
jamais	71.80000000000001	0.25	{'kind': 'word', 'word': 'jamais'}
sur	72.10000000000001	0.25	{'kind': 'word', 'word': 'sur'}
l'essentiel.	72.40000000000002	0.25	{'kind': 'word', 'word': 'lessentiel'}
Elles	72.70000000000002	0.25	{'kind': 'word', 'word': 'Elles'}
ne	73.00000000000001	0.25	{'kind': 'word', 'word': 'ne'}
vous	73.30000000000001	0.25	{'kind': 'word', 'word': 'vous'}
disent	73.60000000000001	0.25	{'kind': 'word', 'word': 'disent'}
jamais:	73.90000000000002	0.25	{'kind': 'word', 'word': 'jamais'}
"""quel"	74.20000000000002	0.25	{'kind': 'word', 'word': 'quel'}
est	74.50000000000001	0.25	{'kind': 'word', 'word': 'est'}
le	74.80000000000001	0.25	{'kind': 'word', 'word': 'le'}
son	75.10000000000001	0.25	{'kind': 'word', 'word': 'son'}
de	75.40000000000002	0.25	{'kind': 'word', 'word': 'de'}
sa	75.70000000000002	0.25	{'kind': 'word', 'word': 'sa'}
voix?	76.00000000000001	0.25	{'kind': 'word', 'word': 'voix'}
Quels	76.30000000000001	0.25	{'kind': 'word', 'word': 'Quels'}
sont	76.60000000000001	0.25	{'kind': 'word', 'word': 'sont'}
les	76.90000000000002	0.25	{'kind': 'word', 'word': 'les'}
jeux	77.20000000000002	0.25	{'kind': 'word', 'word': 'jeux'}
qu'il	77.50000000000001	0.25	{'kind': 'word', 'word': 'quil'}
préfère?	77.80000000000001	0.25	{'kind': 'word', 'word': 'préfère'}
Est-ce	78.10000000000001	0.25	{'kind': 'word', 'word': 'Estce'}
qu'il	78.40000000000002	0.25	{'kind': 'word', 'word': 'quil'}
collectionne	78.70000000000002	0.25	{'kind': 'word', 'word': 'collectionne'}
les	79.00000000000001	0.25	{'kind': 'word', 'word': 'les'}
"papillons?"""	79.30000000000001	0.25	{'kind': 'word', 'word': 'papillons'}
Elles	79.60000000000001	0.25	{'kind': 'word', 'word': 'Elles'}
vous	79.90000000000002	0.25	{'kind': 'word', 'word': 'vous'}
demandent:	80.20000000000002	0.25	{'kind': 'word', 'word': 'demandent'}
"""quel"	80.50000000000001	0.25	{'kind': 'word', 'word': 'quel'}
âge	80.80000000000001	0.25	{'kind': 'word', 'word': 'âge'}
a-t-il?	81.10000000000001	0.25	{'kind': 'word', 'word': 'atil'}
Combien	81.40000000000002	0.25	{'kind': 'word', 'word': 'Combien'}
a-t-il	81.70000000000002	0.25	{'kind': 'word', 'word': 'atil'}
de	82.00000000000001	0.25	{'kind': 'word', 'word': 'de'}
frères?	82.30000000000001	0.25	{'kind': 'word', 'word': 'frères'}
Combien	82.60000000000001	0.25	{'kind': 'word', 'word': 'Combien'}
pèse-t-il?	82.90000000000002	0.25	{'kind': 'word', 'word': 'pèsetil'}
Combien	83.20000000000002	0.25	{'kind': 'word', 'word': 'Combien'}
gagne	83.50000000000001	0.25	{'kind': 'word', 'word': 'gagne'}
son	83.80000000000001	0.25	{'kind': 'word', 'word': 'son'}
"père?"""	84.10000000000001	0.25	{'kind': 'word', 'word': 'père'}
Alors	84.40000000000002	0.25	{'kind': 'word', 'word': 'Alors'}
seulement	84.70000000000002	0.25	{'kind': 'word', 'word': 'seulement'}
elles	85.00000000000001	0.25	{'kind': 'word', 'word': 'elles'}
croient	85.30000000000001	0.25	{'kind': 'word', 'word': 'croient'}
le	85.60000000000001	0.25	{'kind': 'word', 'word': 'le'}
connaître.	85.90000000000002	0.25	{'kind': 'word', 'word': 'connaître'}
Si	86.20000000000002	0.25	{'kind': 'word', 'word': 'Si'}
vous	86.50000000000001	0.25	{'kind': 'word', 'word': 'vous'}
dites	86.80000000000001	0.25	{'kind': 'word', 'word': 'dites'}
aux	87.10000000000001	0.25	{'kind': 'word', 'word': 'aux'}
grandes	87.40000000000002	0.25	{'kind': 'word', 'word': 'grandes'}
personnes:	87.70000000000002	0.25	{'kind': 'word', 'word': 'personnes'}
"""j'ai"	88.00000000000001	0.25	{'kind': 'word', 'word': 'jai'}
vu	88.30000000000001	0.25	{'kind': 'word', 'word': 'vu'}
une	88.60000000000002	0.25	{'kind': 'word', 'word': 'une'}
belle	88.90000000000002	0.25	{'kind': 'word', 'word': 'belle'}
maison	89.20000000000002	0.25	{'kind': 'word', 'word': 'maison'}
en	89.50000000000001	0.25	{'kind': 'word', 'word': 'en'}
briques	89.80000000000001	0.25	{'kind': 'word', 'word': 'briques'}
roses,	90.10000000000002	0.25	{'kind': 'word', 'word': 'roses'}
avec	90.40000000000002	0.25	{'kind': 'word', 'word': 'avec'}
des	90.70000000000002	0.25	{'kind': 'word', 'word': 'des'}
géraniums	91.0	0.25	{'kind': 'word', 'word': 'géraniums'}
aux	91.3	0.25	{'kind': 'word', 'word': 'aux'}
fenêtres	91.60000000000002	0.25	{'kind': 'word', 'word': 'fenêtres'}
et	91.90000000000002	0.25	{'kind': 'word', 'word': 'et'}
des	92.20000000000002	0.25	{'kind': 'word', 'word': 'des'}
colombes	92.5	0.25	{'kind': 'word', 'word': 'colombes'}
sur	92.8	0.25	{'kind': 'word', 'word': 'sur'}
le	93.10000000000002	0.25	{'kind': 'word', 'word': 'le'}
"toit..."","	93.40000000000002	0.25	{'kind': 'word', 'word': 'toit'}
Elles	93.70000000000002	0.25	{'kind': 'word', 'word': 'Elles'}
ne	94.0	0.25	{'kind': 'word', 'word': 'ne'}
parviennent	94.3	0.25	{'kind': 'word', 'word': 'parviennent'}
pas	94.60000000000002	0.25	{'kind': 'word', 'word': 'pas'}
à	94.90000000000002	0.25	{'kind': 'word', 'word': 'à'}
s'imaginer	95.20000000000002	0.25	{'kind': 'word', 'word': 'simaginer'}
cette	95.5	0.25	{'kind': 'word', 'word': 'cette'}
maison.	95.8	0.25	{'kind': 'word', 'word': 'maison'}
Il	96.10000000000002	0.25	{'kind': 'word', 'word': 'Il'}
faut	96.40000000000002	0.25	{'kind': 'word', 'word': 'faut'}
leur	96.70000000000002	0.25	{'kind': 'word', 'word': 'leur'}
dire:	97.0	0.25	{'kind': 'word', 'word': 'dire'}
"""j'ai"	97.3	0.25	{'kind': 'word', 'word': 'jai'}
vu	97.60000000000002	0.25	{'kind': 'word', 'word': 'vu'}
une	97.90000000000002	0.25	{'kind': 'word', 'word': 'une'}
maison	98.20000000000002	0.25	{'kind': 'word', 'word': 'maison'}
de	98.5	0.25	{'kind': 'word', 'word': 'de'}
cent	98.8	0.25	{'kind': 'word', 'word': 'cent'}
mille	99.10000000000002	0.25	{'kind': 'word', 'word': 'mille'}
"francs."""	99.40000000000002	0.25	{'kind': 'word', 'word': 'francs'}
Alors	99.70000000000002	0.25	{'kind': 'word', 'word': 'Alors'}
elles	100.0	0.25	{'kind': 'word', 'word': 'elles'}
s'écrient:	100.3	0.25	{'kind': 'word', 'word': 'sécrient'}
"""comme"	100.60000000000002	0.25	{'kind': 'word', 'word': 'comme'}
c'est	100.90000000000002	0.25	{'kind': 'word', 'word': 'cest'}
"joli!"""	101.20000000000002	0.25	{'kind': 'word', 'word': 'joli'}
Ainsi,	101.5	0.25	{'kind': 'word', 'word': 'Ainsi'}
si	101.8	0.25	{'kind': 'word', 'word': 'si'}
vous	102.10000000000002	0.25	{'kind': 'word', 'word': 'vous'}
leur	102.40000000000002	0.25	{'kind': 'word', 'word': 'leur'}
dites,	102.70000000000002	0.25	{'kind': 'word', 'word': 'dites'}
"""la"	103.0	0.25	{'kind': 'word', 'word': 'la'}
preuve	103.3	0.25	{'kind': 'word', 'word': 'preuve'}
que	103.60000000000002	0.25	{'kind': 'word', 'word': 'que'}
le	103.90000000000002	0.25	{'kind': 'word', 'word': 'le'}
petit	104.20000000000002	0.25	{'kind': 'word', 'word': 'petit'}
prince	104.5	0.25	{'kind': 'word', 'word': 'prince'}
a	104.8	0.25	{'kind': 'word', 'word': 'a'}
existé	105.10000000000002	0.25	{'kind': 'word', 'word': 'existé'}
c'est	105.40000000000002	0.25	{'kind': 'word', 'word': 'cest'}
qu'il	105.70000000000002	0.25	{'kind': 'word', 'word': 'quil'}
était	106.0	0.25	{'kind': 'word', 'word': 'était'}
ravissant,	106.30000000000004	0.25	{'kind': 'word', 'word': 'ravissant'}
qu'il	106.60000000000002	0.25	{'kind': 'word', 'word': 'quil'}
riait,	106.90000000000002	0.25	{'kind': 'word', 'word': 'riait'}
et	107.20000000000002	0.25	{'kind': 'word', 'word': 'et'}
qu'il	107.5	0.25	{'kind': 'word', 'word': 'quil'}
voulait	107.80000000000004	0.25	{'kind': 'word', 'word': 'voulait'}
un	108.10000000000002	0.25	{'kind': 'word', 'word': 'un'}
mouton.	108.40000000000002	0.25	{'kind': 'word', 'word': 'mouton'}
Quand	108.70000000000002	0.25	{'kind': 'word', 'word': 'Quand'}
on	109.0	0.25	{'kind': 'word', 'word': 'on'}
veut	109.30000000000004	0.25	{'kind': 'word', 'word': 'veut'}
un	109.60000000000002	0.25	{'kind': 'word', 'word': 'un'}
mouton,	109.90000000000002	0.25	{'kind': 'word', 'word': 'mouton'}
c'est	110.20000000000002	0.25	{'kind': 'word', 'word': 'cest'}
la	110.5	0.25	{'kind': 'word', 'word': 'la'}
preuve	110.80000000000004	0.25	{'kind': 'word', 'word': 'preuve'}
qu'on	111.10000000000002	0.25	{'kind': 'word', 'word': 'quon'}
"existe"","	111.40000000000002	0.25	{'kind': 'word', 'word': 'existe'}
elles	111.70000000000002	0.25	{'kind': 'word', 'word': 'elles'}
hausseront	112.0	0.25	{'kind': 'word', 'word': 'hausseront'}
les	112.30000000000004	0.25	{'kind': 'word', 'word': 'les'}
épaules	112.60000000000002	0.25	{'kind': 'word', 'word': 'épaules'}
et	112.90000000000002	0.25	{'kind': 'word', 'word': 'et'}
vous	113.20000000000002	0.25	{'kind': 'word', 'word': 'vous'}
traiteront	113.5	0.25	{'kind': 'word', 'word': 'traiteront'}
d'enfant!	113.80000000000004	0.25	{'kind': 'word', 'word': 'denfant'}
Mais	114.10000000000002	0.25	{'kind': 'word', 'word': 'Mais'}
si	114.40000000000002	0.25	{'kind': 'word', 'word': 'si'}
vous	114.70000000000002	0.25	{'kind': 'word', 'word': 'vous'}
leur	115.0	0.25	{'kind': 'word', 'word': 'leur'}
dites:	115.30000000000004	0.25	{'kind': 'word', 'word': 'dites'}
"""la"	115.60000000000002	0.25	{'kind': 'word', 'word': 'la'}
planète	115.90000000000002	0.25	{'kind': 'word', 'word': 'planète'}
d'où	116.20000000000002	0.25	{'kind': 'word', 'word': 'doù'}
il	116.5	0.25	{'kind': 'word', 'word': 'il'}
venait	116.80000000000004	0.25	{'kind': 'word', 'word': 'venait'}
est	117.10000000000002	0.25	{'kind': 'word', 'word': 'est'}
l'astéroïde	117.40000000000002	0.25	{'kind': 'word', 'word': 'lastéroïde'}
b	117.70000000000002	0.25	{'kind': 'word', 'word': 'b'}
"612"","	118.0	0.25	{'kind': 'word', 'word': '612'}
alors	118.30000000000004	0.25	{'kind': 'word', 'word': 'alors'}
elles	118.60000000000002	0.25	{'kind': 'word', 'word': 'elles'}
seront	118.90000000000002	0.25	{'kind': 'word', 'word': 'seront'}
convaincues,	119.20000000000002	0.25	{'kind': 'word', 'word': 'convaincues'}
et	119.5	0.25	{'kind': 'word', 'word': 'et'}
elles	119.80000000000004	0.25	{'kind': 'word', 'word': 'elles'}
vous	120.10000000000002	0.25	{'kind': 'word', 'word': 'vous'}
