word	onset	duration	trial_type
son	98.5	0.25	{'kind': 'word', 'word': 'son'}
coeur	98.8	0.25	{'kind': 'word', 'word': 'coeur'}
comme	99.10000000000002	0.25	{'kind': 'word', 'word': 'comme'}
celui	99.40000000000002	0.25	{'kind': 'word', 'word': 'celui'}
d'un	99.70000000000002	0.25	{'kind': 'word', 'word': 'dun'}
oiseau	100.0	0.25	{'kind': 'word', 'word': 'oiseau'}
qui	100.3	0.25	{'kind': 'word', 'word': 'qui'}
meurt,	100.60000000000002	0.25	{'kind': 'word', 'word': 'meurt'}
quand	100.90000000000002	0.25	{'kind': 'word', 'word': 'quand'}
on	101.20000000000002	0.25	{'kind': 'word', 'word': 'on'}
l'a	101.5	0.25	{'kind': 'word', 'word': 'la'}
tiré	101.8	0.25	{'kind': 'word', 'word': 'tiré'}
à	102.10000000000002	0.25	{'kind': 'word', 'word': 'à'}
la	102.40000000000002	0.25	{'kind': 'word', 'word': 'la'}
carabine.	102.70000000000002	0.25	{'kind': 'word', 'word': 'carabine'}
Il	103.0	0.25	{'kind': 'word', 'word': 'Il'}
me	103.3	0.25	{'kind': 'word', 'word': 'me'}
dit:	103.60000000000002	0.25	{'kind': 'word', 'word': 'dit'}
"""je"	103.90000000000002	0.25	{'kind': 'word', 'word': 'je'}
suis	104.20000000000002	0.25	{'kind': 'word', 'word': 'suis'}
content	104.5	0.25	{'kind': 'word', 'word': 'content'}
que	104.8	0.25	{'kind': 'word', 'word': 'que'}
tu	105.10000000000002	0.25	{'kind': 'word', 'word': 'tu'}
aies	105.40000000000002	0.25	{'kind': 'word', 'word': 'aies'}
trouvé	105.70000000000002	0.25	{'kind': 'word', 'word': 'trouvé'}
ce	106.0	0.25	{'kind': 'word', 'word': 'ce'}
qui	106.30000000000004	0.25	{'kind': 'word', 'word': 'qui'}
manquait	106.60000000000002	0.25	{'kind': 'word', 'word': 'manquait'}
à	106.90000000000002	0.25	{'kind': 'word', 'word': 'à'}
ta	107.20000000000002	0.25	{'kind': 'word', 'word': 'ta'}
machine.	107.5	0.25	{'kind': 'word', 'word': 'machine'}
Tu	107.80000000000004	0.25	{'kind': 'word', 'word': 'Tu'}
vas	108.10000000000002	0.25	{'kind': 'word', 'word': 'vas'}
pouvoir	108.40000000000002	0.25	{'kind': 'word', 'word': 'pouvoir'}
rentrer	108.70000000000002	0.25	{'kind': 'word', 'word': 'rentrer'}
chez	109.0	0.25	{'kind': 'word', 'word': 'chez'}
toi...	109.30000000000004	0.25	{'kind': 'word', 'word': 'toi'}
-comment	109.60000000000002	0.25	{'kind': 'word', 'word': 'comment'}
"sais-tu!"""	109.90000000000002	0.25	{'kind': 'word', 'word': 'saistu'}
Je	110.20000000000002	0.25	{'kind': 'word', 'word': 'Je'}
venais	110.5	0.25	{'kind': 'word', 'word': 'venais'}
justement	110.80000000000004	0.25	{'kind': 'word', 'word': 'justement'}
lui	111.10000000000002	0.25	{'kind': 'word', 'word': 'lui'}
annoncer	111.40000000000002	0.25	{'kind': 'word', 'word': 'annoncer'}
que,	111.70000000000002	0.25	{'kind': 'word', 'word': 'que'}
contre	112.0	0.25	{'kind': 'word', 'word': 'contre'}
toute	112.30000000000004	0.25	{'kind': 'word', 'word': 'toute'}
espérance,	112.60000000000002	0.25	{'kind': 'word', 'word': 'espérance'}
j'avais	112.90000000000002	0.25	{'kind': 'word', 'word': 'javais'}
réussi	113.20000000000002	0.25	{'kind': 'word', 'word': 'réussi'}
mon	113.5	0.25	{'kind': 'word', 'word': 'mon'}
travail!	113.80000000000004	0.25	{'kind': 'word', 'word': 'travail'}
Il	114.10000000000002	0.25	{'kind': 'word', 'word': 'Il'}
ne	114.40000000000002	0.25	{'kind': 'word', 'word': 'ne'}
répondit	114.70000000000002	0.25	{'kind': 'word', 'word': 'répondit'}
rien	115.0	0.25	{'kind': 'word', 'word': 'rien'}
à	115.30000000000004	0.25	{'kind': 'word', 'word': 'à'}
ma	115.60000000000002	0.25	{'kind': 'word', 'word': 'ma'}
question,	115.90000000000002	0.25	{'kind': 'word', 'word': 'question'}
mais	116.20000000000002	0.25	{'kind': 'word', 'word': 'mais'}
il	116.5	0.25	{'kind': 'word', 'word': 'il'}
ajouta:	116.80000000000004	0.25	{'kind': 'word', 'word': 'ajouta'}
"""moi"	117.10000000000002	0.25	{'kind': 'word', 'word': 'moi'}
aussi,	117.40000000000002	0.25	{'kind': 'word', 'word': 'aussi'}
aujourd'hui,	117.70000000000002	0.25	{'kind': 'word', 'word': 'aujourdhui'}
je	118.0	0.25	{'kind': 'word', 'word': 'je'}
rentre	118.30000000000004	0.25	{'kind': 'word', 'word': 'rentre'}
chez	118.60000000000002	0.25	{'kind': 'word', 'word': 'chez'}
"moi..."""	118.90000000000002	0.25	{'kind': 'word', 'word': 'moi'}
Puis,	119.20000000000002	0.25	{'kind': 'word', 'word': 'Puis'}
mélancolique:	119.5	0.25	{'kind': 'word', 'word': 'mélancolique'}
"""c'est"	119.80000000000004	0.25	{'kind': 'word', 'word': 'cest'}
