word	onset	duration	trial_type
"servent-elles?"""	22.3	0.25	{'kind': 'word', 'word': 'serventelles'}
Je	22.6	0.25	{'kind': 'word', 'word': 'Je'}
ne	22.9	0.25	{'kind': 'word', 'word': 'ne'}
le	23.200000000000003	0.25	{'kind': 'word', 'word': 'le'}
savais	23.500000000000004	0.25	{'kind': 'word', 'word': 'savais'}
pas.	23.800000000000004	0.25	{'kind': 'word', 'word': 'pas'}
J'étais	24.1	0.25	{'kind': 'word', 'word': 'Jétais'}
alors	24.4	0.25	{'kind': 'word', 'word': 'alors'}
très	24.700000000000003	0.25	{'kind': 'word', 'word': 'très'}
occupé	25.000000000000004	0.25	{'kind': 'word', 'word': 'occupé'}
à	25.300000000000004	0.25	{'kind': 'word', 'word': 'à'}
essayer	25.6	0.25	{'kind': 'word', 'word': 'essayer'}
de	25.9	0.25	{'kind': 'word', 'word': 'de'}
dévisser	26.200000000000003	0.25	{'kind': 'word', 'word': 'dévisser'}
un	26.500000000000004	0.25	{'kind': 'word', 'word': 'un'}
boulon	26.800000000000004	0.25	{'kind': 'word', 'word': 'boulon'}
trop	27.100000000000005	0.25	{'kind': 'word', 'word': 'trop'}
serré	27.4	0.25	{'kind': 'word', 'word': 'serré'}
de	27.700000000000003	0.25	{'kind': 'word', 'word': 'de'}
mon	28.000000000000004	0.25	{'kind': 'word', 'word': 'mon'}
moteur.	28.300000000000004	0.25	{'kind': 'word', 'word': 'moteur'}
J'étais	28.600000000000005	0.25	{'kind': 'word', 'word': 'Jétais'}
très	28.9	0.25	{'kind': 'word', 'word': 'très'}
soucieux	29.200000000000003	0.25	{'kind': 'word', 'word': 'soucieux'}
car	29.500000000000004	0.25	{'kind': 'word', 'word': 'car'}
ma	29.800000000000004	0.25	{'kind': 'word', 'word': 'ma'}
panne	30.100000000000005	0.25	{'kind': 'word', 'word': 'panne'}
commençait	30.4	0.25	{'kind': 'word', 'word': 'commençait'}
de	30.700000000000003	0.25	{'kind': 'word', 'word': 'de'}
m'apparaître	31.000000000000004	0.25	{'kind': 'word', 'word': 'mapparaître'}
comme	31.300000000000004	0.25	{'kind': 'word', 'word': 'comme'}
très	31.600000000000005	0.25	{'kind': 'word', 'word': 'très'}
grave,	31.9	0.25	{'kind': 'word', 'word': 'grave'}
et	32.2	0.25	{'kind': 'word', 'word': 'et'}
l'eau	32.50000000000001	0.25	{'kind': 'word', 'word': 'leau'}
à	32.800000000000004	0.25	{'kind': 'word', 'word': 'à'}
boire	33.10000000000001	0.25	{'kind': 'word', 'word': 'boire'}
qui	33.400000000000006	0.25	{'kind': 'word', 'word': 'qui'}
s'épuisait	33.70000000000001	0.25	{'kind': 'word', 'word': 'sépuisait'}
me	34.00000000000001	0.25	{'kind': 'word', 'word': 'me'}
faisait	34.30000000000001	0.25	{'kind': 'word', 'word': 'faisait'}
craindre	34.60000000000001	0.25	{'kind': 'word', 'word': 'craindre'}
le	34.900000000000006	0.25	{'kind': 'word', 'word': 'le'}
pire.	35.20000000000001	0.25	{'kind': 'word', 'word': 'pire'}
"""les"	35.50000000000001	0.25	{'kind': 'word', 'word': 'les'}
épines,	35.80000000000001	0.25	{'kind': 'word', 'word': 'épines'}
à	36.10000000000001	0.25	{'kind': 'word', 'word': 'à'}
quoi	36.400000000000006	0.25	{'kind': 'word', 'word': 'quoi'}
"servent-elles?"""	36.70000000000001	0.25	{'kind': 'word', 'word': 'serventelles'}
Le	37.00000000000001	0.25	{'kind': 'word', 'word': 'Le'}
petit	37.30000000000001	0.25	{'kind': 'word', 'word': 'petit'}
prince	37.60000000000001	0.25	{'kind': 'word', 'word': 'prince'}
ne	37.900000000000006	0.25	{'kind': 'word', 'word': 'ne'}
renonçait	38.20000000000001	0.25	{'kind': 'word', 'word': 'renonçait'}
jamais	38.50000000000001	0.25	{'kind': 'word', 'word': 'jamais'}
à	38.80000000000001	0.25	{'kind': 'word', 'word': 'à'}
une	39.10000000000001	0.25	{'kind': 'word', 'word': 'une'}
question,	39.400000000000006	0.25	{'kind': 'word', 'word': 'question'}
une	39.70000000000001	0.25	{'kind': 'word', 'word': 'une'}
fois	40.00000000000001	0.25	{'kind': 'word', 'word': 'fois'}
qu'il	40.30000000000001	0.25	{'kind': 'word', 'word': 'quil'}
l'avait	40.60000000000001	0.25	{'kind': 'word', 'word': 'lavait'}
posée.	40.900000000000006	0.25	{'kind': 'word', 'word': 'posée'}
J'étais	41.20000000000001	0.25	{'kind': 'word', 'word': 'Jétais'}
irrité	41.50000000000001	0.25	{'kind': 'word', 'word': 'irrité'}
par	41.80000000000001	0.25	{'kind': 'word', 'word': 'par'}
mon	42.10000000000001	0.25	{'kind': 'word', 'word': 'mon'}
boulon	42.400000000000006	0.25	{'kind': 'word', 'word': 'boulon'}
et	42.70000000000001	0.25	{'kind': 'word', 'word': 'et'}
je	43.00000000000001	0.25	{'kind': 'word', 'word': 'je'}
répondis	43.30000000000001	0.25	{'kind': 'word', 'word': 'répondis'}
n'importe	43.60000000000001	0.25	{'kind': 'word', 'word': 'nimporte'}
quoi:	43.900000000000006	0.25	{'kind': 'word', 'word': 'quoi'}
"""les"	44.20000000000001	0.25	{'kind': 'word', 'word': 'les'}
épines,	44.50000000000001	0.25	{'kind': 'word', 'word': 'épines'}
ça	44.80000000000001	0.25	{'kind': 'word', 'word': 'ça'}
ne	45.10000000000001	0.25	{'kind': 'word', 'word': 'ne'}
sert	45.40000000000001	0.25	{'kind': 'word', 'word': 'sert'}
à	45.70000000000001	0.25	{'kind': 'word', 'word': 'à'}
rien,	46.00000000000001	0.25	{'kind': 'word', 'word': 'rien'}
c'est	46.30000000000001	0.25	{'kind': 'word', 'word': 'cest'}
de	46.60000000000001	0.25	{'kind': 'word', 'word': 'de'}
la	46.90000000000001	0.25	{'kind': 'word', 'word': 'la'}
pure	47.20000000000001	0.25	{'kind': 'word', 'word': 'pure'}
méchanceté	47.50000000000001	0.25	{'kind': 'word', 'word': 'méchanceté'}
de	47.80000000000001	0.25	{'kind': 'word', 'word': 'de'}
la	48.10000000000001	0.25	{'kind': 'word', 'word': 'la'}
part	48.40000000000001	0.25	{'kind': 'word', 'word': 'part'}
des	48.70000000000001	0.25	{'kind': 'word', 'word': 'des'}
fleurs!	49.00000000000001	0.25	{'kind': 'word', 'word': 'fleurs'}
"-oh!"""	49.30000000000001	0.25	{'kind': 'word', 'word': 'oh'}
Mais	49.60000000000001	0.25	{'kind': 'word', 'word': 'Mais'}
après	49.90000000000001	0.25	{'kind': 'word', 'word': 'après'}
un	50.20000000000001	0.25	{'kind': 'word', 'word': 'un'}
silence	50.50000000000001	0.25	{'kind': 'word', 'word': 'silence'}
il	50.80000000000001	0.25	{'kind': 'word', 'word': 'il'}
me	51.10000000000001	0.25	{'kind': 'word', 'word': 'me'}
lança,	51.40000000000001	0.25	{'kind': 'word', 'word': 'lança'}
avec	51.70000000000001	0.25	{'kind': 'word', 'word': 'avec'}
une	52.00000000000001	0.25	{'kind': 'word', 'word': 'une'}
sorte	52.30000000000001	0.25	{'kind': 'word', 'word': 'sorte'}
de	52.60000000000001	0.25	{'kind': 'word', 'word': 'de'}
rancune:	52.90000000000001	0.25	{'kind': 'word', 'word': 'rancune'}
"""je"	53.20000000000001	0.25	{'kind': 'word', 'word': 'je'}
ne	53.500000000000014	0.25	{'kind': 'word', 'word': 'ne'}
te	53.80000000000001	0.25	{'kind': 'word', 'word': 'te'}
crois	54.10000000000001	0.25	{'kind': 'word', 'word': 'crois'}
pas!	54.40000000000001	0.25	{'kind': 'word', 'word': 'pas'}
Les	54.70000000000001	0.25	{'kind': 'word', 'word': 'Les'}
fleurs	55.000000000000014	0.25	{'kind': 'word', 'word': 'fleurs'}
sont	55.30000000000001	0.25	{'kind': 'word', 'word': 'sont'}
faibles.	55.60000000000001	0.25	{'kind': 'word', 'word': 'faibles'}
Elles	55.90000000000001	0.25	{'kind': 'word', 'word': 'Elles'}
sont	56.20000000000001	0.25	{'kind': 'word', 'word': 'sont'}
naïves.	56.500000000000014	0.25	{'kind': 'word', 'word': 'naïves'}
Elles	56.80000000000001	0.25	{'kind': 'word', 'word': 'Elles'}
se	57.10000000000001	0.25	{'kind': 'word', 'word': 'se'}
rassurent	57.40000000000001	0.25	{'kind': 'word', 'word': 'rassurent'}
comme	57.70000000000001	0.25	{'kind': 'word', 'word': 'comme'}
elles	58.000000000000014	0.25	{'kind': 'word', 'word': 'elles'}
peuvent.	58.30000000000001	0.25	{'kind': 'word', 'word': 'peuvent'}
Elles	58.60000000000001	0.25	{'kind': 'word', 'word': 'Elles'}
se	58.90000000000001	0.25	{'kind': 'word', 'word': 'se'}
croient	59.20000000000001	0.25	{'kind': 'word', 'word': 'croient'}
terribles	59.500000000000014	0.25	{'kind': 'word', 'word': 'terribles'}
avec	59.80000000000001	0.25	{'kind': 'word', 'word': 'avec'}
leurs	60.10000000000001	0.25	{'kind': 'word', 'word': 'leurs'}
"épines..."""	60.40000000000001	0.25	{'kind': 'word', 'word': 'épines'}
Je	60.70000000000001	0.25	{'kind': 'word', 'word': 'Je'}
ne	61.000000000000014	0.25	{'kind': 'word', 'word': 'ne'}
répondis	61.30000000000001	0.25	{'kind': 'word', 'word': 'répondis'}
rien.	61.60000000000001	0.25	{'kind': 'word', 'word': 'rien'}
À	61.90000000000001	0.25	{'kind': 'word', 'word': 'À'}
cet	62.20000000000001	0.25	{'kind': 'word', 'word': 'cet'}
instant-là	62.500000000000014	0.25	{'kind': 'word', 'word': 'instantlà'}
je	62.80000000000001	0.25	{'kind': 'word', 'word': 'je'}
me	63.10000000000001	0.25	{'kind': 'word', 'word': 'me'}
disais:	63.40000000000001	0.25	{'kind': 'word', 'word': 'disais'}
"""si"	63.70000000000001	0.25	{'kind': 'word', 'word': 'si'}
ce	64.00000000000001	0.25	{'kind': 'word', 'word': 'ce'}
boulon	64.30000000000001	0.25	{'kind': 'word', 'word': 'boulon'}
résiste	64.60000000000001	0.25	{'kind': 'word', 'word': 'résiste'}
encore,	64.9	0.25	{'kind': 'word', 'word': 'encore'}
je	65.20000000000002	0.25	{'kind': 'word', 'word': 'je'}
le	65.50000000000001	0.25	{'kind': 'word', 'word': 'le'}
ferai	65.80000000000001	0.25	{'kind': 'word', 'word': 'ferai'}
sauter	66.10000000000001	0.25	{'kind': 'word', 'word': 'sauter'}
d'un	66.4	0.25	{'kind': 'word', 'word': 'dun'}
coup	66.70000000000002	0.25	{'kind': 'word', 'word': 'coup'}
de	67.00000000000001	0.25	{'kind': 'word', 'word': 'de'}
"marteau."""	67.30000000000001	0.25	{'kind': 'word', 'word': 'marteau'}
Le	67.60000000000001	0.25	{'kind': 'word', 'word': 'Le'}
petit	67.90000000000002	0.25	{'kind': 'word', 'word': 'petit'}
prince	68.20000000000002	0.25	{'kind': 'word', 'word': 'prince'}
dérangea	68.50000000000001	0.25	{'kind': 'word', 'word': 'dérangea'}
de	68.80000000000001	0.25	{'kind': 'word', 'word': 'de'}
nouveau	69.10000000000001	0.25	{'kind': 'word', 'word': 'nouveau'}
mes	69.40000000000002	0.25	{'kind': 'word', 'word': 'mes'}
réflexions:	69.70000000000002	0.25	{'kind': 'word', 'word': 'réflexions'}
"""et"	70.00000000000001	0.25	{'kind': 'word', 'word': 'et'}
tu	70.30000000000001	0.25	{'kind': 'word', 'word': 'tu'}
crois,	70.60000000000001	0.25	{'kind': 'word', 'word': 'crois'}
toi,	70.90000000000002	0.25	{'kind': 'word', 'word': 'toi'}
que	71.20000000000002	0.25	{'kind': 'word', 'word': 'que'}
les	71.50000000000001	0.25	{'kind': 'word', 'word': 'les'}
fleurs...	71.80000000000001	0.25	{'kind': 'word', 'word': 'fleurs'}
-mais	72.10000000000001	0.25	{'kind': 'word', 'word': 'mais'}
non!	72.40000000000002	0.25	{'kind': 'word', 'word': 'non'}
Mais	72.70000000000002	0.25	{'kind': 'word', 'word': 'Mais'}
non!	73.00000000000001	0.25	{'kind': 'word', 'word': 'non'}
Je	73.30000000000001	0.25	{'kind': 'word', 'word': 'Je'}
ne	73.60000000000001	0.25	{'kind': 'word', 'word': 'ne'}
crois	73.90000000000002	0.25	{'kind': 'word', 'word': 'crois'}
rien!	74.20000000000002	0.25	{'kind': 'word', 'word': 'rien'}
J'ai	74.50000000000001	0.25	{'kind': 'word', 'word': 'Jai'}
répondu	74.80000000000001	0.25	{'kind': 'word', 'word': 'répondu'}
n'importe	75.10000000000001	0.25	{'kind': 'word', 'word': 'nimporte'}
quoi.	75.40000000000002	0.25	{'kind': 'word', 'word': 'quoi'}
Je	75.70000000000002	0.25	{'kind': 'word', 'word': 'Je'}
m'occupe,	76.00000000000001	0.25	{'kind': 'word', 'word': 'moccupe'}
moi,	76.30000000000001	0.25	{'kind': 'word', 'word': 'moi'}
de	76.60000000000001	0.25	{'kind': 'word', 'word': 'de'}
choses	76.90000000000002	0.25	{'kind': 'word', 'word': 'choses'}
"sérieuses!"""	77.20000000000002	0.25	{'kind': 'word', 'word': 'sérieuses'}
Il	77.50000000000001	0.25	{'kind': 'word', 'word': 'Il'}
me	77.80000000000001	0.25	{'kind': 'word', 'word': 'me'}
regarda	78.10000000000001	0.25	{'kind': 'word', 'word': 'regarda'}
stupéfait.	78.40000000000002	0.25	{'kind': 'word', 'word': 'stupéfait'}
"""de"	78.70000000000002	0.25	{'kind': 'word', 'word': 'de'}
choses	79.00000000000001	0.25	{'kind': 'word', 'word': 'choses'}
"sérieuses!"""	79.30000000000001	0.25	{'kind': 'word', 'word': 'sérieuses'}
Il	79.60000000000001	0.25	{'kind': 'word', 'word': 'Il'}
me	79.90000000000002	0.25	{'kind': 'word', 'word': 'me'}
voyait,	80.20000000000002	0.25	{'kind': 'word', 'word': 'voyait'}
mon	80.50000000000001	0.25	{'kind': 'word', 'word': 'mon'}
marteau	80.80000000000001	0.25	{'kind': 'word', 'word': 'marteau'}
à	81.10000000000001	0.25	{'kind': 'word', 'word': 'à'}
la	81.40000000000002	0.25	{'kind': 'word', 'word': 'la'}
main,	81.70000000000002	0.25	{'kind': 'word', 'word': 'main'}
et	82.00000000000001	0.25	{'kind': 'word', 'word': 'et'}
les	82.30000000000001	0.25	{'kind': 'word', 'word': 'les'}
doigts	82.60000000000001	0.25	{'kind': 'word', 'word': 'doigts'}
noirs	82.90000000000002	0.25	{'kind': 'word', 'word': 'noirs'}
de	83.20000000000002	0.25	{'kind': 'word', 'word': 'de'}
cambouis,	83.50000000000001	0.25	{'kind': 'word', 'word': 'cambouis'}
penché	83.80000000000001	0.25	{'kind': 'word', 'word': 'penché'}
sur	84.10000000000001	0.25	{'kind': 'word', 'word': 'sur'}
un	84.40000000000002	0.25	{'kind': 'word', 'word': 'un'}
objet	84.70000000000002	0.25	{'kind': 'word', 'word': 'objet'}
qui	85.00000000000001	0.25	{'kind': 'word', 'word': 'qui'}
lui	85.30000000000001	0.25	{'kind': 'word', 'word': 'lui'}
semblait	85.60000000000001	0.25	{'kind': 'word', 'word': 'semblait'}
très	85.90000000000002	0.25	{'kind': 'word', 'word': 'très'}
laid.	86.20000000000002	0.25	{'kind': 'word', 'word': 'laid'}
"""tu"	86.50000000000001	0.25	{'kind': 'word', 'word': 'tu'}
parles	86.80000000000001	0.25	{'kind': 'word', 'word': 'parles'}
comme	87.10000000000001	0.25	{'kind': 'word', 'word': 'comme'}
les	87.40000000000002	0.25	{'kind': 'word', 'word': 'les'}
grandes	87.70000000000002	0.25	{'kind': 'word', 'word': 'grandes'}
"personnes!"""	88.00000000000001	0.25	{'kind': 'word', 'word': 'personnes'}
Ça	88.30000000000001	0.25	{'kind': 'word', 'word': 'Ça'}
me	88.60000000000002	0.25	{'kind': 'word', 'word': 'me'}
fit	88.90000000000002	0.25	{'kind': 'word', 'word': 'fit'}
un	89.20000000000002	0.25	{'kind': 'word', 'word': 'un'}
peu	89.50000000000001	0.25	{'kind': 'word', 'word': 'peu'}
honte.	89.80000000000001	0.25	{'kind': 'word', 'word': 'honte'}
Mais,	90.10000000000002	0.25	{'kind': 'word', 'word': 'Mais'}
impitoyable,	90.40000000000002	0.25	{'kind': 'word', 'word': 'impitoyable'}
il	90.70000000000002	0.25	{'kind': 'word', 'word': 'il'}
ajouta:	91.0	0.25	{'kind': 'word', 'word': 'ajouta'}
"""tu"	91.3	0.25	{'kind': 'word', 'word': 'tu'}
confonds	91.60000000000002	0.25	{'kind': 'word', 'word': 'confonds'}
tout...	91.90000000000002	0.25	{'kind': 'word', 'word': 'tout'}
Tu	92.20000000000002	0.25	{'kind': 'word', 'word': 'Tu'}
mélanges	92.5	0.25	{'kind': 'word', 'word': 'mélanges'}
"tout!"""	92.8	0.25	{'kind': 'word', 'word': 'tout'}
Il	93.10000000000002	0.25	{'kind': 'word', 'word': 'Il'}
était	93.40000000000002	0.25	{'kind': 'word', 'word': 'était'}
vraiment	93.70000000000002	0.25	{'kind': 'word', 'word': 'vraiment'}
très	94.0	0.25	{'kind': 'word', 'word': 'très'}
irrité.	94.3	0.25	{'kind': 'word', 'word': 'irrité'}
Il	94.60000000000002	0.25	{'kind': 'word', 'word': 'Il'}
secouait	94.90000000000002	0.25	{'kind': 'word', 'word': 'secouait'}
au	95.20000000000002	0.25	{'kind': 'word', 'word': 'au'}
vent	95.5	0.25	{'kind': 'word', 'word': 'vent'}
des	95.8	0.25	{'kind': 'word', 'word': 'des'}
cheveux	96.10000000000002	0.25	{'kind': 'word', 'word': 'cheveux'}
tout	96.40000000000002	0.25	{'kind': 'word', 'word': 'tout'}
dorés:	96.70000000000002	0.25	{'kind': 'word', 'word': 'dorés'}
"""je"	97.0	0.25	{'kind': 'word', 'word': 'je'}
connais	97.3	0.25	{'kind': 'word', 'word': 'connais'}
une	97.60000000000002	0.25	{'kind': 'word', 'word': 'une'}
planète	97.90000000000002	0.25	{'kind': 'word', 'word': 'planète'}
où	98.20000000000002	0.25	{'kind': 'word', 'word': 'où'}
il	98.5	0.25	{'kind': 'word', 'word': 'il'}
y	98.8	0.25	{'kind': 'word', 'word': 'y'}
a	99.10000000000002	0.25	{'kind': 'word', 'word': 'a'}
un	99.40000000000002	0.25	{'kind': 'word', 'word': 'un'}
monsieur	99.70000000000002	0.25	{'kind': 'word', 'word': 'monsieur'}
cramoisi.	100.0	0.25	{'kind': 'word', 'word': 'cramoisi'}
Il	100.3	0.25	{'kind': 'word', 'word': 'Il'}
n'a	100.60000000000002	0.25	{'kind': 'word', 'word': 'na'}
jamais	100.90000000000002	0.25	{'kind': 'word', 'word': 'jamais'}
respiré	101.20000000000002	0.25	{'kind': 'word', 'word': 'respiré'}
une	101.5	0.25	{'kind': 'word', 'word': 'une'}
fleur.	101.8	0.25	{'kind': 'word', 'word': 'fleur'}
Il	102.10000000000002	0.25	{'kind': 'word', 'word': 'Il'}
n'a	102.40000000000002	0.25	{'kind': 'word', 'word': 'na'}
jamais	102.70000000000002	0.25	{'kind': 'word', 'word': 'jamais'}
regardé	103.0	0.25	{'kind': 'word', 'word': 'regardé'}
une	103.3	0.25	{'kind': 'word', 'word': 'une'}
étoile.	103.60000000000002	0.25	{'kind': 'word', 'word': 'étoile'}
Il	103.90000000000002	0.25	{'kind': 'word', 'word': 'Il'}
n'a	104.20000000000002	0.25	{'kind': 'word', 'word': 'na'}
jamais	104.5	0.25	{'kind': 'word', 'word': 'jamais'}
aimé	104.8	0.25	{'kind': 'word', 'word': 'aimé'}
personne.	105.10000000000002	0.25	{'kind': 'word', 'word': 'personne'}
Il	105.40000000000002	0.25	{'kind': 'word', 'word': 'Il'}
n'a	105.70000000000002	0.25	{'kind': 'word', 'word': 'na'}
jamais	106.0	0.25	{'kind': 'word', 'word': 'jamais'}
rien	106.30000000000004	0.25	{'kind': 'word', 'word': 'rien'}
fait	106.60000000000002	0.25	{'kind': 'word', 'word': 'fait'}
d'autre	106.90000000000002	0.25	{'kind': 'word', 'word': 'dautre'}
que	107.20000000000002	0.25	{'kind': 'word', 'word': 'que'}
des	107.5	0.25	{'kind': 'word', 'word': 'des'}
additions.	107.80000000000004	0.25	{'kind': 'word', 'word': 'additions'}
Et	108.10000000000002	0.25	{'kind': 'word', 'word': 'Et'}
toute	108.40000000000002	0.25	{'kind': 'word', 'word': 'toute'}
la	108.70000000000002	0.25	{'kind': 'word', 'word': 'la'}
journée	109.0	0.25	{'kind': 'word', 'word': 'journée'}
il	109.30000000000004	0.25	{'kind': 'word', 'word': 'il'}
répète	109.60000000000002	0.25	{'kind': 'word', 'word': 'répète'}
comme	109.90000000000002	0.25	{'kind': 'word', 'word': 'comme'}
toi:	110.20000000000002	0.25	{'kind': 'word', 'word': 'toi'}
"""je"	110.5	0.25	{'kind': 'word', 'word': 'je'}
suis	110.80000000000004	0.25	{'kind': 'word', 'word': 'suis'}
un	111.10000000000002	0.25	{'kind': 'word', 'word': 'un'}
homme	111.40000000000002	0.25	{'kind': 'word', 'word': 'homme'}
sérieux!	111.70000000000002	0.25	{'kind': 'word', 'word': 'sérieux'}
Je	112.0	0.25	{'kind': 'word', 'word': 'Je'}
suis	112.30000000000004	0.25	{'kind': 'word', 'word': 'suis'}
un	112.60000000000002	0.25	{'kind': 'word', 'word': 'un'}
homme	112.90000000000002	0.25	{'kind': 'word', 'word': 'homme'}
"sérieux!"","	113.20000000000002	0.25	{'kind': 'word', 'word': 'sérieux'}
Et	113.5	0.25	{'kind': 'word', 'word': 'Et'}
ça	113.80000000000004	0.25	{'kind': 'word', 'word': 'ça'}
le	114.10000000000002	0.25	{'kind': 'word', 'word': 'le'}
fait	114.40000000000002	0.25	{'kind': 'word', 'word': 'fait'}
gonfler	114.70000000000002	0.25	{'kind': 'word', 'word': 'gonfler'}
d'orgueil.	115.0	0.25	{'kind': 'word', 'word': 'dorgueil'}
Mais	115.30000000000004	0.25	{'kind': 'word', 'word': 'Mais'}
ce	115.60000000000002	0.25	{'kind': 'word', 'word': 'ce'}
n'est	115.90000000000002	0.25	{'kind': 'word', 'word': 'nest'}
pas	116.20000000000002	0.25	{'kind': 'word', 'word': 'pas'}
un	116.5	0.25	{'kind': 'word', 'word': 'un'}
homme,	116.80000000000004	0.25	{'kind': 'word', 'word': 'homme'}
c'est	117.10000000000002	0.25	{'kind': 'word', 'word': 'cest'}
un	117.40000000000002	0.25	{'kind': 'word', 'word': 'un'}
champignon!	117.70000000000002	0.25	{'kind': 'word', 'word': 'champignon'}
-un	118.0	0.25	{'kind': 'word', 'word': 'un'}
quoi?	118.30000000000004	0.25	{'kind': 'word', 'word': 'quoi'}
-un	118.60000000000002	0.25	{'kind': 'word', 'word': 'un'}
"champignon!"""	118.90000000000002	0.25	{'kind': 'word', 'word': 'champignon'}
Le	119.20000000000002	0.25	{'kind': 'word', 'word': 'Le'}
petit	119.5	0.25	{'kind': 'word', 'word': 'petit'}
prince	119.80000000000004	0.25	{'kind': 'word', 'word': 'prince'}
était	120.10000000000002	0.25	{'kind': 'word', 'word': 'était'}
maintenant	120.40000000000002	0.25	{'kind': 'word', 'word': 'maintenant'}
