word	onset	duration	trial_type
es	35.7	0.25	{'kind': 'word', 'word': 'es'}
toujours	36.0	0.25	{'kind': 'word', 'word': 'toujours'}
là?	36.3	0.25	{'kind': 'word', 'word': 'là'}
Cinq	37.10000000000001	0.25	{'kind': 'word', 'word': 'Cinq'}
cent	37.400000000000006	0.25	{'kind': 'word', 'word': 'cent'}
un	37.7	0.25	{'kind': 'word', 'word': 'un'}
millions	38.0	0.25	{'kind': 'word', 'word': 'millions'}
de...	38.3	0.25	{'kind': 'word', 'word': 'de'}
Je	39.10000000000001	0.25	{'kind': 'word', 'word': 'Je'}
ne	39.400000000000006	0.25	{'kind': 'word', 'word': 'ne'}
sais	39.7	0.25	{'kind': 'word', 'word': 'sais'}
plus...	40.0	0.25	{'kind': 'word', 'word': 'plus'}
J'ai	40.8	0.25	{'kind': 'word', 'word': 'Jai'}
tellement	41.10000000000001	0.25	{'kind': 'word', 'word': 'tellement'}
de	41.400000000000006	0.25	{'kind': 'word', 'word': 'de'}
travail!	41.7	0.25	{'kind': 'word', 'word': 'travail'}
Je	42.50000000000001	0.25	{'kind': 'word', 'word': 'Je'}
suis	42.8	0.25	{'kind': 'word', 'word': 'suis'}
sérieux,	43.10000000000001	0.25	{'kind': 'word', 'word': 'sérieux'}
moi,	43.400000000000006	0.25	{'kind': 'word', 'word': 'moi'}
je	43.70000000000001	0.25	{'kind': 'word', 'word': 'je'}
ne	44.00000000000001	0.25	{'kind': 'word', 'word': 'ne'}
m'amuse	44.30000000000001	0.25	{'kind': 'word', 'word': 'mamuse'}
pas	44.60000000000001	0.25	{'kind': 'word', 'word': 'pas'}
à	44.900000000000006	0.25	{'kind': 'word', 'word': 'à'}
des	45.20000000000001	0.25	{'kind': 'word', 'word': 'des'}
balivernes!	45.50000000000001	0.25	{'kind': 'word', 'word': 'balivernes'}
Deux	46.30000000000001	0.25	{'kind': 'word', 'word': 'Deux'}
et	46.60000000000001	0.25	{'kind': 'word', 'word': 'et'}
cinq	46.900000000000006	0.25	{'kind': 'word', 'word': 'cinq'}
sept...	47.20000000000001	0.25	{'kind': 'word', 'word': 'sept'}
-cinq	48.00000000000001	0.25	{'kind': 'word', 'word': 'cinq'}
cent	48.30000000000001	0.25	{'kind': 'word', 'word': 'cent'}
un	48.60000000000001	0.25	{'kind': 'word', 'word': 'un'}
millions	48.900000000000006	0.25	{'kind': 'word', 'word': 'millions'}
de	49.20000000000001	0.25	{'kind': 'word', 'word': 'de'}
"quoi?"""	49.50000000000001	0.25	{'kind': 'word', 'word': 'quoi'}
Répéta	50.30000000000001	0.25	{'kind': 'word', 'word': 'Répéta'}
le	50.60000000000001	0.25	{'kind': 'word', 'word': 'le'}
petit	50.900000000000006	0.25	{'kind': 'word', 'word': 'petit'}
prince	51.20000000000001	0.25	{'kind': 'word', 'word': 'prince'}
qui	51.50000000000001	0.25	{'kind': 'word', 'word': 'qui'}
jamais	51.80000000000001	0.25	{'kind': 'word', 'word': 'jamais'}
de	52.10000000000001	0.25	{'kind': 'word', 'word': 'de'}
sa	52.400000000000006	0.25	{'kind': 'word', 'word': 'sa'}
vie	52.70000000000001	0.25	{'kind': 'word', 'word': 'vie'}
n'avait	53.00000000000001	0.25	{'kind': 'word', 'word': 'navait'}
renoncé	53.30000000000001	0.25	{'kind': 'word', 'word': 'renoncé'}
à	53.60000000000001	0.25	{'kind': 'word', 'word': 'à'}
une	53.900000000000006	0.25	{'kind': 'word', 'word': 'une'}
question,	54.20000000000001	0.25	{'kind': 'word', 'word': 'question'}
une	54.50000000000001	0.25	{'kind': 'word', 'word': 'une'}
fois	54.80000000000001	0.25	{'kind': 'word', 'word': 'fois'}
qu'il	55.10000000000001	0.25	{'kind': 'word', 'word': 'quil'}
l'avait	55.400000000000006	0.25	{'kind': 'word', 'word': 'lavait'}
posée.	55.70000000000001	0.25	{'kind': 'word', 'word': 'posée'}
Le	56.50000000000001	0.25	{'kind': 'word', 'word': 'Le'}
businessman	56.80000000000001	0.25	{'kind': 'word', 'word': 'businessman'}
leva	57.10000000000001	0.25	{'kind': 'word', 'word': 'leva'}
la	57.40000000000001	0.25	{'kind': 'word', 'word': 'la'}
tête:	57.70000000000001	0.25	{'kind': 'word', 'word': 'tête'}
"""depuis"	58.00000000000001	0.25	{'kind': 'word', 'word': 'depuis'}
cinquante-quatre	58.30000000000001	0.25	{'kind': 'word', 'word': 'cinquantequatre'}
ans	58.60000000000001	0.25	{'kind': 'word', 'word': 'ans'}
que	58.90000000000001	0.25	{'kind': 'word', 'word': 'que'}
j'habite	59.20000000000001	0.25	{'kind': 'word', 'word': 'jhabite'}
cette	59.50000000000001	0.25	{'kind': 'word', 'word': 'cette'}
planète-ci,	59.80000000000001	0.25	{'kind': 'word', 'word': 'planèteci'}
je	60.10000000000001	0.25	{'kind': 'word', 'word': 'je'}
n'ai	60.40000000000001	0.25	{'kind': 'word', 'word': 'nai'}
été	60.70000000000001	0.25	{'kind': 'word', 'word': 'été'}
dérangé	61.00000000000001	0.25	{'kind': 'word', 'word': 'dérangé'}
que	61.30000000000001	0.25	{'kind': 'word', 'word': 'que'}
trois	61.60000000000001	0.25	{'kind': 'word', 'word': 'trois'}
fois.	61.90000000000001	0.25	{'kind': 'word', 'word': 'fois'}
La	62.70000000000001	0.25	{'kind': 'word', 'word': 'La'}
première	63.00000000000001	0.25	{'kind': 'word', 'word': 'première'}
fois	63.30000000000001	0.25	{'kind': 'word', 'word': 'fois'}
ç'a	63.60000000000001	0.25	{'kind': 'word', 'word': 'ça'}
été,	63.90000000000001	0.25	{'kind': 'word', 'word': 'été'}
il	64.20000000000002	0.25	{'kind': 'word', 'word': 'il'}
y	64.5	0.25	{'kind': 'word', 'word': 'y'}
a	64.80000000000001	0.25	{'kind': 'word', 'word': 'a'}
vingt-deux	65.10000000000001	0.25	{'kind': 'word', 'word': 'vingtdeux'}
ans,	65.4	0.25	{'kind': 'word', 'word': 'ans'}
par	65.70000000000002	0.25	{'kind': 'word', 'word': 'par'}
un	66.00000000000001	0.25	{'kind': 'word', 'word': 'un'}
hanneton	66.30000000000001	0.25	{'kind': 'word', 'word': 'hanneton'}
qui	66.60000000000001	0.25	{'kind': 'word', 'word': 'qui'}
était	66.9	0.25	{'kind': 'word', 'word': 'était'}
tombé	67.20000000000002	0.25	{'kind': 'word', 'word': 'tombé'}
dieu	67.50000000000001	0.25	{'kind': 'word', 'word': 'dieu'}
sait	67.80000000000001	0.25	{'kind': 'word', 'word': 'sait'}
d'où.	68.10000000000001	0.25	{'kind': 'word', 'word': 'doù'}
Il	68.9	0.25	{'kind': 'word', 'word': 'Il'}
répandait	69.20000000000002	0.25	{'kind': 'word', 'word': 'répandait'}
un	69.50000000000001	0.25	{'kind': 'word', 'word': 'un'}
bruit	69.80000000000001	0.25	{'kind': 'word', 'word': 'bruit'}
épouvantable,	70.10000000000001	0.25	{'kind': 'word', 'word': 'épouvantable'}
et	70.4	0.25	{'kind': 'word', 'word': 'et'}
j'ai	70.70000000000002	0.25	{'kind': 'word', 'word': 'jai'}
fait	71.00000000000001	0.25	{'kind': 'word', 'word': 'fait'}
quatre	71.30000000000001	0.25	{'kind': 'word', 'word': 'quatre'}
erreurs	71.60000000000001	0.25	{'kind': 'word', 'word': 'erreurs'}
dans	71.9	0.25	{'kind': 'word', 'word': 'dans'}
une	72.20000000000002	0.25	{'kind': 'word', 'word': 'une'}
addition.	72.50000000000001	0.25	{'kind': 'word', 'word': 'addition'}
La	73.30000000000001	0.25	{'kind': 'word', 'word': 'La'}
seconde	73.60000000000001	0.25	{'kind': 'word', 'word': 'seconde'}
fois	73.9	0.25	{'kind': 'word', 'word': 'fois'}
ç'a	74.20000000000002	0.25	{'kind': 'word', 'word': 'ça'}
été,	74.50000000000001	0.25	{'kind': 'word', 'word': 'été'}
il	74.80000000000001	0.25	{'kind': 'word', 'word': 'il'}
y	75.10000000000001	0.25	{'kind': 'word', 'word': 'y'}
a	75.4	0.25	{'kind': 'word', 'word': 'a'}
onze	75.70000000000002	0.25	{'kind': 'word', 'word': 'onze'}
ans,	76.00000000000001	0.25	{'kind': 'word', 'word': 'ans'}
par	76.30000000000001	0.25	{'kind': 'word', 'word': 'par'}
une	76.60000000000001	0.25	{'kind': 'word', 'word': 'une'}
crise	76.9	0.25	{'kind': 'word', 'word': 'crise'}
de	77.20000000000002	0.25	{'kind': 'word', 'word': 'de'}
rhumatisme.	77.50000000000001	0.25	{'kind': 'word', 'word': 'rhumatisme'}
Je	78.30000000000001	0.25	{'kind': 'word', 'word': 'Je'}
manque	78.60000000000001	0.25	{'kind': 'word', 'word': 'manque'}
d'exercice.	78.9	0.25	{'kind': 'word', 'word': 'dexercice'}
Je	79.70000000000002	0.25	{'kind': 'word', 'word': 'Je'}
n'ai	80.00000000000001	0.25	{'kind': 'word', 'word': 'nai'}
pas	80.30000000000001	0.25	{'kind': 'word', 'word': 'pas'}
le	80.60000000000001	0.25	{'kind': 'word', 'word': 'le'}
temps	80.9	0.25	{'kind': 'word', 'word': 'temps'}
de	81.20000000000002	0.25	{'kind': 'word', 'word': 'de'}
flâner.	81.50000000000001	0.25	{'kind': 'word', 'word': 'flâner'}
Je	82.30000000000001	0.25	{'kind': 'word', 'word': 'Je'}
suis	82.60000000000001	0.25	{'kind': 'word', 'word': 'suis'}
sérieux,	82.90000000000002	0.25	{'kind': 'word', 'word': 'sérieux'}
moi.	83.20000000000002	0.25	{'kind': 'word', 'word': 'moi'}
La	84.00000000000001	0.25	{'kind': 'word', 'word': 'La'}
troisième	84.30000000000001	0.25	{'kind': 'word', 'word': 'troisième'}
fois...	84.60000000000001	0.25	{'kind': 'word', 'word': 'fois'}
La	85.40000000000002	0.25	{'kind': 'word', 'word': 'La'}
voici!	85.70000000000002	0.25	{'kind': 'word', 'word': 'voici'}
Je	86.50000000000001	0.25	{'kind': 'word', 'word': 'Je'}
disais	86.80000000000001	0.25	{'kind': 'word', 'word': 'disais'}
donc	87.10000000000001	0.25	{'kind': 'word', 'word': 'donc'}
cinq	87.40000000000002	0.25	{'kind': 'word', 'word': 'cinq'}
cent	87.70000000000002	0.25	{'kind': 'word', 'word': 'cent'}
un	88.00000000000001	0.25	{'kind': 'word', 'word': 'un'}
millions...	88.30000000000001	0.25	{'kind': 'word', 'word': 'millions'}
-millions	89.10000000000001	0.25	{'kind': 'word', 'word': 'millions'}
de	89.40000000000002	0.25	{'kind': 'word', 'word': 'de'}
"quoi?"""	89.70000000000002	0.25	{'kind': 'word', 'word': 'quoi'}
Le	90.5	0.25	{'kind': 'word', 'word': 'Le'}
businessman	90.8	0.25	{'kind': 'word', 'word': 'businessman'}
comprit	91.1	0.25	{'kind': 'word', 'word': 'comprit'}
qu'il	91.40000000000002	0.25	{'kind': 'word', 'word': 'quil'}
n'était	91.70000000000002	0.25	{'kind': 'word', 'word': 'nétait'}
point	92.0	0.25	{'kind': 'word', 'word': 'point'}
d'espoir	92.3	0.25	{'kind': 'word', 'word': 'despoir'}
de	92.6	0.25	{'kind': 'word', 'word': 'de'}
paix:	92.90000000000002	0.25	{'kind': 'word', 'word': 'paix'}
"""millions"	93.20000000000002	0.25	{'kind': 'word', 'word': 'millions'}
de	93.5	0.25	{'kind': 'word', 'word': 'de'}
ces	93.8	0.25	{'kind': 'word', 'word': 'ces'}
petites	94.1	0.25	{'kind': 'word', 'word': 'petites'}
choses	94.40000000000002	0.25	{'kind': 'word', 'word': 'choses'}
que	94.70000000000002	0.25	{'kind': 'word', 'word': 'que'}
l'on	95.0	0.25	{'kind': 'word', 'word': 'lon'}
voit	95.3	0.25	{'kind': 'word', 'word': 'voit'}
quelquefois	95.6	0.25	{'kind': 'word', 'word': 'quelquefois'}
dans	95.90000000000002	0.25	{'kind': 'word', 'word': 'dans'}
le	96.20000000000002	0.25	{'kind': 'word', 'word': 'le'}
ciel.	96.5	0.25	{'kind': 'word', 'word': 'ciel'}
-des	97.3	0.25	{'kind': 'word', 'word': 'des'}
mouches?	97.6	0.25	{'kind': 'word', 'word': 'mouches'}
-mais	98.40000000000002	0.25	{'kind': 'word', 'word': 'mais'}
non,	98.70000000000002	0.25	{'kind': 'word', 'word': 'non'}
des	99.0	0.25	{'kind': 'word', 'word': 'des'}
petites	99.3	0.25	{'kind': 'word', 'word': 'petites'}
choses	99.6	0.25	{'kind': 'word', 'word': 'choses'}
qui	99.90000000000002	0.25	{'kind': 'word', 'word': 'qui'}
brillent.	100.20000000000002	0.25	{'kind': 'word', 'word': 'brillent'}
-des	101.0	0.25	{'kind': 'word', 'word': 'des'}
abeilles?	101.3	0.25	{'kind': 'word', 'word': 'abeilles'}
-mais	102.1	0.25	{'kind': 'word', 'word': 'mais'}
non.	102.40000000000002	0.25	{'kind': 'word', 'word': 'non'}
Des	103.20000000000002	0.25	{'kind': 'word', 'word': 'Des'}
petites	103.5	0.25	{'kind': 'word', 'word': 'petites'}
choses	103.8	0.25	{'kind': 'word', 'word': 'choses'}
dorées	104.1	0.25	{'kind': 'word', 'word': 'dorées'}
qui	104.40000000000002	0.25	{'kind': 'word', 'word': 'qui'}
font	104.70000000000002	0.25	{'kind': 'word', 'word': 'font'}
rêvasser	105.0	0.25	{'kind': 'word', 'word': 'rêvasser'}
les	105.3	0.25	{'kind': 'word', 'word': 'les'}
fainéants.	105.6	0.25	{'kind': 'word', 'word': 'fainéants'}
Mais	106.40000000000002	0.25	{'kind': 'word', 'word': 'Mais'}
je	106.70000000000002	0.25	{'kind': 'word', 'word': 'je'}
suis	107.0	0.25	{'kind': 'word', 'word': 'suis'}
sérieux,	107.3	0.25	{'kind': 'word', 'word': 'sérieux'}
moi!	107.6	0.25	{'kind': 'word', 'word': 'moi'}
Je	108.40000000000002	0.25	{'kind': 'word', 'word': 'Je'}
n'ai	108.70000000000002	0.25	{'kind': 'word', 'word': 'nai'}
pas	109.0	0.25	{'kind': 'word', 'word': 'pas'}
le	109.3	0.25	{'kind': 'word', 'word': 'le'}
temps	109.60000000000002	0.25	{'kind': 'word', 'word': 'temps'}
de	109.90000000000002	0.25	{'kind': 'word', 'word': 'de'}
rêvasser.	110.20000000000002	0.25	{'kind': 'word', 'word': 'rêvasser'}
-ah!	111.0	0.25	{'kind': 'word', 'word': 'ah'}
Des	111.8	0.25	{'kind': 'word', 'word': 'Des'}
étoiles?	112.10000000000002	0.25	{'kind': 'word', 'word': 'étoiles'}
-c'est	112.90000000000002	0.25	{'kind': 'word', 'word': 'cest'}
bien	113.20000000000002	0.25	{'kind': 'word', 'word': 'bien'}
ça.	113.5	0.25	{'kind': 'word', 'word': 'ça'}
Des	114.3	0.25	{'kind': 'word', 'word': 'Des'}
étoiles.	114.60000000000002	0.25	{'kind': 'word', 'word': 'étoiles'}
-et	115.40000000000002	0.25	{'kind': 'word', 'word': 'et'}
que	115.70000000000002	0.25	{'kind': 'word', 'word': 'que'}
fais-tu	116.0	0.25	{'kind': 'word', 'word': 'faistu'}
de	116.3	0.25	{'kind': 'word', 'word': 'de'}
cinq	116.60000000000002	0.25	{'kind': 'word', 'word': 'cinq'}
cents	116.90000000000002	0.25	{'kind': 'word', 'word': 'cents'}
millions	117.20000000000002	0.25	{'kind': 'word', 'word': 'millions'}
d'étoiles?	117.5	0.25	{'kind': 'word', 'word': 'détoiles'}
-cinq	118.3	0.25	{'kind': 'word', 'word': 'cinq'}
cent	118.60000000000002	0.25	{'kind': 'word', 'word': 'cent'}
un	118.90000000000002	0.25	{'kind': 'word', 'word': 'un'}
millions	119.20000000000002	0.25	{'kind': 'word', 'word': 'millions'}
six	119.5	0.25	{'kind': 'word', 'word': 'six'}
cent	119.8	0.25	{'kind': 'word', 'word': 'cent'}
vingt-deux	120.10000000000002	0.25	{'kind': 'word', 'word': 'vingtdeux'}
mille	120.40000000000002	0.25	{'kind': 'word', 'word': 'mille'}
sept	120.70000000000002	0.25	{'kind': 'word', 'word': 'sept'}
cent	121.0	0.25	{'kind': 'word', 'word': 'cent'}
trente	121.3	0.25	{'kind': 'word', 'word': 'trente'}
et	121.60000000000002	0.25	{'kind': 'word', 'word': 'et'}
un.	121.90000000000002	0.25	{'kind': 'word', 'word': 'un'}
Je	122.70000000000002	0.25	{'kind': 'word', 'word': 'Je'}
suis	123.0	0.25	{'kind': 'word', 'word': 'suis'}
sérieux,	123.3	0.25	{'kind': 'word', 'word': 'sérieux'}
moi,	123.60000000000002	0.25	{'kind': 'word', 'word': 'moi'}
je	123.90000000000002	0.25	{'kind': 'word', 'word': 'je'}
suis	124.20000000000002	0.25	{'kind': 'word', 'word': 'suis'}
précis.	124.5	0.25	{'kind': 'word', 'word': 'précis'}
-et	125.3	0.25	{'kind': 'word', 'word': 'et'}
que	125.60000000000002	0.25	{'kind': 'word', 'word': 'que'}
fais-tu	125.90000000000002	0.25	{'kind': 'word', 'word': 'faistu'}
de	126.20000000000002	0.25	{'kind': 'word', 'word': 'de'}
ces	126.5	0.25	{'kind': 'word', 'word': 'ces'}
étoiles?	126.8	0.25	{'kind': 'word', 'word': 'étoiles'}
-ce	127.60000000000002	0.25	{'kind': 'word', 'word': 'ce'}
que	127.90000000000002	0.25	{'kind': 'word', 'word': 'que'}
j'en	128.20000000000002	0.25	{'kind': 'word', 'word': 'jen'}
fais?	128.5	0.25	{'kind': 'word', 'word': 'fais'}
-oui.	129.3	0.25	{'kind': 'word', 'word': 'oui'}
-rien.	130.10000000000002	0.25	{'kind': 'word', 'word': 'rien'}
Je	130.90000000000003	0.25	{'kind': 'word', 'word': 'Je'}
les	131.20000000000002	0.25	{'kind': 'word', 'word': 'les'}
possède.	131.5	0.25	{'kind': 'word', 'word': 'possède'}
-tu	132.3	0.25	{'kind': 'word', 'word': 'tu'}
possèdes	132.60000000000002	0.25	{'kind': 'word', 'word': 'possèdes'}
les	132.90000000000003	0.25	{'kind': 'word', 'word': 'les'}
étoiles?	133.20000000000002	0.25	{'kind': 'word', 'word': 'étoiles'}
-oui.	134.0	0.25	{'kind': 'word', 'word': 'oui'}
-mais	134.8	0.25	{'kind': 'word', 'word': 'mais'}
j'ai	135.10000000000002	0.25	{'kind': 'word', 'word': 'jai'}
déjà	135.40000000000003	0.25	{'kind': 'word', 'word': 'déjà'}
vu	135.70000000000002	0.25	{'kind': 'word', 'word': 'vu'}
un	136.0	0.25	{'kind': 'word', 'word': 'un'}
roi	136.3	0.25	{'kind': 'word', 'word': 'roi'}
qui...	136.60000000000002	0.25	{'kind': 'word', 'word': 'qui'}
-les	137.40000000000003	0.25	{'kind': 'word', 'word': 'les'}
rois	137.70000000000002	0.25	{'kind': 'word', 'word': 'rois'}
ne	138.0	0.25	{'kind': 'word', 'word': 'ne'}
possèdent	138.3	0.25	{'kind': 'word', 'word': 'possèdent'}
pas.	138.60000000000002	0.25	{'kind': 'word', 'word': 'pas'}
Ils	139.40000000000003	0.25	{'kind': 'word', 'word': 'Ils'}
"""règnent"""	139.70000000000002	0.25	{'kind': 'word', 'word': 'règnent'}
sur.	140.0	0.25	{'kind': 'word', 'word': 'sur'}
C'est	140.8	0.25	{'kind': 'word', 'word': 'Cest'}
très	141.10000000000002	0.25	{'kind': 'word', 'word': 'très'}
différent.	141.40000000000003	0.25	{'kind': 'word', 'word': 'différent'}
-et	142.20000000000002	0.25	{'kind': 'word', 'word': 'et'}
à	142.5	0.25	{'kind': 'word', 'word': 'à'}
quoi	142.8	0.25	{'kind': 'word', 'word': 'quoi'}
cela	143.10000000000002	0.25	{'kind': 'word', 'word': 'cela'}
te	143.40000000000003	0.25	{'kind': 'word', 'word': 'te'}
sert-il	143.70000000000002	0.25	{'kind': 'word', 'word': 'sertil'}
de	144.0	0.25	{'kind': 'word', 'word': 'de'}
posséder	144.3	0.25	{'kind': 'word', 'word': 'posséder'}
les	144.60000000000002	0.25	{'kind': 'word', 'word': 'les'}
étoiles?	144.90000000000003	0.25	{'kind': 'word', 'word': 'étoiles'}
-ça	145.70000000000002	0.25	{'kind': 'word', 'word': 'ça'}
me	146.0	0.25	{'kind': 'word', 'word': 'me'}
sert	146.3	0.25	{'kind': 'word', 'word': 'sert'}
à	146.60000000000002	0.25	{'kind': 'word', 'word': 'à'}
être	146.90000000000003	0.25	{'kind': 'word', 'word': 'être'}
riche.	147.20000000000002	0.25	{'kind': 'word', 'word': 'riche'}
-et	148.0	0.25	{'kind': 'word', 'word': 'et'}
à	148.3	0.25	{'kind': 'word', 'word': 'à'}
quoi	148.60000000000002	0.25	{'kind': 'word', 'word': 'quoi'}
cela	148.90000000000003	0.25	{'kind': 'word', 'word': 'cela'}
te	149.20000000000002	0.25	{'kind': 'word', 'word': 'te'}
sert-il	149.5	0.25	{'kind': 'word', 'word': 'sertil'}
d'être	149.8	0.25	{'kind': 'word', 'word': 'dêtre'}
riche?	150.10000000000002	0.25	{'kind': 'word', 'word': 'riche'}
-à	150.90000000000003	0.25	{'kind': 'word', 'word': 'à'}
acheter	151.20000000000002	0.25	{'kind': 'word', 'word': 'acheter'}
d'autres	151.5	0.25	{'kind': 'word', 'word': 'dautres'}
étoiles,	151.8	0.25	{'kind': 'word', 'word': 'étoiles'}
si	152.10000000000002	0.25	{'kind': 'word', 'word': 'si'}
quelqu'un	152.40000000000003	0.25	{'kind': 'word', 'word': 'quelquun'}
en	152.70000000000002	0.25	{'kind': 'word', 'word': 'en'}
"trouve."""	153.0	0.25	{'kind': 'word', 'word': 'trouve'}
"""celui-là,"	153.8	0.25	{'kind': 'word', 'word': 'celuilà'}
se	154.10000000000002	0.25	{'kind': 'word', 'word': 'se'}
dit	154.40000000000003	0.25	{'kind': 'word', 'word': 'dit'}
en	154.70000000000002	0.25	{'kind': 'word', 'word': 'en'}
lui-même	155.0	0.25	{'kind': 'word', 'word': 'luimême'}
