word	onset	duration	trial_type
avec	28.4	0.25	{'kind': 'word', 'word': 'avec'}
un	28.700000000000003	0.25	{'kind': 'word', 'word': 'un'}
crayon	29.000000000000004	0.25	{'kind': 'word', 'word': 'crayon'}
de	29.300000000000004	0.25	{'kind': 'word', 'word': 'de'}
couleur,	29.600000000000005	0.25	{'kind': 'word', 'word': 'couleur'}
à	29.9	0.25	{'kind': 'word', 'word': 'à'}
tracer	30.200000000000003	0.25	{'kind': 'word', 'word': 'tracer'}
mon	30.500000000000004	0.25	{'kind': 'word', 'word': 'mon'}
premier	30.800000000000004	0.25	{'kind': 'word', 'word': 'premier'}
dessin.	31.100000000000005	0.25	{'kind': 'word', 'word': 'dessin'}
Mon	31.9	0.25	{'kind': 'word', 'word': 'Mon'}
dessin	32.2	0.25	{'kind': 'word', 'word': 'dessin'}
numéro	32.5	0.25	{'kind': 'word', 'word': 'numéro'}
1.	32.800000000000004	0.25	{'kind': 'word', 'word': '1'}
Il	33.60000000000001	0.25	{'kind': 'word', 'word': 'Il'}
était	33.900000000000006	0.25	{'kind': 'word', 'word': 'était'}
comme	34.2	0.25	{'kind': 'word', 'word': 'comme'}
ça:	34.5	0.25	{'kind': 'word', 'word': 'ça'}
j'ai	34.800000000000004	0.25	{'kind': 'word', 'word': 'jai'}
montré	35.10000000000001	0.25	{'kind': 'word', 'word': 'montré'}
mon	35.400000000000006	0.25	{'kind': 'word', 'word': 'mon'}
chef-d'oeuvre	35.7	0.25	{'kind': 'word', 'word': 'chefdoeuvre'}
aux	36.00000000000001	0.25	{'kind': 'word', 'word': 'aux'}
grandes	36.3	0.25	{'kind': 'word', 'word': 'grandes'}
personnes	36.60000000000001	0.25	{'kind': 'word', 'word': 'personnes'}
et	36.900000000000006	0.25	{'kind': 'word', 'word': 'et'}
je	37.20000000000001	0.25	{'kind': 'word', 'word': 'je'}
leur	37.50000000000001	0.25	{'kind': 'word', 'word': 'leur'}
ai	37.80000000000001	0.25	{'kind': 'word', 'word': 'ai'}
demandé	38.10000000000001	0.25	{'kind': 'word', 'word': 'demandé'}
si	38.400000000000006	0.25	{'kind': 'word', 'word': 'si'}
mon	38.70000000000001	0.25	{'kind': 'word', 'word': 'mon'}
dessin	39.00000000000001	0.25	{'kind': 'word', 'word': 'dessin'}
leur	39.30000000000001	0.25	{'kind': 'word', 'word': 'leur'}
faisait	39.60000000000001	0.25	{'kind': 'word', 'word': 'faisait'}
peur.	39.900000000000006	0.25	{'kind': 'word', 'word': 'peur'}
Elles	40.70000000000001	0.25	{'kind': 'word', 'word': 'Elles'}
m'ont	41.00000000000001	0.25	{'kind': 'word', 'word': 'mont'}
répondu:	41.30000000000001	0.25	{'kind': 'word', 'word': 'répondu'}
"""pourquoi"	41.60000000000001	0.25	{'kind': 'word', 'word': 'pourquoi'}
un	41.900000000000006	0.25	{'kind': 'word', 'word': 'un'}
chapeau	42.20000000000001	0.25	{'kind': 'word', 'word': 'chapeau'}
ferait-il	42.50000000000001	0.25	{'kind': 'word', 'word': 'feraitil'}
"peur?"""	42.80000000000001	0.25	{'kind': 'word', 'word': 'peur'}
Mon	43.60000000000001	0.25	{'kind': 'word', 'word': 'Mon'}
dessin	43.900000000000006	0.25	{'kind': 'word', 'word': 'dessin'}
ne	44.20000000000001	0.25	{'kind': 'word', 'word': 'ne'}
représentait	44.50000000000001	0.25	{'kind': 'word', 'word': 'représentait'}
pas	44.80000000000001	0.25	{'kind': 'word', 'word': 'pas'}
un	45.10000000000001	0.25	{'kind': 'word', 'word': 'un'}
chapeau.	45.400000000000006	0.25	{'kind': 'word', 'word': 'chapeau'}
Il	46.20000000000001	0.25	{'kind': 'word', 'word': 'Il'}
représentait	46.50000000000001	0.25	{'kind': 'word', 'word': 'représentait'}
un	46.80000000000001	0.25	{'kind': 'word', 'word': 'un'}
serpent	47.10000000000001	0.25	{'kind': 'word', 'word': 'serpent'}
boa	47.400000000000006	0.25	{'kind': 'word', 'word': 'boa'}
qui	47.70000000000001	0.25	{'kind': 'word', 'word': 'qui'}
digérait	48.00000000000001	0.25	{'kind': 'word', 'word': 'digérait'}
un	48.30000000000001	0.25	{'kind': 'word', 'word': 'un'}
éléphant.	48.60000000000001	0.25	{'kind': 'word', 'word': 'éléphant'}
J'ai	49.400000000000006	0.25	{'kind': 'word', 'word': 'Jai'}
alors	49.70000000000001	0.25	{'kind': 'word', 'word': 'alors'}
dessiné	50.00000000000001	0.25	{'kind': 'word', 'word': 'dessiné'}
l'intérieur	50.30000000000001	0.25	{'kind': 'word', 'word': 'lintérieur'}
du	50.60000000000001	0.25	{'kind': 'word', 'word': 'du'}
serpent	50.90000000000001	0.25	{'kind': 'word', 'word': 'serpent'}
boa,	51.20000000000001	0.25	{'kind': 'word', 'word': 'boa'}
afin	51.50000000000001	0.25	{'kind': 'word', 'word': 'afin'}
que	51.80000000000001	0.25	{'kind': 'word', 'word': 'que'}
les	52.10000000000001	0.25	{'kind': 'word', 'word': 'les'}
grandes	52.40000000000001	0.25	{'kind': 'word', 'word': 'grandes'}
personnes	52.70000000000001	0.25	{'kind': 'word', 'word': 'personnes'}
puissent	53.00000000000001	0.25	{'kind': 'word', 'word': 'puissent'}
comprendre.	53.30000000000001	0.25	{'kind': 'word', 'word': 'comprendre'}
Elles	54.10000000000001	0.25	{'kind': 'word', 'word': 'Elles'}
ont	54.40000000000001	0.25	{'kind': 'word', 'word': 'ont'}
toujours	54.70000000000001	0.25	{'kind': 'word', 'word': 'toujours'}
besoin	55.00000000000001	0.25	{'kind': 'word', 'word': 'besoin'}
d'explications.	55.30000000000001	0.25	{'kind': 'word', 'word': 'dexplications'}
Mon	56.10000000000001	0.25	{'kind': 'word', 'word': 'Mon'}
dessin	56.40000000000001	0.25	{'kind': 'word', 'word': 'dessin'}
numéro	56.70000000000001	0.25	{'kind': 'word', 'word': 'numéro'}
2	57.00000000000001	0.25	{'kind': 'word', 'word': '2'}
était	57.30000000000001	0.25	{'kind': 'word', 'word': 'était'}
comme	57.60000000000001	0.25	{'kind': 'word', 'word': 'comme'}
ça:	57.90000000000001	0.25	{'kind': 'word', 'word': 'ça'}
les	58.20000000000001	0.25	{'kind': 'word', 'word': 'les'}
grandes	58.50000000000001	0.25	{'kind': 'word', 'word': 'grandes'}
personnes	58.80000000000001	0.25	{'kind': 'word', 'word': 'personnes'}
m'ont	59.10000000000001	0.25	{'kind': 'word', 'word': 'mont'}
conseillé	59.40000000000001	0.25	{'kind': 'word', 'word': 'conseillé'}
de	59.70000000000001	0.25	{'kind': 'word', 'word': 'de'}
laisser	60.000000000000014	0.25	{'kind': 'word', 'word': 'laisser'}
de	60.30000000000001	0.25	{'kind': 'word', 'word': 'de'}
côté	60.60000000000001	0.25	{'kind': 'word', 'word': 'côté'}
les	60.90000000000001	0.25	{'kind': 'word', 'word': 'les'}
dessins	61.20000000000001	0.25	{'kind': 'word', 'word': 'dessins'}
de	61.500000000000014	0.25	{'kind': 'word', 'word': 'de'}
serpents	61.80000000000001	0.25	{'kind': 'word', 'word': 'serpents'}
boas	62.10000000000001	0.25	{'kind': 'word', 'word': 'boas'}
ouverts	62.40000000000001	0.25	{'kind': 'word', 'word': 'ouverts'}
ou	62.70000000000001	0.25	{'kind': 'word', 'word': 'ou'}
fermés,	63.000000000000014	0.25	{'kind': 'word', 'word': 'fermés'}
et	63.30000000000001	0.25	{'kind': 'word', 'word': 'et'}
de	63.60000000000001	0.25	{'kind': 'word', 'word': 'de'}
m'intéresser	63.90000000000001	0.25	{'kind': 'word', 'word': 'mintéresser'}
plutôt	64.20000000000002	0.25	{'kind': 'word', 'word': 'plutôt'}
à	64.50000000000001	0.25	{'kind': 'word', 'word': 'à'}
la	64.80000000000001	0.25	{'kind': 'word', 'word': 'la'}
géographie,	65.10000000000001	0.25	{'kind': 'word', 'word': 'géographie'}
à	65.4	0.25	{'kind': 'word', 'word': 'à'}
l'histoire,	65.70000000000002	0.25	{'kind': 'word', 'word': 'lhistoire'}
au	66.00000000000001	0.25	{'kind': 'word', 'word': 'au'}
calcul	66.30000000000001	0.25	{'kind': 'word', 'word': 'calcul'}
et	66.60000000000001	0.25	{'kind': 'word', 'word': 'et'}
à	66.9	0.25	{'kind': 'word', 'word': 'à'}
la	67.20000000000002	0.25	{'kind': 'word', 'word': 'la'}
grammaire.	67.50000000000001	0.25	{'kind': 'word', 'word': 'grammaire'}
C'est	68.30000000000001	0.25	{'kind': 'word', 'word': 'Cest'}
ainsi	68.60000000000001	0.25	{'kind': 'word', 'word': 'ainsi'}
que	68.9	0.25	{'kind': 'word', 'word': 'que'}
j'ai	69.20000000000002	0.25	{'kind': 'word', 'word': 'jai'}
abandonné,	69.50000000000001	0.25	{'kind': 'word', 'word': 'abandonné'}
à	69.80000000000001	0.25	{'kind': 'word', 'word': 'à'}
l'âge	70.10000000000001	0.25	{'kind': 'word', 'word': 'lâge'}
de	70.4	0.25	{'kind': 'word', 'word': 'de'}
six	70.70000000000002	0.25	{'kind': 'word', 'word': 'six'}
ans,	71.00000000000001	0.25	{'kind': 'word', 'word': 'ans'}
une	71.30000000000001	0.25	{'kind': 'word', 'word': 'une'}
magnifique	71.60000000000001	0.25	{'kind': 'word', 'word': 'magnifique'}
carrière	71.9	0.25	{'kind': 'word', 'word': 'carrière'}
de	72.20000000000002	0.25	{'kind': 'word', 'word': 'de'}
peintre.	72.50000000000001	0.25	{'kind': 'word', 'word': 'peintre'}
J'avais	73.30000000000001	0.25	{'kind': 'word', 'word': 'Javais'}
été	73.60000000000001	0.25	{'kind': 'word', 'word': 'été'}
découragé	73.9	0.25	{'kind': 'word', 'word': 'découragé'}
par	74.20000000000002	0.25	{'kind': 'word', 'word': 'par'}
l'insuccès	74.50000000000001	0.25	{'kind': 'word', 'word': 'linsuccès'}
de	74.80000000000001	0.25	{'kind': 'word', 'word': 'de'}
mon	75.10000000000001	0.25	{'kind': 'word', 'word': 'mon'}
dessin	75.40000000000002	0.25	{'kind': 'word', 'word': 'dessin'}
numéro	75.70000000000002	0.25	{'kind': 'word', 'word': 'numéro'}
1	76.00000000000001	0.25	{'kind': 'word', 'word': '1'}
et	76.30000000000001	0.25	{'kind': 'word', 'word': 'et'}
de	76.60000000000001	0.25	{'kind': 'word', 'word': 'de'}
mon	76.90000000000002	0.25	{'kind': 'word', 'word': 'mon'}
dessin	77.20000000000002	0.25	{'kind': 'word', 'word': 'dessin'}
numéro	77.50000000000001	0.25	{'kind': 'word', 'word': 'numéro'}
2.	77.80000000000001	0.25	{'kind': 'word', 'word': '2'}
Les	78.60000000000001	0.25	{'kind': 'word', 'word': 'Les'}
grandes	78.90000000000002	0.25	{'kind': 'word', 'word': 'grandes'}
personnes	79.20000000000002	0.25	{'kind': 'word', 'word': 'personnes'}
ne	79.50000000000001	0.25	{'kind': 'word', 'word': 'ne'}
comprennent	79.80000000000001	0.25	{'kind': 'word', 'word': 'comprennent'}
jamais	80.10000000000001	0.25	{'kind': 'word', 'word': 'jamais'}
rien	80.40000000000002	0.25	{'kind': 'word', 'word': 'rien'}
toutes	80.70000000000002	0.25	{'kind': 'word', 'word': 'toutes'}
seules,	81.00000000000001	0.25	{'kind': 'word', 'word': 'seules'}
et	81.30000000000001	0.25	{'kind': 'word', 'word': 'et'}
c'est	81.60000000000001	0.25	{'kind': 'word', 'word': 'cest'}
fatigant,	81.90000000000002	0.25	{'kind': 'word', 'word': 'fatigant'}
pour	82.20000000000002	0.25	{'kind': 'word', 'word': 'pour'}
les	82.50000000000001	0.25	{'kind': 'word', 'word': 'les'}
enfants,	82.80000000000001	0.25	{'kind': 'word', 'word': 'enfants'}
de	83.10000000000001	0.25	{'kind': 'word', 'word': 'de'}
toujours	83.40000000000002	0.25	{'kind': 'word', 'word': 'toujours'}
et	83.70000000000002	0.25	{'kind': 'word', 'word': 'et'}
toujours	84.00000000000001	0.25	{'kind': 'word', 'word': 'toujours'}
leur	84.30000000000001	0.25	{'kind': 'word', 'word': 'leur'}
donner	84.60000000000001	0.25	{'kind': 'word', 'word': 'donner'}
des	84.90000000000002	0.25	{'kind': 'word', 'word': 'des'}
explications...	85.20000000000002	0.25	{'kind': 'word', 'word': 'explications'}
J'ai	86.00000000000001	0.25	{'kind': 'word', 'word': 'Jai'}
donc	86.30000000000001	0.25	{'kind': 'word', 'word': 'donc'}
dû	86.60000000000001	0.25	{'kind': 'word', 'word': 'dû'}
choisir	86.90000000000002	0.25	{'kind': 'word', 'word': 'choisir'}
un	87.20000000000002	0.25	{'kind': 'word', 'word': 'un'}
autre	87.50000000000001	0.25	{'kind': 'word', 'word': 'autre'}
métier	87.80000000000001	0.25	{'kind': 'word', 'word': 'métier'}
et	88.10000000000001	0.25	{'kind': 'word', 'word': 'et'}
j'ai	88.40000000000002	0.25	{'kind': 'word', 'word': 'jai'}
appris	88.70000000000002	0.25	{'kind': 'word', 'word': 'appris'}
à	89.00000000000001	0.25	{'kind': 'word', 'word': 'à'}
piloter	89.30000000000001	0.25	{'kind': 'word', 'word': 'piloter'}
des	89.60000000000001	0.25	{'kind': 'word', 'word': 'des'}
avions.	89.90000000000002	0.25	{'kind': 'word', 'word': 'avions'}
J'ai	90.70000000000002	0.25	{'kind': 'word', 'word': 'Jai'}
volé	91.0	0.25	{'kind': 'word', 'word': 'volé'}
un	91.3	0.25	{'kind': 'word', 'word': 'un'}
peu	91.6	0.25	{'kind': 'word', 'word': 'peu'}
partout	91.90000000000002	0.25	{'kind': 'word', 'word': 'partout'}
dans	92.20000000000002	0.25	{'kind': 'word', 'word': 'dans'}
le	92.5	0.25	{'kind': 'word', 'word': 'le'}
monde.	92.8	0.25	{'kind': 'word', 'word': 'monde'}
Et	93.6	0.25	{'kind': 'word', 'word': 'Et'}
la	93.90000000000002	0.25	{'kind': 'word', 'word': 'la'}
géographie,	94.20000000000002	0.25	{'kind': 'word', 'word': 'géographie'}
c'est	94.5	0.25	{'kind': 'word', 'word': 'cest'}
exact,	94.8	0.25	{'kind': 'word', 'word': 'exact'}
m'a	95.1	0.25	{'kind': 'word', 'word': 'ma'}
beaucoup	95.40000000000002	0.25	{'kind': 'word', 'word': 'beaucoup'}
servi.	95.70000000000002	0.25	{'kind': 'word', 'word': 'servi'}
Je	96.5	0.25	{'kind': 'word', 'word': 'Je'}
savais	96.8	0.25	{'kind': 'word', 'word': 'savais'}
reconnaître,	97.1	0.25	{'kind': 'word', 'word': 'reconnaître'}
du	97.40000000000002	0.25	{'kind': 'word', 'word': 'du'}
premier	97.70000000000002	0.25	{'kind': 'word', 'word': 'premier'}
coup	98.0	0.25	{'kind': 'word', 'word': 'coup'}
d'oeil,	98.3	0.25	{'kind': 'word', 'word': 'doeil'}
la	98.60000000000002	0.25	{'kind': 'word', 'word': 'la'}
chine	98.90000000000002	0.25	{'kind': 'word', 'word': 'chine'}
de	99.20000000000002	0.25	{'kind': 'word', 'word': 'de'}
l'arizona.	99.5	0.25	{'kind': 'word', 'word': 'larizona'}
C'est	100.3	0.25	{'kind': 'word', 'word': 'Cest'}
très	100.60000000000002	0.25	{'kind': 'word', 'word': 'très'}
utile,	100.90000000000002	0.25	{'kind': 'word', 'word': 'utile'}
si	101.20000000000002	0.25	{'kind': 'word', 'word': 'si'}
l'on	101.5	0.25	{'kind': 'word', 'word': 'lon'}
s'est	101.8	0.25	{'kind': 'word', 'word': 'sest'}
égaré	102.10000000000002	0.25	{'kind': 'word', 'word': 'égaré'}
pendant	102.40000000000002	0.25	{'kind': 'word', 'word': 'pendant'}
la	102.70000000000002	0.25	{'kind': 'word', 'word': 'la'}
nuit.	103.0	0.25	{'kind': 'word', 'word': 'nuit'}
J'ai	103.8	0.25	{'kind': 'word', 'word': 'Jai'}
ainsi	104.10000000000002	0.25	{'kind': 'word', 'word': 'ainsi'}
eu,	104.40000000000002	0.25	{'kind': 'word', 'word': 'eu'}
au	104.70000000000002	0.25	{'kind': 'word', 'word': 'au'}
cours	105.0	0.25	{'kind': 'word', 'word': 'cours'}
de	105.3	0.25	{'kind': 'word', 'word': 'de'}
ma	105.60000000000002	0.25	{'kind': 'word', 'word': 'ma'}
vie,	105.90000000000002	0.25	{'kind': 'word', 'word': 'vie'}
des	106.20000000000002	0.25	{'kind': 'word', 'word': 'des'}
tas	106.5	0.25	{'kind': 'word', 'word': 'tas'}
de	106.8	0.25	{'kind': 'word', 'word': 'de'}
contacts	107.10000000000002	0.25	{'kind': 'word', 'word': 'contacts'}
avec	107.40000000000002	0.25	{'kind': 'word', 'word': 'avec'}
des	107.70000000000002	0.25	{'kind': 'word', 'word': 'des'}
tas	108.0	0.25	{'kind': 'word', 'word': 'tas'}
de	108.3	0.25	{'kind': 'word', 'word': 'de'}
gens	108.60000000000002	0.25	{'kind': 'word', 'word': 'gens'}
sérieux.	108.90000000000002	0.25	{'kind': 'word', 'word': 'sérieux'}
J'ai	109.70000000000002	0.25	{'kind': 'word', 'word': 'Jai'}
beaucoup	110.0	0.25	{'kind': 'word', 'word': 'beaucoup'}
vécu	110.3	0.25	{'kind': 'word', 'word': 'vécu'}
chez	110.60000000000002	0.25	{'kind': 'word', 'word': 'chez'}
les	110.90000000000002	0.25	{'kind': 'word', 'word': 'les'}
grandes	111.20000000000002	0.25	{'kind': 'word', 'word': 'grandes'}
personnes.	111.5	0.25	{'kind': 'word', 'word': 'personnes'}
Je	112.3	0.25	{'kind': 'word', 'word': 'Je'}
les	112.60000000000002	0.25	{'kind': 'word', 'word': 'les'}
ai	112.90000000000002	0.25	{'kind': 'word', 'word': 'ai'}
vues	113.20000000000002	0.25	{'kind': 'word', 'word': 'vues'}
de	113.5	0.25	{'kind': 'word', 'word': 'de'}
très	113.8	0.25	{'kind': 'word', 'word': 'très'}
près.	114.10000000000002	0.25	{'kind': 'word', 'word': 'près'}
Ça	114.90000000000002	0.25	{'kind': 'word', 'word': 'Ça'}
n'a	115.20000000000002	0.25	{'kind': 'word', 'word': 'na'}
pas	115.5	0.25	{'kind': 'word', 'word': 'pas'}
trop	115.8	0.25	{'kind': 'word', 'word': 'trop'}
amélioré	116.10000000000002	0.25	{'kind': 'word', 'word': 'amélioré'}
mon	116.40000000000002	0.25	{'kind': 'word', 'word': 'mon'}
opinion.	116.70000000000002	0.25	{'kind': 'word', 'word': 'opinion'}
Quand	117.5	0.25	{'kind': 'word', 'word': 'Quand'}
j'en	117.8	0.25	{'kind': 'word', 'word': 'jen'}
rencontrais	118.10000000000002	0.25	{'kind': 'word', 'word': 'rencontrais'}
une	118.40000000000002	0.25	{'kind': 'word', 'word': 'une'}
qui	118.70000000000002	0.25	{'kind': 'word', 'word': 'qui'}
me	119.0	0.25	{'kind': 'word', 'word': 'me'}
paraissait	119.30000000000004	0.25	{'kind': 'word', 'word': 'paraissait'}
un	119.60000000000002	0.25	{'kind': 'word', 'word': 'un'}
peu	119.90000000000002	0.25	{'kind': 'word', 'word': 'peu'}
lucide,	120.20000000000002	0.25	{'kind': 'word', 'word': 'lucide'}
je	120.5	0.25	{'kind': 'word', 'word': 'je'}
faisais	120.80000000000004	0.25	{'kind': 'word', 'word': 'faisais'}
l'expérience	121.10000000000002	0.25	{'kind': 'word', 'word': 'lexpérience'}
sur	121.40000000000002	0.25	{'kind': 'word', 'word': 'sur'}
elle	121.70000000000002	0.25	{'kind': 'word', 'word': 'elle'}
de	122.0	0.25	{'kind': 'word', 'word': 'de'}
mon	122.30000000000004	0.25	{'kind': 'word', 'word': 'mon'}
dessin	122.60000000000002	0.25	{'kind': 'word', 'word': 'dessin'}
numéro	122.90000000000002	0.25	{'kind': 'word', 'word': 'numéro'}
1	123.20000000000002	0.25	{'kind': 'word', 'word': '1'}
que	123.5	0.25	{'kind': 'word', 'word': 'que'}
j'ai	123.80000000000004	0.25	{'kind': 'word', 'word': 'jai'}
toujours	124.10000000000002	0.25	{'kind': 'word', 'word': 'toujours'}
conservé	124.40000000000002	0.25	{'kind': 'word', 'word': 'conservé'}
je	124.70000000000002	0.25	{'kind': 'word', 'word': 'je'}
voulais	125.0	0.25	{'kind': 'word', 'word': 'voulais'}
savoir	125.30000000000004	0.25	{'kind': 'word', 'word': 'savoir'}
si	125.60000000000002	0.25	{'kind': 'word', 'word': 'si'}
elle	125.90000000000002	0.25	{'kind': 'word', 'word': 'elle'}
était	126.20000000000002	0.25	{'kind': 'word', 'word': 'était'}
vraiment	126.5	0.25	{'kind': 'word', 'word': 'vraiment'}
compréhensive.	126.80000000000004	0.25	{'kind': 'word', 'word': 'compréhensive'}
Mais	127.60000000000002	0.25	{'kind': 'word', 'word': 'Mais'}
toujours	127.90000000000002	0.25	{'kind': 'word', 'word': 'toujours'}
elle	128.20000000000002	0.25	{'kind': 'word', 'word': 'elle'}
me	128.5	0.25	{'kind': 'word', 'word': 'me'}
répondait:	128.8	0.25	{'kind': 'word', 'word': 'répondait'}
"""c'est"	129.10000000000002	0.25	{'kind': 'word', 'word': 'cest'}
un	129.40000000000003	0.25	{'kind': 'word', 'word': 'un'}
"chapeau."""	129.70000000000002	0.25	{'kind': 'word', 'word': 'chapeau'}
Alors	130.5	0.25	{'kind': 'word', 'word': 'Alors'}
je	130.8	0.25	{'kind': 'word', 'word': 'je'}
ne	131.10000000000002	0.25	{'kind': 'word', 'word': 'ne'}
lui	131.40000000000003	0.25	{'kind': 'word', 'word': 'lui'}
parlais	131.70000000000002	0.25	{'kind': 'word', 'word': 'parlais'}
ni	132.0	0.25	{'kind': 'word', 'word': 'ni'}
de	132.3	0.25	{'kind': 'word', 'word': 'de'}
serpents	132.60000000000002	0.25	{'kind': 'word', 'word': 'serpents'}
boas,	132.90000000000003	0.25	{'kind': 'word', 'word': 'boas'}
ni	133.20000000000002	0.25	{'kind': 'word', 'word': 'ni'}
de	133.5	0.25	{'kind': 'word', 'word': 'de'}
forêts	133.8	0.25	{'kind': 'word', 'word': 'forêts'}
vierges,	134.10000000000002	0.25	{'kind': 'word', 'word': 'vierges'}
ni	134.40000000000003	0.25	{'kind': 'word', 'word': 'ni'}
d'étoiles.	134.70000000000002	0.25	{'kind': 'word', 'word': 'détoiles'}
Je	135.5	0.25	{'kind': 'word', 'word': 'Je'}
