subject,score,t
14,0.006800328692125869,-1.0
14,0.010461598204416571,-0.9
14,0.0017855860150323502,-0.8
14,-0.0009895384211767353,-0.7
14,0.00704280287275419,-0.6
14,-0.00011696457244387896,-0.5
14,0.002720450117542124,-0.4
14,0.007019122370952036,-0.3
14,0.00730391771935228,-0.2
14,0.011003087282569114,-0.1
14,0.0029391660756808197,0.0
14,0.018647794762557686,0.1
14,0.01991639545374099,0.2
14,0.013101616651339456,0.3
14,0.006889352428302255,0.4
14,0.00317378384151789,0.5
14,0.014512540499301759,0.6
14,0.012522370083606496,0.7
14,0.00010878204987701162,0.8
14,0.02523861626890485,0.9
14,0.00888601825705071,1.0
14,0.014287945575012312,1.1
14,0.008425176354829079,1.2
14,0.026408585311384573,1.3
14,-0.007622239438652812,1.4
14,0.006622415304137481,1.5
14,0.001502811409521975,1.6
14,0.0021954092720475843,1.7
14,0.02395072834487783,1.8
14,0.005801587565619247,1.9
14,0.02822061677071819,2.0
14,0.04563561257440373,2.1
14,0.021335356902477,2.2
14,0.016432087586410425,2.3
14,0.025597214612091083,2.4
14,0.033639069038682905,2.5
14,0.05027046491166413,2.6
14,0.01882574830329428,2.7
14,0.0533678060364483,2.8
14,0.05466562329394064,2.9
14,0.037479599288872074,3.0
14,0.055297485618872565,3.1
14,0.013593953070734984,3.2
14,0.007975109186749237,3.3
14,0.026679236097420508,3.4
14,0.04040276526456925,3.5
14,0.041517679048391536,3.6
14,0.06445993157491971,3.7
14,0.0208889279024304,3.8
14,0.07372025209335456,3.9
14,0.05527748571468379,4.0
