subject,score,t
17,0.004928045992252422,-4.0
17,-0.001419820122504424,-3.9
17,0.0007678705736645848,-3.8
17,0.0012793107048796296,-3.7
17,0.0022828058337901846,-3.6
17,0.0038262445020879935,-3.5
17,0.004421076611634372,-3.4
17,-0.00214386005088552,-3.3
17,-0.00029039201976377346,-3.2
17,-0.005850826533358395,-3.1
17,0.0006748335991005849,-3.0
17,0.003028402621197425,-2.9
17,-0.0047556791492873885,-2.8
17,-0.000721073756567385,-2.7
17,-0.003348955184260221,-2.6
17,-0.0077341551870262195,-2.5
17,-0.004139933258115997,-2.4
17,-0.004384223169333979,-2.3
17,-0.0008264546013910834,-2.2
17,-0.00454603814126042,-2.1
17,-0.00038003096387620976,-2.0
17,0.004897960216426405,-1.9
17,-0.0028558624429273626,-1.8
17,-0.0008199545126565869,-1.7
17,0.00583591756168214,-1.6
17,-0.0014049243469341588,-1.5
17,0.001966675431607508,-1.4
17,-8.527610476558426e-05,-1.3
17,0.0005111435910654772,-1.2
17,0.007136177674420198,-1.1
17,0.007002659361679654,-1.0
17,-0.0003680686134474518,-0.9
17,-0.00042537986091029356,-0.8
17,-0.00031054468849646275,-0.7
17,0.0012047060907811687,-0.6
17,-0.0007873087211333058,-0.5
17,-0.0033461507377814666,-0.4
17,0.004625905551072027,-0.3
17,0.005122551597291942,-0.2
17,0.004182449510613237,-0.1
17,0.0003866500082872199,0.0
17,0.007958426336960474,0.1
17,0.002289768797319447,0.2
17,-0.003614088755945361,0.3
17,-0.0012425652229816999,0.4
17,0.0015610577346138156,0.5
17,-0.0025349085067964965,0.6
17,0.003547089053637264,0.7
17,-0.0008858113822182921,0.8
17,-0.0005144149677440552,0.9
17,0.002065260755702898,1.0
