subject,score,t
21,0.00696971341026122,-4.0
21,0.039566447719825856,-3.9
21,0.033410069211430506,-3.8
21,0.005647453256313539,-3.7
21,0.021678399873374356,-3.6
21,0.03983169458375247,-3.5
21,0.03442248244853314,-3.4
21,0.05184700537012198,-3.3
21,0.03722250761351541,-3.2
21,0.05489250105504107,-3.1
21,0.035214194205619755,-3.0
21,0.01767077493843203,-2.9
21,0.049680253706713036,-2.8
21,0.054377511785487775,-2.7
21,0.01815856255644963,-2.6
21,0.05754942402251969,-2.5
21,0.04001949808560839,-2.4
21,0.0588017215658645,-2.3
21,0.03954277809039796,-2.2
21,0.009202208286308857,-2.1
21,0.01596496073945353,-2.0
21,0.019978466955796106,-1.9
21,0.010575721899586053,-1.8
21,0.019011074893160108,-1.7
21,0.014639471603289907,-1.6
21,0.0025010028418266457,-1.5
21,0.00439373928365988,-1.4
21,-0.0046438242682784155,-1.3
21,-0.003877235975444838,-1.2
21,0.0065435707241732885,-1.1
21,0.0021469290835905005,-1.0
21,-0.0015899879089656293,-0.9
21,-0.0009558379039982333,-0.8
21,-0.006904562559313696,-0.7
21,0.004142843909252138,-0.6
21,0.007253227197540304,-0.5
21,0.008149608973395896,-0.4
21,-0.01123158318900015,-0.3
21,0.016486287227710342,-0.2
21,0.01745194890547477,-0.1
21,0.012680303984485997,0.0
21,0.00934287627968766,0.1
21,0.008147001883565234,0.2
21,0.011606624729169445,0.3
21,0.023113025627387426,0.4
21,0.012817824678729486,0.5
21,0.014945702922318985,0.6
21,0.013860175839496178,0.7
21,0.008702034218934606,0.8
21,0.00949536298493542,0.9
21,0.020568146683532913,1.0
