subject,score,t
1,0.002068988062487825,-4.0
1,0.006225506783417879,-3.9
1,0.00852821039650731,-3.8
1,0.008727098589929072,-3.7
1,0.004967712255556347,-3.6
1,-9.185945972744169e-05,-3.5
1,-0.0006045303154715464,-3.4
1,0.0013015075954086201,-3.3
1,0.00506793081340911,-3.2
1,0.0042250330818106325,-3.1
1,0.00396077637878872,-3.0
1,0.0063122308735558815,-2.9
1,0.008657731029347044,-2.8
1,0.0003112403955832466,-2.7
1,0.0024342002939652485,-2.6
1,0.0004767169124611131,-2.5
1,0.001960166440332058,-2.4
1,0.0036890369670057924,-2.3
1,0.001720377171282821,-2.2
1,-0.0034414632721859206,-2.1
1,0.0010823984480022965,-2.0
1,0.0011176539070551024,-1.9
1,0.004490401706444063,-1.8
1,-0.0027376236515435294,-1.7
1,-5.213635605516323e-05,-1.6
1,0.002701528503148066,-1.5
1,-0.00015951865697580976,-1.4
1,-0.006026793564095286,-1.3
1,0.00013348411650477158,-1.2
1,-0.0024503076903273453,-1.1
1,0.0011626846915606872,-1.0
1,-0.0034215830585064464,-0.9
1,0.0019733234346609525,-0.8
1,0.002850496773867527,-0.7
1,-0.000539825467592477,-0.6
1,-0.0017936895662908003,-0.5
1,0.002201968659554208,-0.4
1,0.005868838592073963,-0.3
1,0.003112389002423267,-0.2
1,-0.0019601464821264905,-0.1
1,0.010040616782807989,0.0
1,0.0017003595265442453,0.1
1,0.007478141349593195,0.2
1,-0.005434983626576955,0.3
1,-0.0018400891037093357,0.4
1,0.00017242809456798896,0.5
1,0.0020183143577799834,0.6
1,8.677966695189351e-05,0.7
1,-0.003493145713814478,0.8
1,-0.0021640733186050476,0.9
1,0.0020248179998282917,1.0
