subject,score,t
4,0.0052818618757061704,-1.0
4,-0.007453301437683673,-0.9
4,0.006243333797284672,-0.8
4,-0.0006084412633455767,-0.7
4,0.012327671389836148,-0.6
4,-0.00757380106712223,-0.5
4,0.023947443052709388,-0.4
4,-0.0061508568185707395,-0.3
4,-0.0017877754513004227,-0.2
4,0.008782941247003783,-0.1
4,-0.003335497262011988,0.0
4,0.0073033549482342764,0.1
4,0.014848019744016559,0.2
4,0.02514983787992425,0.3
4,0.009472418470658444,0.4
4,0.0292624486279152,0.5
4,0.02189471262205289,0.6
4,0.01910403385280996,0.7
4,0.0067486773654188694,0.8
4,0.0138463771093823,0.9
4,-0.0026917386788351916,1.0
4,0.015537765239615262,1.1
4,0.03505215798783439,1.2
4,-0.003360143940572121,1.3
4,-0.01588943276849224,1.4
4,0.0014444545380332531,1.5
4,-0.0009652955931208399,1.6
4,-0.001911707677135197,1.7
4,0.00013528899449317757,1.8
4,0.00938857592242036,1.9
4,0.0021241642779286055,2.0
4,0.030548704307442557,2.1
4,0.009905474754976728,2.2
4,0.00164884827269968,2.3
4,-0.012863203136560643,2.4
4,-0.011851131410971076,2.5
4,-0.01792590338945531,2.6
4,-0.005532332542012785,2.7
4,0.0035398847004862876,2.8
4,0.004644015242529178,2.9
4,0.013050625679004639,3.0
4,0.007897327492240732,3.1
4,-0.013241120674122883,3.2
4,-0.009585659483217174,3.3
4,0.007144363013624534,3.4
4,0.010711457912115157,3.5
4,0.014393149921418184,3.6
4,0.023049450146932538,3.7
4,0.0040977672731705725,3.8
4,-0.00226155998821102,3.9
4,-0.014562517650427433,4.0
