subject,score,t
26,0.00808980149141914,-1.0
26,0.00786796697290809,-0.9
26,-0.005533355303714695,-0.8
26,-0.0018875916002360669,-0.7
26,0.00031598959672155674,-0.6
26,0.002710333958230848,-0.5
26,0.010999182989183115,-0.4
26,0.0031486462235157087,-0.3
26,-0.0011592490034452593,-0.2
26,-0.0025483107830874237,-0.1
26,-0.010123313404659195,0.0
26,0.0014306679351899292,0.1
26,0.0011065415107099183,0.2
26,0.0032291361076878734,0.3
26,0.0006298712117631737,0.4
26,-0.0046882893247929625,0.5
26,0.004302463585865295,0.6
26,0.010075104768708184,0.7
26,0.008086846292694601,0.8
26,-0.0015587276999455251,0.9
26,0.0047324713216330425,1.0
26,0.0006029646209128197,1.1
26,0.0063942257283334395,1.2
26,0.003983286234062739,1.3
26,-0.004184675026006329,1.4
26,-0.0033479332064238966,1.5
26,-0.005679712026226628,1.6
26,-0.0020081358632619843,1.7
26,-0.0007687661700388309,1.8
26,-0.00017026871964023898,1.9
26,-0.0025489147496063113,2.0
26,-0.004378436485179099,2.1
26,0.0026955783096080277,2.2
26,0.00365161157538541,2.3
26,0.005924775615221937,2.4
26,0.004414796375191312,2.5
26,0.00348349208911336,2.6
26,0.002046993003080731,2.7
26,0.007039593111558708,2.8
26,0.010273539747790373,2.9
26,0.009421925221399367,3.0
26,0.004038376190925815,3.1
26,-0.002433988321965132,3.2
26,-0.0009650399600540405,3.3
26,0.005650946976746454,3.4
26,0.00027218125450508256,3.5
26,0.009099173566362891,3.6
26,-0.0010356287614851653,3.7
26,0.003296620176295097,3.8
26,0.007538689756580465,3.9
26,0.0015583505472996078,4.0
