subject,score,t
23,0.004579653908037008,-1.0
23,0.009020716133229184,-0.9
23,-0.004253565037210089,-0.8
23,0.009236185911024137,-0.7
23,-0.02105191757701785,-0.6
23,-0.002005956377919514,-0.5
23,0.0026206490180453877,-0.4
23,-0.007432072727750174,-0.3
23,-0.01449832999023514,-0.2
23,-0.011838233212230763,-0.1
23,0.0180248960055966,0.0
23,0.009658697591469452,0.1
23,0.012319166278660814,0.2
23,0.0002606429492360437,0.3
23,0.06334237065686568,0.4
23,0.07847798459284629,0.5
23,0.04174790985104505,0.6
23,0.029813051201753375,0.7
23,0.039767147663674,0.8
23,0.03130205577587774,0.9
23,0.017112531211378904,1.0
23,-0.010122255800075555,1.1
23,9.95807186118076e-05,1.2
23,0.005915301826862485,1.3
23,-0.008541475033476636,1.4
23,-0.008002145523981787,1.5
23,-0.0075172051918506325,1.6
23,-0.006073209447817938,1.7
23,0.012264310342102248,1.8
23,0.012100492336822309,1.9
23,0.0007274818971854581,2.0
23,0.01341814736833341,2.1
23,0.006701190002578554,2.2
23,-0.00493307938735383,2.3
23,0.002105960524701776,2.4
23,0.001309426359515264,2.5
23,-0.0042499340986873945,2.6
23,0.008365920357263872,2.7
23,-0.005431706014601695,2.8
23,0.006243878056076989,2.9
23,0.006271712539627426,3.0
23,0.004097105854670011,3.1
23,0.00309893452118639,3.2
23,-0.005460585574479377,3.3
23,0.00920169953126757,3.4
23,-0.004560800057328543,3.5
23,0.011403944134339537,3.6
23,0.004020317870490986,3.7
23,0.01772971025304659,3.8
23,0.0012204481968841323,3.9
23,0.006836818479004774,4.0
