subject,score,t
9,-0.0024181641522098315,-1.0
9,-0.010858078328021449,-0.9
9,0.016220944429364205,-0.8
9,0.016022483352210428,-0.7
9,0.012990531091284998,-0.6
9,0.01830953473403648,-0.5
9,0.005649966635240319,-0.4
9,-0.001966426307641271,-0.3
9,0.007019058364179547,-0.2
9,-0.01489224698260769,-0.1
9,-0.0058831726493586275,0.0
9,-0.0062626726436936,0.1
9,0.01573930572452734,0.2
9,-0.018114827831024253,0.3
9,0.005728526257512708,0.4
9,0.008197167619625186,0.5
9,-0.00853932646384794,0.6
9,-0.0018095337421474846,0.7
9,-0.009006168330317612,0.8
9,0.006698509032149534,0.9
9,0.00010736202308328782,1.0
9,0.01390883759365019,1.1
9,0.024224535954821876,1.2
9,0.019999926432513103,1.3
9,0.017488652938102194,1.4
9,0.022246072043144913,1.5
9,0.03307050479567109,1.6
9,0.02211728231088882,1.7
9,0.0363655608901537,1.8
9,0.027565737406525865,1.9
9,0.015026646571211057,2.0
9,0.008098301937040291,2.1
9,0.00743742335936826,2.2
9,0.015046352854107601,2.3
9,0.008341435916963435,2.4
9,0.00963819195811953,2.5
9,0.010633889960844732,2.6
9,0.005907916577518115,2.7
9,0.014435373249178263,2.8
9,0.003309799604159252,2.9
9,0.0035049750498249866,3.0
9,0.014542863797878195,3.1
9,0.011410419749406943,3.2
9,0.0020176304286636778,3.3
9,0.0037440867107791007,3.4
9,-0.0007300409882552132,3.5
9,0.0006468028310645756,3.6
9,0.009228237469376593,3.7
9,-0.012074953150167935,3.8
9,-0.021855054595777714,3.9
9,-0.012013714280686415,4.0
