subject,score,t
11,-0.005344197886417796,-1.0
11,-0.006130672339937623,-0.9
11,0.00019156275813820686,-0.8
11,-0.0025717573312538096,-0.7
11,0.006571441481646499,-0.6
11,0.0004763987152107381,-0.5
11,-0.0010495994936280987,-0.4
11,-0.0009650401529494567,-0.3
11,0.0011105437691138194,-0.2
11,-0.0025728258584603214,-0.1
11,-0.0009186563221395198,0.0
11,0.007536189124709627,0.1
11,-0.0021699259342572923,0.2
11,0.0015582794403684764,0.3
11,0.0031722500057623734,0.4
11,-0.002950900511599068,0.5
11,0.00020496850371907292,0.6
11,0.0035968017452958708,0.7
11,-0.009829733289729472,0.8
11,0.00022042531935840463,0.9
11,-0.009644817692505464,1.0
11,-0.0009080676394525236,1.1
11,-0.0020771364762191056,1.2
11,-0.0017222963567970447,1.3
11,0.012560211575746197,1.4
11,0.0030339712365562575,1.5
11,-0.0005526200760432733,1.6
11,0.004803082596604974,1.7
11,0.001479503129298211,1.8
11,0.0018950248986552053,1.9
11,-0.0057222238492133344,2.0
11,-0.002728604872054362,2.1
11,-0.0036121625474788833,2.2
11,0.0010395463333518937,2.3
11,-0.001561602008527119,2.4
11,0.00019768754325386224,2.5
11,0.006484642294269803,2.6
11,-7.579951371449965e-05,2.7
11,0.00595262657812757,2.8
11,0.00220509354183238,2.9
11,0.006775308392450426,3.0
11,-0.005710820108037014,3.1
11,0.0003566725468780807,3.2
11,0.00662227068376807,3.3
11,-0.0023087730120160644,3.4
11,0.003759389745694853,3.5
11,0.004061158771008677,3.6
11,0.006524289100173515,3.7
11,-0.003431087767676318,3.8
11,0.006514826510607331,3.9
11,-0.00038674080437125325,4.0
