subject,score,t
21,-0.00873501104628579,-1.0
21,0.005233655984098909,-0.9
21,0.0028927855812097493,-0.8
21,0.0049574030695635814,-0.7
21,-0.007554261860897212,-0.6
21,-0.0024199914648139957,-0.5
21,-0.006330739033418936,-0.4
21,0.005476123598688694,-0.3
21,-0.0050100104300880004,-0.2
21,-0.0032168997145266575,-0.1
21,-0.01805067554691475,0.0
21,0.005117144650144725,0.1
21,-0.0021155917578534566,0.2
21,-0.008582325395823097,0.3
21,0.05263407808587769,0.4
21,0.02312220424496297,0.5
21,0.023436543651373456,0.6
21,0.014708345291882273,0.7
21,0.012808412940955053,0.8
21,0.018481422854573718,0.9
21,0.008511470415066126,1.0
21,-0.0032695734236406295,1.1
21,0.0005711178361989274,1.2
21,0.002194271633098456,1.3
21,-0.0026509250148148175,1.4
21,0.016775427681374043,1.5
21,-0.008793599762794061,1.6
21,-0.015893831670507366,1.7
21,-0.009186183262582135,1.8
21,-0.008440195638559245,1.9
21,-0.00036433325028308966,2.0
21,0.003834238868180564,2.1
21,-0.006801595599022815,2.2
21,-0.002476737943003456,2.3
21,0.0039058248851369954,2.4
21,-2.1163881434197126e-05,2.5
21,-0.00315217647764778,2.6
21,-0.0005049718529960841,2.7
21,-0.013578461387667358,2.8
21,-0.0025442500421343907,2.9
21,-0.004272543786705425,3.0
21,-0.0043513372460130045,3.1
21,0.01023835948913594,3.2
21,0.006397592754545943,3.3
21,0.011829480010742159,3.4
21,-0.0025705978936970413,3.5
21,0.002588741008785998,3.6
21,0.009471451730188934,3.7
21,0.009421088159929956,3.8
21,0.004213008539068032,3.9
21,0.001969793513716973,4.0
