subject,score,t
8,-0.004957409457802505,-1.0
8,5.3817452420166485e-05,-0.9
8,0.001009267034371808,-0.8
8,0.0020851075003606207,-0.7
8,0.015520673362940877,-0.6
8,0.017412958467306873,-0.5
8,0.0023369086467504743,-0.4
8,0.00842687152801806,-0.3
8,0.007503683617290675,-0.2
8,0.008083771222649845,-0.1
8,-0.012581629247158749,0.0
8,-0.012795033586293024,0.1
8,-0.015411816603058175,0.2
8,-0.0027410581237982084,0.3
8,0.01634299731708736,0.4
8,-0.007761513202097332,0.5
8,0.013391763250290836,0.6
8,0.01894538259835637,0.7
8,0.0016684113193445604,0.8
8,0.005774728319791035,0.9
8,0.008334560383408645,1.0
8,-0.004379199934766113,1.1
8,0.020591403348194093,1.2
8,0.012794329223728947,1.3
8,0.008686270147615279,1.4
8,0.016628487587173356,1.5
8,0.01316933509327541,1.6
8,-0.0009299022630849391,1.7
8,0.01990874595763634,1.8
8,0.01779697001363612,1.9
8,0.008349009344551519,2.0
8,0.0358702551738469,2.1
8,0.026336262245663915,2.2
8,0.030997755373526396,2.3
8,0.03674098102602661,2.4
8,0.031931495121713234,2.5
8,0.01978201827699744,2.6
8,0.020330555135656105,2.7
8,0.023053029010905186,2.8
8,0.03978196693433627,2.9
8,0.04395403891091997,3.0
8,0.03233324754393267,3.1
8,0.022720183357202935,3.2
8,0.03600983570745626,3.3
8,0.023035467684172823,3.4
8,0.029932520100887466,3.5
8,0.02119009899353996,3.6
8,0.026548613526517606,3.7
8,0.016765318595719024,3.8
8,0.016143067114936797,3.9
8,0.03790378387694184,4.0
