subject,score,t
15,0.013093519463352308,-4.0
15,0.009916715555594757,-3.9
15,0.01366175566340491,-3.8
15,-0.0009760072745016655,-3.7
15,0.010217361101208657,-3.6
15,0.012704668023082955,-3.5
15,-0.004525003540498377,-3.4
15,-0.0005959092677639832,-3.3
15,0.008204730514902423,-3.2
15,0.005978380337754981,-3.1
15,0.011261337625923391,-3.0
15,-0.009843729560750915,-2.9
15,0.013382289975524939,-2.8
15,-0.0033263027405391753,-2.7
15,0.006784949629415786,-2.6
15,-0.00877179770963592,-2.5
15,0.01045733848274599,-2.4
15,0.0019030413878482688,-2.3
15,0.008574510209818833,-2.2
15,0.016944292702682825,-2.1
15,0.012301250898267507,-2.0
15,-0.0035181445075107907,-1.9
15,0.002085717260238596,-1.8
15,-0.015264503245493674,-1.7
15,-0.0036763415482200194,-1.6
15,-0.0031218771633109064,-1.5
15,-0.0021591213895849363,-1.4
15,0.004000025155857634,-1.3
15,0.01099832472743867,-1.2
15,-0.0053301036574274355,-1.1
15,-0.0019731058404780914,-1.0
15,-0.0056692847343735595,-0.9
15,0.008854617666866084,-0.8
15,0.01896504991158853,-0.7
15,-0.020740189885386173,-0.6
15,0.014299786305202485,-0.5
15,0.006880546418564447,-0.4
15,0.010423837771670217,-0.3
15,-0.0057091684022823426,-0.2
15,0.011620661907573363,-0.1
15,0.010413467247803787,0.0
15,0.007766144872259102,0.1
15,0.009516133908443507,0.2
15,0.010153793330644837,0.3
15,0.0023945905032631124,0.4
15,0.0093662825898187,0.5
15,0.005634550852054999,0.6
15,0.014998482919236972,0.7
15,-0.00808767193943752,0.8
15,0.0063607003452518665,0.9
15,-0.01155777545245275,1.0
