subject,score,t
30,[0.02290879],-0.3
30,[0.04885488],-0.2
30,[0.15080775],-0.1
30,[0.13969723],0.0
30,[0.46627066],0.1
30,[0.46524389],0.2
30,[0.34304099],0.3
30,[0.3430961],0.4
30,[0.34235329],0.5
30,[0.28431487],0.6
30,[0.21259513],0.7
30,[0.19743523],0.8
30,[0.15101766],0.9
30,[0.14770089],1.0
