	Unnamed: 0	onset	duration	trial_type
12042	12042	3.1	0.4899999999999997	{'kind': 'word', 'word': 'bonjour'}
12043	12043	4.2	0.0999999999999996	{'kind': 'word', 'word': 'dit'}
12044	12044	4.39	0.0200000000000004	{'kind': 'word', 'word': 'le'}
12045	12045	4.47	0.2600000000000007	{'kind': 'word', 'word': 'petit'}
12046	12046	4.73	0.5	{'kind': 'word', 'word': 'prince'}
12047	12047	5.95	0.3700000000000001	{'kind': 'word', 'word': 'bonjour'}
12048	12048	6.81	0.25	{'kind': 'word', 'word': 'dit'}
12049	12049	7.06	0.1200000000000001	{'kind': 'word', 'word': 'le'}
12050	12050	7.18	0.4500000000000002	{'kind': 'word', 'word': 'marchand'}
12051	12051	8.58	0.0600000000000005	{'kind': 'word', 'word': 'c'}
12052	12052	8.64	0.2699999999999996	{'kind': 'word', 'word': 'était'}
12053	12053	8.91	0.1099999999999994	{'kind': 'word', 'word': 'un'}
12054	12054	9.02	0.450000000000001	{'kind': 'word', 'word': 'marchand'}
12055	12055	9.47	0.1699999999999999	{'kind': 'word', 'word': 'de'}
12056	12056	9.64	0.4699999999999988	{'kind': 'word', 'word': 'pilules'}
12057	12057	10.11	0.8900000000000006	{'kind': 'word', 'word': 'perfectionnées'}
12058	12058	11.25	0.1500000000000003	{'kind': 'word', 'word': 'qui'}
12059	12059	11.4	0.5199999999999996	{'kind': 'word', 'word': 'apaisent'}
12060	12060	11.92	0.1300000000000007	{'kind': 'word', 'word': 'la'}
12061	12061	12.05	0.5399999999999991	{'kind': 'word', 'word': 'soif'}
12062	12062	13.26	0.120000000000001	{'kind': 'word', 'word': 'on'}
12063	12063	13.38	0.1499999999999985	{'kind': 'word', 'word': 'en'}
12064	12064	13.53	0.3600000000000012	{'kind': 'word', 'word': 'avale'}
12065	12065	13.99	0.25	{'kind': 'word', 'word': 'une'}
12066	12066	14.24	0.1699999999999999	{'kind': 'word', 'word': 'par'}
12067	12067	14.41	0.5399999999999991	{'kind': 'word', 'word': 'semaine'}
12068	12068	15.09	0.08	{'kind': 'word', 'word': 'et'}
12069	12069	15.17	0.0500000000000007	{'kind': 'word', 'word': 'l'}
12070	12070	15.22	0.1099999999999994	{'kind': 'word', 'word': 'on'}
12071	12071	15.33	0.0500000000000007	{'kind': 'word', 'word': 'n'}
12072	12072	15.38	0.4099999999999983	{'kind': 'word', 'word': 'éprouve'}
12073	12073	15.87	0.2200000000000006	{'kind': 'word', 'word': 'plus'}
12074	12074	16.09	0.1400000000000005	{'kind': 'word', 'word': 'le'}
12075	12075	16.23	0.3499999999999978	{'kind': 'word', 'word': 'besoin'}
12076	12076	16.58	0.120000000000001	{'kind': 'word', 'word': 'de'}
12077	12077	16.7	0.490000000000002	{'kind': 'word', 'word': 'boire'}
12078	12078	18.09	0.3399999999999998	{'kind': 'word', 'word': 'pourquoi'}
12079	12079	18.43	0.1099999999999994	{'kind': 'word', 'word': 'vends'}
12080	12080	18.54	0.2100000000000008	{'kind': 'word', 'word': '-tu'}
12081	12081	18.75	0.2699999999999996	{'kind': 'word', 'word': 'ça'}
12082	12082	19.42	0.2099999999999973	{'kind': 'word', 'word': 'dit'}
12083	12083	19.63	0.0500000000000007	{'kind': 'word', 'word': 'le'}
12084	12084	19.68	0.3099999999999987	{'kind': 'word', 'word': 'petit'}
12085	12085	19.99	0.5200000000000031	{'kind': 'word', 'word': 'prince'}
12086	12086	21.16	0.0599999999999987	{'kind': 'word', 'word': 'c'}
12087	12087	21.22	0.1300000000000025	{'kind': 'word', 'word': 'est'}
12088	12088	21.35	0.129999999999999	{'kind': 'word', 'word': 'une'}
12089	12089	21.48	0.3000000000000007	{'kind': 'word', 'word': 'grosse'}
12090	12090	21.78	0.4599999999999973	{'kind': 'word', 'word': 'économie'}
12091	12091	22.24	0.1400000000000005	{'kind': 'word', 'word': 'de'}
12092	12092	22.38	0.2900000000000027	{'kind': 'word', 'word': 'temps'}
12093	12093	23.02	0.2100000000000008	{'kind': 'word', 'word': 'dit'}
12094	12094	23.23	0.0799999999999983	{'kind': 'word', 'word': 'le'}
12095	12095	23.31	0.4500000000000028	{'kind': 'word', 'word': 'marchand'}
12096	12096	24.24	0.1500000000000021	{'kind': 'word', 'word': 'les'}
12097	12097	24.39	0.5199999999999996	{'kind': 'word', 'word': 'experts'}
12098	12098	24.91	0.1099999999999994	{'kind': 'word', 'word': 'ont'}
12099	12099	25.02	0.1400000000000005	{'kind': 'word', 'word': 'fait'}
12100	12100	25.16	0.1000000000000014	{'kind': 'word', 'word': 'des'}
12101	12101	25.26	0.5999999999999979	{'kind': 'word', 'word': 'calculs'}
12102	12102	26.42	0.2099999999999973	{'kind': 'word', 'word': 'on'}
12103	12103	26.63	0.5199999999999996	{'kind': 'word', 'word': 'épargne'}
12104	12104	27.15	0.5400000000000027	{'kind': 'word', 'word': 'cinquante'}
12105	12105	27.69	0.2099999999999973	{'kind': 'word', 'word': '-trois'}
12106	12106	27.9	0.4100000000000001	{'kind': 'word', 'word': 'minutes'}
12107	12107	28.31	0.1900000000000012	{'kind': 'word', 'word': 'par'}
12108	12108	28.5	0.5899999999999999	{'kind': 'word', 'word': 'semaine'}
12109	12109	30.05	0.0799999999999983	{'kind': 'word', 'word': 'et'}
12110	12110	30.13	0.240000000000002	{'kind': 'word', 'word': 'que'}
12111	12111	30.37	0.3200000000000003	{'kind': 'word', 'word': 'fait'}
12112	12112	30.69	0.139999999999997	{'kind': 'word', 'word': '-on'}
12113	12113	30.83	0.1400000000000005	{'kind': 'word', 'word': 'de'}
12114	12114	30.97	0.1600000000000001	{'kind': 'word', 'word': 'ces'}
12115	12115	31.13	0.490000000000002	{'kind': 'word', 'word': 'cinquante'}
12116	12116	31.62	0.1799999999999997	{'kind': 'word', 'word': '-trois'}
12117	12117	31.8	0.6099999999999959	{'kind': 'word', 'word': 'minutes'}
12118	12118	33.29	0.1509130000000027	{'kind': 'word', 'word': 'on'}
12119	12119	33.485152	0.114848000000002	{'kind': 'word', 'word': 'en'}
12120	12120	33.6	0.2299999999999968	{'kind': 'word', 'word': 'fait'}
12121	12121	33.83	0.1200000000000045	{'kind': 'word', 'word': 'ce'}
12122	12122	33.95	0.1299999999999954	{'kind': 'word', 'word': 'que'}
12123	12123	34.08	0.0600000000000022	{'kind': 'word', 'word': 'l'}
12124	12124	34.14	0.1499999999999985	{'kind': 'word', 'word': 'on'}
12125	12125	34.29	0.2300000000000039	{'kind': 'word', 'word': 'veut'}
12126	12126	35.7	0.3499999999999943	{'kind': 'word', 'word': 'moi'}
12127	12127	36.32	0.1700000000000017	{'kind': 'word', 'word': 'se'}
