	Unnamed: 0	onset	duration	trial_type
1957	1957	125.19	0.1000000000000085	{'kind': 'word', 'word': 'vous'}
1958	1958	125.29	0.25	{'kind': 'word', 'word': 'dites'}
1959	1959	125.61	0.0400000000000062	{'kind': 'word', 'word': 'aux'}
1960	1960	125.65	0.039999999999992	{'kind': 'word', 'word': ' '}
1961	1961	125.69	0.2600000000000051	{'kind': 'word', 'word': 'grandes'}
1962	1962	125.95	0.6499999999999915	{'kind': 'word', 'word': 'personnes'}
1963	1963	127.05	0.3100000000000023	{'kind': 'word', 'word': 'j'}
1964	1964	127.36	0.0499999999999971	{'kind': 'word', 'word': 'ai'}
1965	1965	127.41	0.3500000000000085	{'kind': 'word', 'word': 'vu'}
1966	1966	127.76	0.1899999999999977	{'kind': 'word', 'word': 'une'}
1967	1967	127.95	0.1700000000000017	{'kind': 'word', 'word': 'belle'}
1968	1968	128.34	0.4300000000000068	{'kind': 'word', 'word': 'maison'}
1969	1969	128.77	0.1499999999999772	{'kind': 'word', 'word': 'en'}
1970	1970	128.92	0.25	{'kind': 'word', 'word': 'briques'}
1971	1971	129.17	0.5400000000000205	{'kind': 'word', 'word': 'roses'}
1972	1972	129.71	0.4499999999999886	{'kind': 'word', 'word': 'avec'}
1973	1973	130.16	0.1100000000000136	{'kind': 'word', 'word': 'des'}
1974	1974	130.27	0.5699999999999932	{'kind': 'word', 'word': 'géraniums'}
1975	1975	130.84	0.0449999999999874	{'kind': 'word', 'word': 'aux'}
1976	1976	130.885	0.0450000000000159	{'kind': 'word', 'word': ' '}
1977	1977	130.93	0.539999999999992	{'kind': 'word', 'word': 'fenêtres'}
1978	1978	131.57	0.0800000000000125	{'kind': 'word', 'word': 'et'}
1979	1979	131.65	0.1399999999999863	{'kind': 'word', 'word': 'des'}
1980	1980	131.79	0.3300000000000125	{'kind': 'word', 'word': 'colombes'}
1981	1981	132.2	0.200000000000017	{'kind': 'word', 'word': 'sur'}
1982	1982	132.4	0.1299999999999954	{'kind': 'word', 'word': 'le'}
1983	1983	132.53	0.25	{'kind': 'word', 'word': 'toit'}
1984	1984	133.6	0.2600000000000193	{'kind': 'word', 'word': 'elles'}
1985	1985	133.86	0.0299999999999727	{'kind': 'word', 'word': 'ne'}
1986	1986	133.89	0.3900000000000148	{'kind': 'word', 'word': 'parviennent'}
1987	1987	134.28	0.2400000000000091	{'kind': 'word', 'word': 'pas'}
1988	1988	134.52	0.039999999999992	{'kind': 'word', 'word': 'à'}
1989	1989	134.56	0.1299999999999954	{'kind': 'word', 'word': 's'}
1990	1990	134.69	0.4699999999999988	{'kind': 'word', 'word': 'imaginer'}
1991	1991	135.16	0.2400000000000091	{'kind': 'word', 'word': 'cette'}
