subject,score,t
26,-0.0015167819562983624,-0.5
26,0.029240281089944312,-0.4
26,-0.006096845634863161,-0.3
26,0.0067077902562268825,-0.2
26,0.012759330157755508,-0.1
26,0.023759978081289778,0.0
26,0.01173156982857789,0.1
26,0.005290901868301902,0.2
26,0.002208834848416018,0.3
26,0.0035624387840261784,0.4
26,0.0007280363288722391,0.5
26,0.0024107465471159273,0.6
26,-0.0033480719916293123,0.7
26,0.007925733378167777,0.8
26,-0.004473060204608254,0.9
26,-0.0068254114863997755,1.0
26,0.0007216792134324447,1.1
26,-0.008485217274387325,1.2
26,0.0039044599879424885,1.3
26,-0.008428371589561974,1.4
26,0.013903808761879001,1.5
26,-0.0022473909237330308,1.6
26,-0.007805490965498031,1.7
26,-0.00020387455932162072,1.8
26,0.011082415231251043,1.9
26,-0.0003622233337287765,2.0
