subject,score,t
22,-0.004999093322891687,-1.0
22,0.0017529507598364061,-0.9
22,0.00204480144367758,-0.8
22,0.005608390446296788,-0.7
22,0.004890163736698794,-0.6
22,0.011079285814621182,-0.5
22,0.004097030036374633,-0.4
22,0.0022910125175531685,-0.3
22,0.00782237832589597,-0.2
22,0.00545433712716632,-0.1
22,0.0037301924425040133,0.0
22,0.00702072401836898,0.1
22,0.012961061889747919,0.2
22,0.008956815116385635,0.3
22,0.006336926957650091,0.4
22,0.0034488951925179816,0.5
22,-0.0027336316936924887,0.6
22,0.0006971160972332765,0.7
22,0.0018446408505884899,0.8
22,0.002859327006333003,0.9
22,0.0038590984808771576,1.0
22,0.0033292612348294497,1.1
22,0.00620475067029782,1.2
22,0.0020942740583705295,1.3
22,0.0012075235287823396,1.4
22,0.01067670259412466,1.5
22,0.0005322266600461289,1.6
22,0.002536291001884677,1.7
22,0.0061376582034147475,1.8
22,0.0038245130079930475,1.9
22,0.0046865190624052755,2.0
22,0.002662811985162259,2.1
22,0.013615367890640854,2.2
22,0.010509995972962401,2.3
22,0.015186166353660638,2.4
22,0.006361921749581347,2.5
22,0.00034339304376664205,2.6
22,0.009611678404727401,2.7
22,0.004359345773093092,2.8
22,0.0053710024446045,2.9
22,-0.004823426333652217,3.0
22,0.00785327781558953,3.1
22,0.0026681779812493226,3.2
22,0.003579803248732472,3.3
22,0.0020023345604835564,3.4
22,0.0010446382969840301,3.5
22,-0.0015225808181995508,3.6
22,0.0010285463009737064,3.7
22,-0.002758529560484197,3.8
22,-0.0023278991143609973,3.9
22,0.0028793186657568768,4.0
