subject,score,t
31,0.003984857651557933,-4.0
31,-0.007301638306635095,-3.9
31,-0.000301081266063953,-3.8
31,0.006196982910167541,-3.7
31,0.0009471781933360577,-3.6
31,-5.337225272075602e-05,-3.5
31,0.008395410157957988,-3.4
31,-0.0003360295243301699,-3.3
31,0.003968554850678782,-3.2
31,-8.96749223656873e-05,-3.1
31,0.00482087088468966,-3.0
31,-0.00164441337418863,-2.9
31,0.0001035433499654424,-2.8
31,0.0004771488008363121,-2.7
31,0.0018720276228676575,-2.6
31,-0.00010430921092988733,-2.5
31,0.011099713157749448,-2.4
31,0.0010751543888429334,-2.3
31,0.009944959571622504,-2.2
31,0.0007683173375232615,-2.1
31,0.007566381364814496,-2.0
31,0.008736133374986575,-1.9
31,0.004482188422541194,-1.8
31,-0.0014632301001804109,-1.7
31,0.006494757225108796,-1.6
31,0.004675014189612698,-1.5
31,0.0009797007452093853,-1.4
31,0.0040089129983244464,-1.3
31,0.00513730743804395,-1.2
31,0.003959068021776369,-1.1
31,0.004217815447701447,-1.0
31,0.0006258522709174176,-0.9
31,0.0008340891713577108,-0.8
31,0.005859436313681199,-0.7
31,0.01189513428003223,-0.6
31,0.006753923386620846,-0.5
31,0.002903324324196165,-0.4
31,0.0031084048277262685,-0.3
31,0.004415944753795995,-0.2
31,0.005890675418641509,-0.1
31,-0.0005109969100178384,0.0
31,0.0029479023609477414,0.1
31,0.007103152568100489,0.2
31,0.0043530706320500795,0.3
31,0.008496381028110967,0.4
31,0.0060073387834041975,0.5
31,0.009782105295135433,0.6
31,0.003253055293969256,0.7
31,0.004026598454394175,0.8
31,0.007702242588400298,0.9
31,-0.00013075584648333745,1.0
