subject,score,t
4,0.001145062983051172,-1.0
4,-0.0034263798210661116,-0.9
4,0.0015194540979620835,-0.8
4,0.004187517354035734,-0.7
4,0.001486666184956617,-0.6
4,-0.000446237938072221,-0.5
4,0.0017298330977993557,-0.4
4,-0.00046678272404024514,-0.3
4,0.003557686519469654,-0.2
4,0.004302949565028249,-0.1
4,-0.001991678715771528,0.0
4,0.0016759118133797305,0.1
4,0.0027371660048449114,0.2
4,-0.0023255323042455094,0.3
4,0.0015537707416682256,0.4
4,-0.0005150221695711958,0.5
4,0.005954589563662501,0.6
4,-0.0007346172838862147,0.7
4,-0.00040657640528751494,0.8
4,0.004041426205759848,0.9
4,-0.0008410653087185753,1.0
4,-0.0009509890031169748,1.1
4,-0.003062078836200605,1.2
4,-0.0011981096293813157,1.3
4,-0.0007965284420269047,1.4
4,0.0028600162947361907,1.5
4,0.006595319191977349,1.6
4,0.0024718302760542168,1.7
4,0.005142179419912766,1.8
4,0.0027215107744232403,1.9
4,-0.004607039031381836,2.0
4,-0.004767241592636167,2.1
4,0.0007881913474843133,2.2
4,0.008153979411299849,2.3
4,0.004215908314976496,2.4
4,0.0032834879044758634,2.5
4,-0.005071655378392231,2.6
4,0.0028986374158949464,2.7
4,-0.0019623760422913033,2.8
4,0.003478058993876631,2.9
4,-0.0004942867721384615,3.0
4,-0.0030846522840030093,3.1
4,0.005434933390552356,3.2
4,-0.000322461312892893,3.3
4,0.011396671065088489,3.4
4,-0.001273019104903147,3.5
4,-2.3969423147574465e-05,3.6
4,0.0011993553327643556,3.7
4,0.0019145703108721897,3.8
4,-0.007615610182572396,3.9
4,-0.007911757858076298,4.0
