subject,score,t
13,1.8221160749989915e-05,-4.0
13,0.0010827228508916342,-3.9
13,-0.008505032554686,-3.8
13,-0.008242036951362356,-3.7
13,-0.004904068200661755,-3.6
13,-0.010494802519941447,-3.5
13,-0.0034036458477611086,-3.4
13,-0.0014699786439147345,-3.3
13,-0.004578986753492171,-3.2
13,-0.002235673299720305,-3.1
13,0.006370176057466477,-3.0
13,-0.004432460812712876,-2.9
13,0.0017868940581560642,-2.8
13,-0.0045454313622237735,-2.7
13,0.004391351005234764,-2.6
13,-0.003983866224789244,-2.5
13,-0.003027552649051655,-2.4
13,0.009761159519309741,-2.3
13,-0.003457832769715188,-2.2
13,-0.0021461599166403967,-2.1
13,-0.0038312177237803807,-2.0
13,-0.0010076226719532657,-1.9
13,0.0001807648452693362,-1.8
13,0.011032276456334733,-1.7
13,-0.009008114717121502,-1.6
13,-0.00031695690655078737,-1.5
13,-0.0031560932768072707,-1.4
13,-0.004979207291509316,-1.3
13,-0.0026673158444440845,-1.2
13,-0.007530677860242211,-1.1
13,-0.006027432349173267,-1.0
13,-0.006161930267083618,-0.9
13,0.002608677964591925,-0.8
13,0.00294770545655568,-0.7
13,-0.0049483743601310545,-0.6
13,-0.0045120459200484585,-0.5
13,0.009026083757409492,-0.4
13,0.00030704424705079315,-0.3
13,-9.469426153495043e-05,-0.2
13,-0.0005461125518852237,-0.1
13,-0.006454352599939885,0.0
13,-0.006809369745762821,0.1
13,-0.0019509859809930471,0.2
13,-0.00443520368526888,0.3
13,-0.0012632432206121477,0.4
13,0.003493492261248996,0.5
13,0.005882969544099586,0.6
13,-0.0005716602331019973,0.7
13,0.005706449316094957,0.8
13,0.0016832779350803159,0.9
13,0.00013990243653916044,1.0
