subject,score,t
10,0.003652907557605551,-1.0
10,0.004135919534773038,-0.9
10,0.002062475607455268,-0.8
10,-0.002401488711913209,-0.7
10,0.0017424894829454033,-0.6
10,0.0019240275993202135,-0.5
10,0.0015886131043966838,-0.4
10,0.005064954375245552,-0.3
10,0.006165803949060247,-0.2
10,0.0015707526920601819,-0.1
10,0.002347854502064122,0.0
10,0.0020178956059670743,0.1
10,0.009091118207500137,0.2
10,0.012215916792061216,0.3
10,0.0016312746221105064,0.4
10,0.006109354931836322,0.5
10,0.003794142460804131,0.6
10,0.013389297640079264,0.7
10,0.012452281334585714,0.8
10,0.016529575882354656,0.9
10,0.012024605873609486,1.0
10,0.006117687153128756,1.1
10,0.007680321810124836,1.2
10,0.019191689088123753,1.3
10,0.010466175721788607,1.4
10,0.010769953503064367,1.5
10,0.012765172034885938,1.6
10,0.013241663988601058,1.7
10,0.02265726863283236,1.8
10,0.009142033355695207,1.9
10,0.021205013276596598,2.0
10,0.01831857479065315,2.1
10,0.010131237288160677,2.2
10,0.013254110626480872,2.3
10,0.012344151077437528,2.4
10,0.0073957517000023155,2.5
10,0.01083722856986029,2.6
10,0.0025423132348368583,2.7
10,0.00945959172767753,2.8
10,0.012520587179752492,2.9
10,-0.0018641936304108324,3.0
10,0.008704804693590572,3.1
10,0.012639124005957089,3.2
10,-0.0014441637463032365,3.3
10,0.003428454374686474,3.4
10,0.010156128811884818,3.5
10,0.0046972223021095666,3.6
10,0.017590172543103442,3.7
10,0.009506640558321521,3.8
10,0.007172460698266576,3.9
10,0.007017941805173706,4.0
