subject,score,t
4,0.0018056503633005266,-4.0
4,0.00211471047707126,-3.9
4,-0.0033873757829375527,-3.8
4,-0.0009429562675981386,-3.7
4,0.00103174766582749,-3.6
4,0.0002898930932850198,-3.5
4,0.007272419350896546,-3.4
4,0.005124696675620265,-3.3
4,0.005731294167288305,-3.2
4,0.00533810026164084,-3.1
4,0.0017969713429918548,-3.0
4,0.0011669089674537327,-2.9
4,0.001214652725891998,-2.8
4,0.001085532625076871,-2.7
4,-0.00013453594201883568,-2.6
4,0.006558388441396403,-2.5
4,0.006490244644953846,-2.4
4,0.006587870061846842,-2.3
4,0.007420128494316739,-2.2
4,0.0014573082633956985,-2.1
4,0.0011384137276417015,-2.0
4,-0.001238125692214476,-1.9
4,-0.0014487938665602642,-1.8
4,0.0114940523267493,-1.7
4,0.00038284275324675354,-1.6
4,0.0029866126189561607,-1.5
4,0.006613534880757054,-1.4
4,-0.0008268427390751091,-1.3
4,0.0008792459249476065,-1.2
4,-0.004941027167404313,-1.1
4,0.00588563840550618,-1.0
4,-0.000732653041913679,-0.9
4,0.0011927302890352603,-0.8
4,0.005911381624589858,-0.7
4,0.005177467048528844,-0.6
4,0.00012985066958018436,-0.5
4,-0.0016679765115554278,-0.4
4,0.002756928353218492,-0.3
4,0.007438399096317826,-0.2
4,0.005843281755967578,-0.1
4,0.0030289189004465895,0.0
4,0.0028738176948496686,0.1
4,-0.0002265077451426839,0.2
4,0.008573379682123362,0.3
4,0.006081652874396917,0.4
4,0.008572147834845516,0.5
4,0.0059531806887232,0.6
4,0.00033830398863062466,0.7
4,-0.0002049476332635173,0.8
4,0.0014402706634125716,0.9
4,0.0018534443495405774,1.0
