word	onset	duration
"""bonjour,"	0.7	0.25
dit	1.0	0.25
le	1.3	0.25
petit	1.6	0.25
prince.	1.9000000000000001	0.25
"-bonjour"","	2.7	0.25
dit	3.0	0.25
le	3.3000000000000007	0.25
marchand.	3.6000000000000005	0.25
C'était	4.4	0.25
un	4.7	0.25
marchand	5.000000000000001	0.25
de	5.300000000000001	0.25
pilules	5.6000000000000005	0.25
perfectionnées	5.900000000000001	0.25
qui	6.200000000000001	0.25
apaisent	6.500000000000001	0.25
la	6.800000000000001	0.25
soif.	7.1000000000000005	0.25
On	7.900000000000001	0.25
en	8.200000000000001	0.25
avale	8.5	0.25
une	8.8	0.25
par	9.100000000000001	0.25
semaine	9.400000000000002	0.25
et	9.700000000000001	0.25
l'on	10.0	0.25
n'éprouve	10.3	0.25
plus	10.600000000000001	0.25
le	10.9	0.25
besoin	11.200000000000001	0.25
de	11.5	0.25
boire.	11.8	0.25
"""pourquoi"	12.600000000000001	0.25
vends-tu	12.9	0.25
ça?	13.200000000000001	0.25
Dit	14.0	0.25
le	14.3	0.25
petit	14.600000000000001	0.25
prince.	14.9	0.25
-c'est	15.700000000000001	0.25
une	16.0	0.25
grosse	16.3	0.25
économie	16.6	0.25
de	16.900000000000002	0.25
temps,	17.200000000000003	0.25
dit	17.5	0.25
le	17.8	0.25
marchand.	18.1	0.25
Les	18.900000000000002	0.25
experts	19.200000000000003	0.25
ont	19.500000000000004	0.25
fait	19.8	0.25
des	20.1	0.25
calculs.	20.400000000000002	0.25
On	21.200000000000003	0.25
épargne	21.500000000000004	0.25
cinquante-trois	21.8	0.25
minutes	22.1	0.25
par	22.400000000000002	0.25
semaine.	22.700000000000003	0.25
-et	23.500000000000004	0.25
que	23.8	0.25
fait-on	24.1	0.25
de	24.400000000000002	0.25
ces	24.700000000000003	0.25
cinquante-trois	25.000000000000004	0.25
minutes?	25.3	0.25
-on	26.1	0.25
en	26.400000000000002	0.25
fait	26.700000000000003	0.25
ce	27.000000000000004	0.25
que	27.3	0.25
l'on	27.6	0.25
"veut..."""	27.900000000000002	0.25
"""moi,"	28.700000000000003	0.25
se	29.000000000000004	0.25
dit	29.300000000000004	0.25
le	29.6	0.25
petit	29.900000000000002	0.25
prince,	30.200000000000003	0.25
si	30.500000000000004	0.25
j'avais	30.800000000000004	0.25
cinquante-trois	31.1	0.25
minutes	31.400000000000002	0.25
à	31.700000000000003	0.25
dépenser,	32.0	0.25
je	32.300000000000004	0.25
marcherais	32.60000000000001	0.25
tout	32.900000000000006	0.25
doucement	33.2	0.25
vers	33.5	0.25
une	33.800000000000004	0.25
"fontaine..."""	34.10000000000001	0.25
Nous	34.900000000000006	0.25
en	35.2	0.25
étions	35.5	0.25
au	35.800000000000004	0.25
huitième	36.10000000000001	0.25
jour	36.400000000000006	0.25
de	36.7	0.25
ma	37.0	0.25
panne	37.300000000000004	0.25
dans	37.60000000000001	0.25
le	37.900000000000006	0.25
désert,	38.2	0.25
et	38.50000000000001	0.25
j'avais	38.800000000000004	0.25
écouté	39.10000000000001	0.25
l'histoire	39.400000000000006	0.25
du	39.70000000000001	0.25
marchand	40.00000000000001	0.25
en	40.30000000000001	0.25
buvant	40.60000000000001	0.25
la	40.900000000000006	0.25
dernière	41.20000000000001	0.25
goutte	41.50000000000001	0.25
de	41.80000000000001	0.25
ma	42.10000000000001	0.25
provision	42.400000000000006	0.25
d'eau:	42.70000000000001	0.25
"""ah!"	43.00000000000001	0.25
Dis-je	43.80000000000001	0.25
au	44.10000000000001	0.25
petit	44.400000000000006	0.25
prince,	44.70000000000001	0.25
ils	45.00000000000001	0.25
sont	45.30000000000001	0.25
bien	45.60000000000001	0.25
jolis,	45.900000000000006	0.25
tes	46.20000000000001	0.25
souvenirs,	46.50000000000001	0.25
mais	46.80000000000001	0.25
je	47.10000000000001	0.25
n'ai	47.400000000000006	0.25
pas	47.70000000000001	0.25
encore	48.00000000000001	0.25
réparé	48.30000000000001	0.25
mon	48.60000000000001	0.25
avion,	48.900000000000006	0.25
je	49.20000000000001	0.25
n'ai	49.50000000000001	0.25
plus	49.80000000000001	0.25
rien	50.10000000000001	0.25
à	50.400000000000006	0.25
boire,	50.70000000000001	0.25
et	51.00000000000001	0.25
je	51.30000000000001	0.25
serais	51.60000000000001	0.25
heureux,	51.90000000000001	0.25
moi	52.20000000000001	0.25
aussi,	52.50000000000001	0.25
si	52.80000000000001	0.25
je	53.10000000000001	0.25
pouvais	53.40000000000001	0.25
marcher	53.70000000000001	0.25
tout	54.00000000000001	0.25
doucement	54.30000000000001	0.25
vers	54.60000000000001	0.25
une	54.90000000000001	0.25
fontaine!	55.20000000000001	0.25
-mon	56.00000000000001	0.25
ami	56.30000000000001	0.25
le	56.60000000000001	0.25
renard,	56.90000000000001	0.25
me	57.20000000000001	0.25
dit-il...	57.50000000000001	0.25
-mon	58.30000000000001	0.25
petit	58.60000000000001	0.25
bonhomme,	58.90000000000001	0.25
il	59.20000000000001	0.25
ne	59.50000000000001	0.25
s'agit	59.80000000000001	0.25
plus	60.10000000000001	0.25
