word	onset	duration	trial_type
de	29.600000000000005	0.25	{'kind': 'word', 'word': 'de'}
sérieuses	29.9	0.25	{'kind': 'word', 'word': 'sérieuses'}
raisons	30.200000000000003	0.25	{'kind': 'word', 'word': 'raisons'}
de	30.500000000000004	0.25	{'kind': 'word', 'word': 'de'}
croire	30.800000000000004	0.25	{'kind': 'word', 'word': 'croire'}
que	31.100000000000005	0.25	{'kind': 'word', 'word': 'que'}
la	31.4	0.25	{'kind': 'word', 'word': 'la'}
planète	31.700000000000003	0.25	{'kind': 'word', 'word': 'planète'}
d'où	32.0	0.25	{'kind': 'word', 'word': 'doù'}
venait	32.300000000000004	0.25	{'kind': 'word', 'word': 'venait'}
le	32.60000000000001	0.25	{'kind': 'word', 'word': 'le'}
petit	32.900000000000006	0.25	{'kind': 'word', 'word': 'petit'}
prince	33.2	0.25	{'kind': 'word', 'word': 'prince'}
est	33.5	0.25	{'kind': 'word', 'word': 'est'}
l'astéroïde	33.800000000000004	0.25	{'kind': 'word', 'word': 'lastéroïde'}
b	34.10000000000001	0.25	{'kind': 'word', 'word': 'b'}
612.	34.400000000000006	0.25	{'kind': 'word', 'word': '612'}
Cet	35.2	0.25	{'kind': 'word', 'word': 'Cet'}
astéroïde	35.50000000000001	0.25	{'kind': 'word', 'word': 'astéroïde'}
n'a	35.800000000000004	0.25	{'kind': 'word', 'word': 'na'}
été	36.10000000000001	0.25	{'kind': 'word', 'word': 'été'}
aperçu	36.400000000000006	0.25	{'kind': 'word', 'word': 'aperçu'}
qu'une	36.70000000000001	0.25	{'kind': 'word', 'word': 'quune'}
fois	37.00000000000001	0.25	{'kind': 'word', 'word': 'fois'}
au	37.30000000000001	0.25	{'kind': 'word', 'word': 'au'}
télescope,	37.60000000000001	0.25	{'kind': 'word', 'word': 'télescope'}
en	37.900000000000006	0.25	{'kind': 'word', 'word': 'en'}
1909,	38.20000000000001	0.25	{'kind': 'word', 'word': '1909'}
par	38.50000000000001	0.25	{'kind': 'word', 'word': 'par'}
un	38.80000000000001	0.25	{'kind': 'word', 'word': 'un'}
astronome	39.10000000000001	0.25	{'kind': 'word', 'word': 'astronome'}
turc.	39.400000000000006	0.25	{'kind': 'word', 'word': 'turc'}
Il	40.20000000000001	0.25	{'kind': 'word', 'word': 'Il'}
avait	40.50000000000001	0.25	{'kind': 'word', 'word': 'avait'}
fait	40.80000000000001	0.25	{'kind': 'word', 'word': 'fait'}
alors	41.10000000000001	0.25	{'kind': 'word', 'word': 'alors'}
une	41.400000000000006	0.25	{'kind': 'word', 'word': 'une'}
grande	41.70000000000001	0.25	{'kind': 'word', 'word': 'grande'}
démonstration	42.00000000000001	0.25	{'kind': 'word', 'word': 'démonstration'}
de	42.30000000000001	0.25	{'kind': 'word', 'word': 'de'}
sa	42.60000000000001	0.25	{'kind': 'word', 'word': 'sa'}
découverte	42.900000000000006	0.25	{'kind': 'word', 'word': 'découverte'}
à	43.20000000000001	0.25	{'kind': 'word', 'word': 'à'}
un	43.50000000000001	0.25	{'kind': 'word', 'word': 'un'}
congrès	43.80000000000001	0.25	{'kind': 'word', 'word': 'congrès'}
international	44.10000000000001	0.25	{'kind': 'word', 'word': 'international'}
d'astronomie.	44.400000000000006	0.25	{'kind': 'word', 'word': 'dastronomie'}
Mais	45.20000000000001	0.25	{'kind': 'word', 'word': 'Mais'}
personne	45.50000000000001	0.25	{'kind': 'word', 'word': 'personne'}
ne	45.80000000000001	0.25	{'kind': 'word', 'word': 'ne'}
l'avait	46.10000000000001	0.25	{'kind': 'word', 'word': 'lavait'}
cru	46.400000000000006	0.25	{'kind': 'word', 'word': 'cru'}
à	46.70000000000001	0.25	{'kind': 'word', 'word': 'à'}
cause	47.00000000000001	0.25	{'kind': 'word', 'word': 'cause'}
de	47.30000000000001	0.25	{'kind': 'word', 'word': 'de'}
son	47.60000000000001	0.25	{'kind': 'word', 'word': 'son'}
costume.	47.900000000000006	0.25	{'kind': 'word', 'word': 'costume'}
Les	48.70000000000001	0.25	{'kind': 'word', 'word': 'Les'}
grandes	49.00000000000001	0.25	{'kind': 'word', 'word': 'grandes'}
personnes	49.30000000000001	0.25	{'kind': 'word', 'word': 'personnes'}
sont	49.60000000000001	0.25	{'kind': 'word', 'word': 'sont'}
comme	49.90000000000001	0.25	{'kind': 'word', 'word': 'comme'}
ça.	50.20000000000001	0.25	{'kind': 'word', 'word': 'ça'}
Heureusement	51.00000000000001	0.25	{'kind': 'word', 'word': 'Heureusement'}
pour	51.30000000000001	0.25	{'kind': 'word', 'word': 'pour'}
la	51.60000000000001	0.25	{'kind': 'word', 'word': 'la'}
réputation	51.90000000000001	0.25	{'kind': 'word', 'word': 'réputation'}
de	52.20000000000001	0.25	{'kind': 'word', 'word': 'de'}
l'astéroïde	52.50000000000001	0.25	{'kind': 'word', 'word': 'lastéroïde'}
b	52.80000000000001	0.25	{'kind': 'word', 'word': 'b'}
612,	53.10000000000001	0.25	{'kind': 'word', 'word': '612'}
un	53.40000000000001	0.25	{'kind': 'word', 'word': 'un'}
dictateur	53.70000000000001	0.25	{'kind': 'word', 'word': 'dictateur'}
turc	54.00000000000001	0.25	{'kind': 'word', 'word': 'turc'}
imposa	54.30000000000001	0.25	{'kind': 'word', 'word': 'imposa'}
à	54.60000000000001	0.25	{'kind': 'word', 'word': 'à'}
son	54.90000000000001	0.25	{'kind': 'word', 'word': 'son'}
peuple,	55.20000000000001	0.25	{'kind': 'word', 'word': 'peuple'}
sous	55.50000000000001	0.25	{'kind': 'word', 'word': 'sous'}
peine	55.80000000000001	0.25	{'kind': 'word', 'word': 'peine'}
de	56.10000000000001	0.25	{'kind': 'word', 'word': 'de'}
mort,	56.40000000000001	0.25	{'kind': 'word', 'word': 'mort'}
de	56.70000000000001	0.25	{'kind': 'word', 'word': 'de'}
s'habiller	57.00000000000001	0.25	{'kind': 'word', 'word': 'shabiller'}
à	57.30000000000001	0.25	{'kind': 'word', 'word': 'à'}
l'européenne.	57.60000000000001	0.25	{'kind': 'word', 'word': 'leuropéenne'}
L'astronome	58.40000000000001	0.25	{'kind': 'word', 'word': 'Lastronome'}
refit	58.70000000000001	0.25	{'kind': 'word', 'word': 'refit'}
sa	59.000000000000014	0.25	{'kind': 'word', 'word': 'sa'}
démonstration	59.30000000000001	0.25	{'kind': 'word', 'word': 'démonstration'}
en	59.60000000000001	0.25	{'kind': 'word', 'word': 'en'}
1920,	59.90000000000001	0.25	{'kind': 'word', 'word': '1920'}
dans	60.20000000000001	0.25	{'kind': 'word', 'word': 'dans'}
un	60.500000000000014	0.25	{'kind': 'word', 'word': 'un'}
habit	60.80000000000001	0.25	{'kind': 'word', 'word': 'habit'}
très	61.10000000000001	0.25	{'kind': 'word', 'word': 'très'}
élégant.	61.40000000000001	0.25	{'kind': 'word', 'word': 'élégant'}
Et	62.20000000000001	0.25	{'kind': 'word', 'word': 'Et'}
cette	62.500000000000014	0.25	{'kind': 'word', 'word': 'cette'}
fois-ci	62.80000000000001	0.25	{'kind': 'word', 'word': 'foisci'}
tout	63.10000000000001	0.25	{'kind': 'word', 'word': 'tout'}
le	63.40000000000001	0.25	{'kind': 'word', 'word': 'le'}
monde	63.70000000000001	0.25	{'kind': 'word', 'word': 'monde'}
fut	64.00000000000001	0.25	{'kind': 'word', 'word': 'fut'}
de	64.30000000000001	0.25	{'kind': 'word', 'word': 'de'}
son	64.60000000000001	0.25	{'kind': 'word', 'word': 'son'}
avis.	64.9	0.25	{'kind': 'word', 'word': 'avis'}
Si	65.70000000000002	0.25	{'kind': 'word', 'word': 'Si'}
je	66.00000000000001	0.25	{'kind': 'word', 'word': 'je'}
vous	66.30000000000001	0.25	{'kind': 'word', 'word': 'vous'}
ai	66.60000000000001	0.25	{'kind': 'word', 'word': 'ai'}
raconté	66.9	0.25	{'kind': 'word', 'word': 'raconté'}
ces	67.20000000000002	0.25	{'kind': 'word', 'word': 'ces'}
détails	67.50000000000001	0.25	{'kind': 'word', 'word': 'détails'}
sur	67.80000000000001	0.25	{'kind': 'word', 'word': 'sur'}
l'astéroïde	68.10000000000001	0.25	{'kind': 'word', 'word': 'lastéroïde'}
b	68.4	0.25	{'kind': 'word', 'word': 'b'}
612	68.70000000000002	0.25	{'kind': 'word', 'word': '612'}
et	69.00000000000001	0.25	{'kind': 'word', 'word': 'et'}
si	69.30000000000001	0.25	{'kind': 'word', 'word': 'si'}
je	69.60000000000001	0.25	{'kind': 'word', 'word': 'je'}
vous	69.9	0.25	{'kind': 'word', 'word': 'vous'}
ai	70.20000000000002	0.25	{'kind': 'word', 'word': 'ai'}
confié	70.50000000000001	0.25	{'kind': 'word', 'word': 'confié'}
son	70.80000000000001	0.25	{'kind': 'word', 'word': 'son'}
numéro,	71.10000000000001	0.25	{'kind': 'word', 'word': 'numéro'}
c'est	71.4	0.25	{'kind': 'word', 'word': 'cest'}
à	71.70000000000002	0.25	{'kind': 'word', 'word': 'à'}
cause	72.00000000000001	0.25	{'kind': 'word', 'word': 'cause'}
des	72.30000000000001	0.25	{'kind': 'word', 'word': 'des'}
grandes	72.60000000000001	0.25	{'kind': 'word', 'word': 'grandes'}
personnes.	72.9	0.25	{'kind': 'word', 'word': 'personnes'}
Les	73.70000000000002	0.25	{'kind': 'word', 'word': 'Les'}
grandes	74.00000000000001	0.25	{'kind': 'word', 'word': 'grandes'}
personnes	74.30000000000001	0.25	{'kind': 'word', 'word': 'personnes'}
aiment	74.60000000000001	0.25	{'kind': 'word', 'word': 'aiment'}
les	74.90000000000002	0.25	{'kind': 'word', 'word': 'les'}
chiffres.	75.20000000000002	0.25	{'kind': 'word', 'word': 'chiffres'}
Quand	76.00000000000001	0.25	{'kind': 'word', 'word': 'Quand'}
vous	76.30000000000001	0.25	{'kind': 'word', 'word': 'vous'}
leur	76.60000000000001	0.25	{'kind': 'word', 'word': 'leur'}
parlez	76.90000000000002	0.25	{'kind': 'word', 'word': 'parlez'}
d'un	77.20000000000002	0.25	{'kind': 'word', 'word': 'dun'}
nouvel	77.50000000000001	0.25	{'kind': 'word', 'word': 'nouvel'}
ami,	77.80000000000001	0.25	{'kind': 'word', 'word': 'ami'}
elles	78.10000000000001	0.25	{'kind': 'word', 'word': 'elles'}
ne	78.40000000000002	0.25	{'kind': 'word', 'word': 'ne'}
vous	78.70000000000002	0.25	{'kind': 'word', 'word': 'vous'}
questionnent	79.00000000000001	0.25	{'kind': 'word', 'word': 'questionnent'}
jamais	79.30000000000001	0.25	{'kind': 'word', 'word': 'jamais'}
sur	79.60000000000001	0.25	{'kind': 'word', 'word': 'sur'}
l'essentiel.	79.90000000000002	0.25	{'kind': 'word', 'word': 'lessentiel'}
Elles	80.70000000000002	0.25	{'kind': 'word', 'word': 'Elles'}
ne	81.00000000000001	0.25	{'kind': 'word', 'word': 'ne'}
vous	81.30000000000001	0.25	{'kind': 'word', 'word': 'vous'}
disent	81.60000000000001	0.25	{'kind': 'word', 'word': 'disent'}
jamais:	81.90000000000002	0.25	{'kind': 'word', 'word': 'jamais'}
"""quel"	82.20000000000002	0.25	{'kind': 'word', 'word': 'quel'}
est	82.50000000000001	0.25	{'kind': 'word', 'word': 'est'}
le	82.80000000000001	0.25	{'kind': 'word', 'word': 'le'}
son	83.10000000000001	0.25	{'kind': 'word', 'word': 'son'}
de	83.40000000000002	0.25	{'kind': 'word', 'word': 'de'}
sa	83.70000000000002	0.25	{'kind': 'word', 'word': 'sa'}
voix?	84.00000000000001	0.25	{'kind': 'word', 'word': 'voix'}
Quels	84.80000000000001	0.25	{'kind': 'word', 'word': 'Quels'}
sont	85.10000000000001	0.25	{'kind': 'word', 'word': 'sont'}
les	85.40000000000002	0.25	{'kind': 'word', 'word': 'les'}
jeux	85.70000000000002	0.25	{'kind': 'word', 'word': 'jeux'}
qu'il	86.00000000000001	0.25	{'kind': 'word', 'word': 'quil'}
préfère?	86.30000000000001	0.25	{'kind': 'word', 'word': 'préfère'}
Est-ce	87.10000000000001	0.25	{'kind': 'word', 'word': 'Estce'}
qu'il	87.40000000000002	0.25	{'kind': 'word', 'word': 'quil'}
collectionne	87.70000000000002	0.25	{'kind': 'word', 'word': 'collectionne'}
les	88.00000000000001	0.25	{'kind': 'word', 'word': 'les'}
"papillons?"""	88.30000000000001	0.25	{'kind': 'word', 'word': 'papillons'}
Elles	89.10000000000001	0.25	{'kind': 'word', 'word': 'Elles'}
vous	89.40000000000002	0.25	{'kind': 'word', 'word': 'vous'}
demandent:	89.70000000000002	0.25	{'kind': 'word', 'word': 'demandent'}
"""quel"	90.00000000000001	0.25	{'kind': 'word', 'word': 'quel'}
âge	90.3	0.25	{'kind': 'word', 'word': 'âge'}
a-t-il?	90.6	0.25	{'kind': 'word', 'word': 'atil'}
Combien	91.40000000000002	0.25	{'kind': 'word', 'word': 'Combien'}
a-t-il	91.70000000000002	0.25	{'kind': 'word', 'word': 'atil'}
de	92.0	0.25	{'kind': 'word', 'word': 'de'}
frères?	92.3	0.25	{'kind': 'word', 'word': 'frères'}
Combien	93.1	0.25	{'kind': 'word', 'word': 'Combien'}
pèse-t-il?	93.40000000000002	0.25	{'kind': 'word', 'word': 'pèsetil'}
Combien	94.20000000000002	0.25	{'kind': 'word', 'word': 'Combien'}
gagne	94.5	0.25	{'kind': 'word', 'word': 'gagne'}
son	94.8	0.25	{'kind': 'word', 'word': 'son'}
"père?"""	95.1	0.25	{'kind': 'word', 'word': 'père'}
Alors	95.90000000000002	0.25	{'kind': 'word', 'word': 'Alors'}
seulement	96.20000000000002	0.25	{'kind': 'word', 'word': 'seulement'}
elles	96.5	0.25	{'kind': 'word', 'word': 'elles'}
croient	96.8	0.25	{'kind': 'word', 'word': 'croient'}
le	97.1	0.25	{'kind': 'word', 'word': 'le'}
connaître.	97.40000000000002	0.25	{'kind': 'word', 'word': 'connaître'}
Si	98.20000000000002	0.25	{'kind': 'word', 'word': 'Si'}
vous	98.5	0.25	{'kind': 'word', 'word': 'vous'}
dites	98.8	0.25	{'kind': 'word', 'word': 'dites'}
aux	99.1	0.25	{'kind': 'word', 'word': 'aux'}
grandes	99.40000000000002	0.25	{'kind': 'word', 'word': 'grandes'}
personnes:	99.70000000000002	0.25	{'kind': 'word', 'word': 'personnes'}
"""j'ai"	100.0	0.25	{'kind': 'word', 'word': 'jai'}
vu	100.3	0.25	{'kind': 'word', 'word': 'vu'}
une	100.60000000000002	0.25	{'kind': 'word', 'word': 'une'}
belle	100.90000000000002	0.25	{'kind': 'word', 'word': 'belle'}
maison	101.20000000000002	0.25	{'kind': 'word', 'word': 'maison'}
en	101.5	0.25	{'kind': 'word', 'word': 'en'}
briques	101.8	0.25	{'kind': 'word', 'word': 'briques'}
roses,	102.10000000000002	0.25	{'kind': 'word', 'word': 'roses'}
avec	102.40000000000002	0.25	{'kind': 'word', 'word': 'avec'}
des	102.70000000000002	0.25	{'kind': 'word', 'word': 'des'}
géraniums	103.0	0.25	{'kind': 'word', 'word': 'géraniums'}
aux	103.3	0.25	{'kind': 'word', 'word': 'aux'}
fenêtres	103.60000000000002	0.25	{'kind': 'word', 'word': 'fenêtres'}
et	103.90000000000002	0.25	{'kind': 'word', 'word': 'et'}
des	104.20000000000002	0.25	{'kind': 'word', 'word': 'des'}
colombes	104.5	0.25	{'kind': 'word', 'word': 'colombes'}
sur	104.8	0.25	{'kind': 'word', 'word': 'sur'}
le	105.10000000000002	0.25	{'kind': 'word', 'word': 'le'}
"toit..."","	105.40000000000002	0.25	{'kind': 'word', 'word': 'toit'}
Elles	106.20000000000002	0.25	{'kind': 'word', 'word': 'Elles'}
ne	106.5	0.25	{'kind': 'word', 'word': 'ne'}
parviennent	106.8	0.25	{'kind': 'word', 'word': 'parviennent'}
pas	107.10000000000002	0.25	{'kind': 'word', 'word': 'pas'}
à	107.40000000000002	0.25	{'kind': 'word', 'word': 'à'}
s'imaginer	107.70000000000002	0.25	{'kind': 'word', 'word': 'simaginer'}
cette	108.0	0.25	{'kind': 'word', 'word': 'cette'}
maison.	108.3	0.25	{'kind': 'word', 'word': 'maison'}
Il	109.10000000000002	0.25	{'kind': 'word', 'word': 'Il'}
faut	109.40000000000002	0.25	{'kind': 'word', 'word': 'faut'}
leur	109.70000000000002	0.25	{'kind': 'word', 'word': 'leur'}
dire:	110.0	0.25	{'kind': 'word', 'word': 'dire'}
"""j'ai"	110.3	0.25	{'kind': 'word', 'word': 'jai'}
vu	110.60000000000002	0.25	{'kind': 'word', 'word': 'vu'}
une	110.90000000000002	0.25	{'kind': 'word', 'word': 'une'}
maison	111.20000000000002	0.25	{'kind': 'word', 'word': 'maison'}
de	111.5	0.25	{'kind': 'word', 'word': 'de'}
cent	111.8	0.25	{'kind': 'word', 'word': 'cent'}
mille	112.10000000000002	0.25	{'kind': 'word', 'word': 'mille'}
"francs."""	112.40000000000002	0.25	{'kind': 'word', 'word': 'francs'}
Alors	113.20000000000002	0.25	{'kind': 'word', 'word': 'Alors'}
elles	113.5	0.25	{'kind': 'word', 'word': 'elles'}
s'écrient:	113.8	0.25	{'kind': 'word', 'word': 'sécrient'}
"""comme"	114.10000000000002	0.25	{'kind': 'word', 'word': 'comme'}
c'est	114.40000000000002	0.25	{'kind': 'word', 'word': 'cest'}
"joli!"""	114.70000000000002	0.25	{'kind': 'word', 'word': 'joli'}
Ainsi,	115.5	0.25	{'kind': 'word', 'word': 'Ainsi'}
si	115.8	0.25	{'kind': 'word', 'word': 'si'}
vous	116.10000000000002	0.25	{'kind': 'word', 'word': 'vous'}
leur	116.40000000000002	0.25	{'kind': 'word', 'word': 'leur'}
dites,	116.70000000000002	0.25	{'kind': 'word', 'word': 'dites'}
"""la"	117.0	0.25	{'kind': 'word', 'word': 'la'}
preuve	117.3	0.25	{'kind': 'word', 'word': 'preuve'}
que	117.60000000000002	0.25	{'kind': 'word', 'word': 'que'}
le	117.90000000000002	0.25	{'kind': 'word', 'word': 'le'}
petit	118.20000000000002	0.25	{'kind': 'word', 'word': 'petit'}
prince	118.5	0.25	{'kind': 'word', 'word': 'prince'}
a	118.8	0.25	{'kind': 'word', 'word': 'a'}
existé	119.10000000000002	0.25	{'kind': 'word', 'word': 'existé'}
c'est	119.40000000000002	0.25	{'kind': 'word', 'word': 'cest'}
qu'il	119.70000000000002	0.25	{'kind': 'word', 'word': 'quil'}
était	120.0	0.25	{'kind': 'word', 'word': 'était'}
ravissant,	120.30000000000004	0.25	{'kind': 'word', 'word': 'ravissant'}
qu'il	120.60000000000002	0.25	{'kind': 'word', 'word': 'quil'}
riait,	120.90000000000002	0.25	{'kind': 'word', 'word': 'riait'}
et	121.20000000000002	0.25	{'kind': 'word', 'word': 'et'}
qu'il	121.5	0.25	{'kind': 'word', 'word': 'quil'}
voulait	121.80000000000004	0.25	{'kind': 'word', 'word': 'voulait'}
un	122.10000000000002	0.25	{'kind': 'word', 'word': 'un'}
mouton.	122.40000000000002	0.25	{'kind': 'word', 'word': 'mouton'}
Quand	123.20000000000002	0.25	{'kind': 'word', 'word': 'Quand'}
on	123.5	0.25	{'kind': 'word', 'word': 'on'}
veut	123.80000000000004	0.25	{'kind': 'word', 'word': 'veut'}
un	124.10000000000002	0.25	{'kind': 'word', 'word': 'un'}
mouton,	124.40000000000002	0.25	{'kind': 'word', 'word': 'mouton'}
c'est	124.70000000000002	0.25	{'kind': 'word', 'word': 'cest'}
la	125.0	0.25	{'kind': 'word', 'word': 'la'}
preuve	125.30000000000004	0.25	{'kind': 'word', 'word': 'preuve'}
qu'on	125.60000000000002	0.25	{'kind': 'word', 'word': 'quon'}
"existe"","	125.90000000000002	0.25	{'kind': 'word', 'word': 'existe'}
elles	126.20000000000002	0.25	{'kind': 'word', 'word': 'elles'}
hausseront	126.5	0.25	{'kind': 'word', 'word': 'hausseront'}
les	126.80000000000004	0.25	{'kind': 'word', 'word': 'les'}
épaules	127.10000000000002	0.25	{'kind': 'word', 'word': 'épaules'}
et	127.40000000000002	0.25	{'kind': 'word', 'word': 'et'}
vous	127.70000000000002	0.25	{'kind': 'word', 'word': 'vous'}
traiteront	128.0	0.25	{'kind': 'word', 'word': 'traiteront'}
d'enfant!	128.3	0.25	{'kind': 'word', 'word': 'denfant'}
Mais	129.10000000000002	0.25	{'kind': 'word', 'word': 'Mais'}
si	129.40000000000003	0.25	{'kind': 'word', 'word': 'si'}
vous	129.70000000000002	0.25	{'kind': 'word', 'word': 'vous'}
leur	130.0	0.25	{'kind': 'word', 'word': 'leur'}
dites:	130.3	0.25	{'kind': 'word', 'word': 'dites'}
"""la"	130.60000000000002	0.25	{'kind': 'word', 'word': 'la'}
planète	130.90000000000003	0.25	{'kind': 'word', 'word': 'planète'}
d'où	131.20000000000002	0.25	{'kind': 'word', 'word': 'doù'}
il	131.5	0.25	{'kind': 'word', 'word': 'il'}
venait	131.8	0.25	{'kind': 'word', 'word': 'venait'}
est	132.10000000000002	0.25	{'kind': 'word', 'word': 'est'}
l'astéroïde	132.40000000000003	0.25	{'kind': 'word', 'word': 'lastéroïde'}
b	132.70000000000002	0.25	{'kind': 'word', 'word': 'b'}
"612"","	133.0	0.25	{'kind': 'word', 'word': '612'}
alors	133.3	0.25	{'kind': 'word', 'word': 'alors'}
elles	133.60000000000002	0.25	{'kind': 'word', 'word': 'elles'}
seront	133.90000000000003	0.25	{'kind': 'word', 'word': 'seront'}
convaincues,	134.20000000000002	0.25	{'kind': 'word', 'word': 'convaincues'}
et	134.5	0.25	{'kind': 'word', 'word': 'et'}
elles	134.8	0.25	{'kind': 'word', 'word': 'elles'}
vous	135.10000000000002	0.25	{'kind': 'word', 'word': 'vous'}
laisseront	135.40000000000003	0.25	{'kind': 'word', 'word': 'laisseront'}
tranquille	135.70000000000002	0.25	{'kind': 'word', 'word': 'tranquille'}
avec	136.0	0.25	{'kind': 'word', 'word': 'avec'}
leurs	136.3	0.25	{'kind': 'word', 'word': 'leurs'}
