word	onset	duration
"""bonjour,"	0.7	0.25
dit	1.0	0.25
le	1.3	0.25
petit	1.6	0.25
prince.	1.9000000000000001	0.25
"-bonjour"","	2.2	0.25
dit	2.5	0.25
le	2.8000000000000007	0.25
marchand.	3.1000000000000005	0.25
C'était	3.4000000000000004	0.25
un	3.7	0.25
marchand	4.000000000000001	0.25
de	4.300000000000001	0.25
pilules	4.6000000000000005	0.25
perfectionnées	4.900000000000001	0.25
qui	5.200000000000001	0.25
apaisent	5.500000000000001	0.25
la	5.800000000000001	0.25
soif.	6.1000000000000005	0.25
On	6.400000000000001	0.25
en	6.700000000000001	0.25
avale	7.000000000000001	0.25
une	7.300000000000002	0.25
par	7.600000000000001	0.25
semaine	7.900000000000001	0.25
et	8.200000000000001	0.25
l'on	8.5	0.25
n'éprouve	8.8	0.25
plus	9.100000000000001	0.25
le	9.4	0.25
besoin	9.700000000000001	0.25
de	10.0	0.25
boire.	10.3	0.25
"""pourquoi"	10.600000000000001	0.25
vends-tu	10.9	0.25
ça?	11.200000000000001	0.25
Dit	11.5	0.25
le	11.8	0.25
petit	12.100000000000001	0.25
prince.	12.4	0.25
-c'est	12.700000000000001	0.25
une	13.000000000000002	0.25
grosse	13.3	0.25
économie	13.600000000000001	0.25
de	13.900000000000002	0.25
temps,	14.200000000000001	0.25
dit	14.500000000000002	0.25
le	14.8	0.25
marchand.	15.100000000000001	0.25
Les	15.400000000000002	0.25
experts	15.700000000000001	0.25
ont	16.000000000000004	0.25
fait	16.3	0.25
des	16.6	0.25
calculs.	16.900000000000002	0.25
On	17.200000000000003	0.25
épargne	17.500000000000004	0.25
cinquante-trois	17.8	0.25
minutes	18.1	0.25
par	18.400000000000002	0.25
semaine.	18.700000000000003	0.25
-et	19.000000000000004	0.25
que	19.3	0.25
fait-on	19.6	0.25
de	19.900000000000002	0.25
ces	20.200000000000003	0.25
cinquante-trois	20.500000000000004	0.25
minutes?	20.8	0.25
-on	21.1	0.25
en	21.400000000000002	0.25
fait	21.700000000000003	0.25
ce	22.000000000000004	0.25
que	22.3	0.25
l'on	22.6	0.25
"veut..."""	22.900000000000002	0.25
"""moi,"	23.200000000000003	0.25
se	23.500000000000004	0.25
dit	23.800000000000004	0.25
le	24.1	0.25
petit	24.400000000000002	0.25
prince,	24.700000000000003	0.25
si	25.000000000000004	0.25
j'avais	25.300000000000004	0.25
cinquante-trois	25.6	0.25
minutes	25.900000000000002	0.25
à	26.200000000000003	0.25
dépenser,	26.500000000000004	0.25
je	26.800000000000004	0.25
marcherais	27.100000000000005	0.25
tout	27.400000000000002	0.25
doucement	27.700000000000003	0.25
vers	28.000000000000004	0.25
une	28.300000000000004	0.25
"fontaine..."""	28.600000000000005	0.25
Nous	28.900000000000002	0.25
en	29.200000000000003	0.25
étions	29.500000000000004	0.25
au	29.800000000000004	0.25
huitième	30.100000000000005	0.25
jour	30.400000000000002	0.25
de	30.700000000000003	0.25
ma	31.000000000000004	0.25
panne	31.300000000000004	0.25
dans	31.600000000000005	0.25
le	31.900000000000002	0.25
désert,	32.2	0.25
et	32.50000000000001	0.25
j'avais	32.800000000000004	0.25
écouté	33.10000000000001	0.25
l'histoire	33.400000000000006	0.25
du	33.70000000000001	0.25
marchand	34.00000000000001	0.25
en	34.30000000000001	0.25
buvant	34.60000000000001	0.25
la	34.900000000000006	0.25
dernière	35.20000000000001	0.25
goutte	35.50000000000001	0.25
de	35.80000000000001	0.25
ma	36.10000000000001	0.25
provision	36.400000000000006	0.25
d'eau:	36.70000000000001	0.25
"""ah!"	37.00000000000001	0.25
Dis-je	37.30000000000001	0.25
au	37.60000000000001	0.25
petit	37.900000000000006	0.25
prince,	38.20000000000001	0.25
ils	38.50000000000001	0.25
sont	38.80000000000001	0.25
bien	39.10000000000001	0.25
jolis,	39.400000000000006	0.25
tes	39.70000000000001	0.25
souvenirs,	40.00000000000001	0.25
mais	40.30000000000001	0.25
je	40.60000000000001	0.25
n'ai	40.900000000000006	0.25
pas	41.20000000000001	0.25
encore	41.50000000000001	0.25
réparé	41.80000000000001	0.25
mon	42.10000000000001	0.25
avion,	42.400000000000006	0.25
je	42.70000000000001	0.25
n'ai	43.00000000000001	0.25
plus	43.30000000000001	0.25
rien	43.60000000000001	0.25
à	43.900000000000006	0.25
boire,	44.20000000000001	0.25
et	44.50000000000001	0.25
je	44.80000000000001	0.25
serais	45.10000000000001	0.25
heureux,	45.40000000000001	0.25
moi	45.70000000000001	0.25
aussi,	46.00000000000001	0.25
si	46.30000000000001	0.25
je	46.60000000000001	0.25
pouvais	46.90000000000001	0.25
marcher	47.20000000000001	0.25
tout	47.50000000000001	0.25
doucement	47.80000000000001	0.25
vers	48.10000000000001	0.25
une	48.40000000000001	0.25
fontaine!	48.70000000000001	0.25
-mon	49.00000000000001	0.25
ami	49.30000000000001	0.25
le	49.60000000000001	0.25
renard,	49.90000000000001	0.25
me	50.20000000000001	0.25
dit-il...	50.50000000000001	0.25
-mon	50.80000000000001	0.25
petit	51.10000000000001	0.25
bonhomme,	51.40000000000001	0.25
