onset	duration	trial_type
3.07	0.1200000000000001	{'kind': 'word', 'word': 'il'}
3.27	0.02	{'kind': 'word', 'word': 'se'}
3.47	0.25	{'kind': 'word', 'word': 'trouvait'}
3.78	0.0900000000000003	{'kind': 'word', 'word': 'dans'}
3.87	0.0699999999999998	{'kind': 'word', 'word': 'la'}
4.0	0.4699999999999997	{'kind': 'word', 'word': 'région'}
4.47	0.2300000000000004	{'kind': 'word', 'word': 'des'}
4.7	0.7199999999999998	{'kind': 'word', 'word': 'astéroïdes'}
5.42	1.17	{'kind': 'word', 'word': '325'}
6.69	1.1999999999999993	{'kind': 'word', 'word': '326'}
8.06	1.0299999999999994	{'kind': 'word', 'word': '327'}
9.27	1.2100000000000009	{'kind': 'word', 'word': '328'}
10.62	1.0900000000000016	{'kind': 'word', 'word': '329'}
11.97	0.0899999999999998	{'kind': 'word', 'word': 'et'}
12.06	1.0399999999999991	{'kind': 'word', 'word': '330'}
13.98	0.1899999999999995	{'kind': 'word', 'word': 'il'}
14.17	0.4199999999999999	{'kind': 'word', 'word': 'commença'}
14.59	0.3200000000000003	{'kind': 'word', 'word': 'donc'}
14.91	0.1699999999999999	{'kind': 'word', 'word': 'par'}
15.08	0.1500000000000003	{'kind': 'word', 'word': 'les'}
15.23	0.6099999999999994	{'kind': 'word', 'word': 'visiter'}
15.84	0.2600000000000015	{'kind': 'word', 'word': 'pour'}
16.1	0.0399999999999991	{'kind': 'word', 'word': 'y'}
16.14	0.4899999999999984	{'kind': 'word', 'word': 'chercher'}
16.63	0.1099999999999994	{'kind': 'word', 'word': 'une'}
16.74	0.7200000000000024	{'kind': 'word', 'word': 'occupation'}
17.7	0.0899999999999998	{'kind': 'word', 'word': 'et'}
17.79	0.1799999999999997	{'kind': 'word', 'word': 'pour'}
17.97	0.1000000000000014	{'kind': 'word', 'word': 's'}
18.07	0.6699999999999982	{'kind': 'word', 'word': 'instruire'}
19.64	0.1999999999999993	{'kind': 'word', 'word': 'le'}
19.84	0.4800000000000004	{'kind': 'word', 'word': 'premier'}
20.32	0.3399999999999998	{'kind': 'word', 'word': 'était'}
20.66	0.3999999999999986	{'kind': 'word', 'word': 'habité'}
21.06	0.1600000000000001	{'kind': 'word', 'word': 'par'}
21.22	0.1799999999999997	{'kind': 'word', 'word': 'un'}
21.4	0.2800000000000011	{'kind': 'word', 'word': 'roi'}
22.27	0.2100000000000008	{'kind': 'word', 'word': 'le'}
22.48	0.25	{'kind': 'word', 'word': 'roi'}
22.73	0.7199999999999989	{'kind': 'word', 'word': 'siégeait'}
23.62	0.4599999999999973	{'kind': 'word', 'word': 'habillé'}
24.08	0.1700000000000017	{'kind': 'word', 'word': 'de'}
24.25	0.379999999999999	{'kind': 'word', 'word': 'pourpre'}
24.71	0.0799999999999983	{'kind': 'word', 'word': 'et'}
24.79	0.0600000000000022	{'kind': 'word', 'word': 'd'}
24.85	0.5499999999999972	{'kind': 'word', 'word': 'hermine'}
25.64	0.25	{'kind': 'word', 'word': 'sur'}
25.89	0.1400000000000005	{'kind': 'word', 'word': 'un'}
26.03	0.379999999999999	{'kind': 'word', 'word': 'trône'}
26.41	0.3299999999999983	{'kind': 'word', 'word': 'très'}
26.74	0.5899999999999999	{'kind': 'word', 'word': 'simple'}
27.5	0.0599999999999987	{'kind': 'word', 'word': 'et'}
27.56	0.5899999999999999	{'kind': 'word', 'word': 'cependant'}
28.15	0.7700000000000031	{'kind': 'word', 'word': 'majestueux'}
30.06	0.3000000000000007	{'kind': 'word', 'word': 'ah'}
30.53	0.2099999999999973	{'kind': 'word', 'word': 'voilà'}
30.84	0.0199999999999995	{'kind': 'word', 'word': 'un'}
30.86	0.4400000000000013	{'kind': 'word', 'word': 'sujet'}
31.77	0.129999999999999	{'kind': 'word', 'word': 's'}
31.9	0.3700000000000045	{'kind': 'word', 'word': 'écria'}
32.27	0.1199999999999974	{'kind': 'word', 'word': 'le'}
32.39	0.3100000000000023	{'kind': 'word', 'word': 'roi'}
32.7	0.259999999999998	{'kind': 'word', 'word': 'quand'}
32.96	0.0799999999999983	{'kind': 'word', 'word': 'il'}
33.04	0.3999999999999986	{'kind': 'word', 'word': 'aperçut'}
33.44	0.1300000000000025	{'kind': 'word', 'word': 'le'}
33.57	0.2800000000000011	{'kind': 'word', 'word': 'petit'}
33.85	0.5499999999999972	{'kind': 'word', 'word': 'prince'}
35.14	0.0600000000000022	{'kind': 'word', 'word': 'et'}
35.2	0.1299999999999954	{'kind': 'word', 'word': 'le'}
35.33	0.2600000000000051	{'kind': 'word', 'word': 'petit'}
35.59	0.4799999999999969	{'kind': 'word', 'word': 'prince'}
36.07	0.0700000000000002	{'kind': 'word', 'word': 'se'}
36.14	0.4600000000000008	{'kind': 'word', 'word': 'demanda'}
37.23	0.4500000000000028	{'kind': 'word', 'word': 'comment'}
37.68	0.1400000000000005	{'kind': 'word', 'word': 'peut'}
37.82	0.1400000000000005	{'kind': 'word', 'word': '-il'}
37.96	0.0799999999999983	{'kind': 'word', 'word': 'me'}
38.04	0.6400000000000006	{'kind': 'word', 'word': 'reconnaître'}
38.68	0.3100000000000023	{'kind': 'word', 'word': 'puisqu'}
38.99	0.0899999999999963	{'kind': 'word', 'word': 'il'}
39.08	0.0700000000000002	{'kind': 'word', 'word': 'ne'}
39.15	0.0799999999999983	{'kind': 'word', 'word': 'm'}
39.23	0.0400000000000062	{'kind': 'word', 'word': 'a'}
39.27	0.3799999999999954	{'kind': 'word', 'word': 'encore'}
39.65	0.5500000000000043	{'kind': 'word', 'word': 'jamais'}
40.2	0.1799999999999997	{'kind': 'word', 'word': 'vu'}
41.44	0.1300000000000025	{'kind': 'word', 'word': 'il'}
41.57	0.0700000000000002	{'kind': 'word', 'word': 'ne'}
41.64	0.3900000000000005	{'kind': 'word', 'word': 'savait'}
42.03	0.1999999999999957	{'kind': 'word', 'word': 'pas'}
42.23	0.3200000000000003	{'kind': 'word', 'word': 'que'}
42.72	0.1600000000000037	{'kind': 'word', 'word': 'pour'}
42.88	0.1599999999999966	{'kind': 'word', 'word': 'les'}
43.04	0.2800000000000011	{'kind': 'word', 'word': 'rois'}
43.67	0.1899999999999977	{'kind': 'word', 'word': 'le'}
43.86	0.3599999999999994	{'kind': 'word', 'word': 'monde'}
44.22	0.1600000000000037	{'kind': 'word', 'word': 'est'}
44.38	0.3299999999999983	{'kind': 'word', 'word': 'très'}
44.71	0.7800000000000011	{'kind': 'word', 'word': 'simplifié'}
45.89	0.1599999999999966	{'kind': 'word', 'word': 'tous'}
46.05	0.2700000000000031	{'kind': 'word', 'word': 'les'}
46.32	0.1799999999999997	{'kind': 'word', 'word': 'hommes'}
46.5	0.2299999999999968	{'kind': 'word', 'word': 'sont'}
46.73	0.1200000000000045	{'kind': 'word', 'word': 'des'}
46.85	0.4699999999999988	{'kind': 'word', 'word': 'sujets'}
48.25	0.3500000000000014	{'kind': 'word', 'word': 'approche'}
48.6	0.2100000000000008	{'kind': 'word', 'word': '-toi'}
48.86	0.0300000000000011	{'kind': 'word', 'word': 'que'}
48.89	0.1499999999999985	{'kind': 'word', 'word': 'je'}
49.04	0.0700000000000002	{'kind': 'word', 'word': 'te'}
49.11	0.1899999999999977	{'kind': 'word', 'word': 'voie'}
49.3	0.3300000000000054	{'kind': 'word', 'word': 'mieux'}
49.95	0.2199999999999988	{'kind': 'word', 'word': 'lui'}
50.17	0.1400000000000005	{'kind': 'word', 'word': 'dit'}
50.31	0.1400000000000005	{'kind': 'word', 'word': 'le'}
50.45	0.3200000000000003	{'kind': 'word', 'word': 'roi'}
50.86	0.3100000000000023	{'kind': 'word', 'word': 'qui'}
51.17	0.269999999999996	{'kind': 'word', 'word': 'était'}
51.44	0.3800000000000025	{'kind': 'word', 'word': 'tout'}
51.82	0.4200000000000017	{'kind': 'word', 'word': 'fier'}
52.24	0.0599999999999951	{'kind': 'word', 'word': 'd'}
52.3	0.240000000000002	{'kind': 'word', 'word': 'être'}
52.54	0.4299999999999997	{'kind': 'word', 'word': 'enfin'}
52.97	0.3000000000000042	{'kind': 'word', 'word': 'roi'}
53.27	0.2299999999999968	{'kind': 'word', 'word': 'pour'}
53.5	0.3400000000000034	{'kind': 'word', 'word': 'quelqu'}
53.84	0.1099999999999994	{'kind': 'word', 'word': 'un'}
55.08	0.1099999999999994	{'kind': 'word', 'word': 'le'}
55.19	0.3800000000000025	{'kind': 'word', 'word': 'petit'}
55.57	0.1700000000000017	{'kind': 'word', 'word': 'prince'}
55.84	0.5899999999999963	{'kind': 'word', 'word': 'chercha'}
56.43	0.25	{'kind': 'word', 'word': 'des'}
56.68	0.1899999999999977	{'kind': 'word', 'word': 'yeux'}
56.95	0.0899999999999963	{'kind': 'word', 'word': 'où'}
57.04	0.1199999999999974	{'kind': 'word', 'word': 's'}
57.16	0.5200000000000031	{'kind': 'word', 'word': 'asseoir'}
58.01	0.1700000000000017	{'kind': 'word', 'word': 'mais'}
58.18	0.1400000000000005	{'kind': 'word', 'word': 'la'}
58.32	0.5	{'kind': 'word', 'word': 'planète'}
58.93	0.2299999999999968	{'kind': 'word', 'word': 'était'}
59.16	0.3200000000000003	{'kind': 'word', 'word': 'tout'}
59.48	0.5300000000000011	{'kind': 'word', 'word': 'encombrée'}
60.01	0.1799999999999997	{'kind': 'word', 'word': 'par'}
60.19	0.1099999999999994	{'kind': 'word', 'word': 'le'}
60.3	0.6900000000000048	{'kind': 'word', 'word': 'magnifique'}
60.99	0.3399999999999963	{'kind': 'word', 'word': 'manteau'}
61.33	0.0600000000000022	{'kind': 'word', 'word': 'd'}
61.39	0.5300000000000011	{'kind': 'word', 'word': 'hermine'}
62.9	0.1400000000000005	{'kind': 'word', 'word': 'il'}
63.04	0.3599999999999994	{'kind': 'word', 'word': 'resta'}
63.4	0.240000000000002	{'kind': 'word', 'word': 'donc'}
63.64	0.4399999999999977	{'kind': 'word', 'word': 'debout'}
64.48	0.1700000000000017	{'kind': 'word', 'word': 'et'}
64.84	0.1899999999999977	{'kind': 'word', 'word': 'comme'}
65.03	0.0999999999999943	{'kind': 'word', 'word': 'il'}
65.13	0.25	{'kind': 'word', 'word': 'était'}
65.38	0.6000000000000085	{'kind': 'word', 'word': 'fatigué'}
66.21	0.1700000000000017	{'kind': 'word', 'word': 'il'}
66.38	0.480000000000004	{'kind': 'word', 'word': 'bâilla'}
67.94	0.0499999999999971	{'kind': 'word', 'word': 'il'}
67.99	0.2000000000000028	{'kind': 'word', 'word': 'est'}
68.19	0.25	{'kind': 'word', 'word': 'contraire'}
68.44	0.2300000000000039	{'kind': 'word', 'word': 'à'}
68.71	0.0300000000000011	{'kind': 'word', 'word': 'l'}
68.74	0.4200000000000017	{'kind': 'word', 'word': 'étiquette'}
69.16	0.1099999999999994	{'kind': 'word', 'word': 'de'}
69.27	0.3400000000000034	{'kind': 'word', 'word': 'bâiller'}
69.61	0.0900000000000034	{'kind': 'word', 'word': 'en'}
69.7	0.4200000000000017	{'kind': 'word', 'word': 'présence'}
70.12	0.0300000000000011	{'kind': 'word', 'word': 'd'}
70.15	0.0899999999999892	{'kind': 'word', 'word': 'un'}
70.24	0.3500000000000085	{'kind': 'word', 'word': 'roi'}
70.81	0.1700000000000017	{'kind': 'word', 'word': 'lui'}
70.98	0.1899999999999977	{'kind': 'word', 'word': 'dit'}
71.17	0.0300000000000011	{'kind': 'word', 'word': 'le'}
71.2	0.539999999999992	{'kind': 'word', 'word': 'monarque'}
72.15	0.1699999999999875	{'kind': 'word', 'word': 'je'}
72.32	0.0600000000000022	{'kind': 'word', 'word': 'te'}
72.38	0.0799999999999983	{'kind': 'word', 'word': 'l'}
72.46	0.5800000000000125	{'kind': 'word', 'word': 'interdis'}
74.16	0.1300000000000096	{'kind': 'word', 'word': 'je'}
74.29	0.1400000000000005	{'kind': 'word', 'word': 'ne'}
74.43	0.0999999999999943	{'kind': 'word', 'word': 'peux'}
74.53	0.1400000000000005	{'kind': 'word', 'word': 'pas'}
74.67	0.0499999999999971	{'kind': 'word', 'word': 'm'}
74.72	0.0700000000000073	{'kind': 'word', 'word': 'en'}
74.83	0.5400000000000063	{'kind': 'word', 'word': 'empêcher'}
75.66	0.4099999999999966	{'kind': 'word', 'word': 'répondit'}
76.07	0.1400000000000005	{'kind': 'word', 'word': 'le'}
76.21	0.2700000000000102	{'kind': 'word', 'word': 'petit'}
76.48	0.3499999999999943	{'kind': 'word', 'word': 'prince'}
76.83	0.1400000000000005	{'kind': 'word', 'word': 'tout'}
76.97	0.4500000000000028	{'kind': 'word', 'word': 'confus'}
78.03	0.1299999999999954	{'kind': 'word', 'word': 'j'}
78.16	0.0300000000000011	{'kind': 'word', 'word': 'ai'}
78.19	0.1599999999999966	{'kind': 'word', 'word': 'fait'}
78.35	0.1400000000000005	{'kind': 'word', 'word': 'un'}
78.49	0.1200000000000045	{'kind': 'word', 'word': 'long'}
78.61	0.5499999999999972	{'kind': 'word', 'word': 'voyage'}
79.25	0.0300000000000011	{'kind': 'word', 'word': 'et'}
79.28	0.1299999999999954	{'kind': 'word', 'word': 'je'}
79.41	0.0900000000000034	{'kind': 'word', 'word': 'n'}
79.5	0.0900000000000034	{'kind': 'word', 'word': 'ai'}
79.59	0.1299999999999954	{'kind': 'word', 'word': 'pas'}
79.72	0.4200000000000017	{'kind': 'word', 'word': 'dormi'}
80.99	0.2100000000000079	{'kind': 'word', 'word': 'alors'}
81.71	0.2300000000000039	{'kind': 'word', 'word': 'lui'}
81.94	0.1299999999999954	{'kind': 'word', 'word': 'dit'}
82.07	0.1100000000000136	{'kind': 'word', 'word': 'le'}
82.18	0.25	{'kind': 'word', 'word': 'roi'}
82.85	0.1300000000000096	{'kind': 'word', 'word': 'je'}
82.98	0.0499999999999971	{'kind': 'word', 'word': 't'}
83.03	0.4299999999999926	{'kind': 'word', 'word': 'ordonne'}
83.46	0.0600000000000022	{'kind': 'word', 'word': 'de'}
83.52	0.3800000000000096	{'kind': 'word', 'word': 'bâiller'}
84.44	0.1500000000000056	{'kind': 'word', 'word': 'je'}
84.59	0.039999999999992	{'kind': 'word', 'word': 'n'}
84.63	0.2100000000000079	{'kind': 'word', 'word': 'ai'}
84.84	0.1400000000000005	{'kind': 'word', 'word': 'vu'}
84.98	0.7000000000000028	{'kind': 'word', 'word': 'personne'}
85.68	0.3299999999999983	{'kind': 'word', 'word': 'bailler'}
86.01	0.289999999999992	{'kind': 'word', 'word': 'depuis'}
86.3	0.3800000000000096	{'kind': 'word', 'word': 'des'}
86.68	0.2999999999999971	{'kind': 'word', 'word': 'années'}
87.23	0.1199999999999903	{'kind': 'word', 'word': 'les'}
87.35	0.4200000000000017	{'kind': 'word', 'word': 'bâillements'}
87.77	0.1899999999999977	{'kind': 'word', 'word': 'sont'}
87.96	0.1600000000000108	{'kind': 'word', 'word': 'pour'}
88.12	0.1499999999999914	{'kind': 'word', 'word': 'moi'}
88.27	0.0900000000000034	{'kind': 'word', 'word': 'des'}
88.36	0.769999999999996	{'kind': 'word', 'word': 'curiosités'}
89.64	0.3599999999999994	{'kind': 'word', 'word': 'allons'}
90.16	0.2000000000000028	{'kind': 'word', 'word': 'bâille'}
90.36	0.519999999999996	{'kind': 'word', 'word': 'encore'}
