subject,run,offset,stretch
15,9,6.581999999999999,1.0025628964219597
16,1,6.330000000000001,1.0004051717038622
16,2,12.329,1.0007835914085914
16,3,6.07,1.001382017947538
16,4,8.779,1.000472774962356
16,5,4.687,1.0004595300261097
16,6,4.814,1.0004828318964938
16,7,3.5389999999999997,1.0006679257450828
16,8,3.656,1.000552102503559
16,9,4.719999999999999,1.0006327577311767
17,1,3.402,1.0019039776002636
17,2,4.019,1.0008897352647352
17,3,4.0489999999999995,1.0007262425218593
17,4,5.890000000000001,1.0010783154963327
17,5,7.013999999999999,0.6191157528285466
17,6,3.192,1.0009737334068565
17,7,10.004999999999999,1.001977674390038
17,8,3.9949999999999997,1.0016719330532309
17,9,8.701,1.0008497465934267
18,1,2.029,0.999980235526641
18,2,2.1590000000000003,1.0008569555444555
18,3,2.257,1.0004760124252186
18,4,2.015,1.000484108608714
18,5,2.0119999999999996,1.0001253263707572
18,6,3.357,1.0002003954110796
18,7,2.0809999999999995,1.000147404302363
18,8,1.4449999999999998,0.9996562380638216
18,9,1.9710000000000005,1.0002397499317168
19,1,4.771,1.0013406901095283
19,2,4.973000000000001,1.0009568556443558
19,3,8.533,1.001755924988495
19,4,8.527,1.0012742256690899
19,5,5.930999999999999,1.0013559617058312
19,6,7.4319999999999995,1.0009804580850807
19,7,3.2939999999999996,1.0016552274786186
19,8,6.428000000000001,1.0002187575957497
19,9,2.996,1.000001517404631
20,1,11.883,1.0002701144692414
20,2,4.276,1.0014485514485514
20,3,4.167,1.000339392544869
20,4,4.013999999999999,1.0002930557129674
20,5,4.068,1.0007293298520452
20,6,5.050999999999999,1.000836549971084
20,7,3.865,1.0009765535031554
20,8,4.013999999999999,1.0004184173061565
20,9,3.246,1.0006236533033899
21,1,3.231,1.001149633533723
21,2,14.062999999999999,1.0000156093906094
21,3,4.413,1.0000244477680624
21,4,6.667999999999999,1.0001926719880836
21,5,4.2459999999999996,1.0020835509138382
21,6,14.015,1.0025984156658103
21,7,19.561,1.0020882276168102
21,8,3.35,0.9031077467967638
21,9,7.436,1.0018315073897606
22,1,2.963,1.001511982211974
22,2,9.325000000000001,1.0008788086913087
22,3,10.038,1.0018594684767603
22,4,3.7020000000000004,1.0013697521169633
22,5,5.747999999999999,1.0003864229765014
22,6,6.952000000000001,1.0014632899815745
22,7,11.309999999999999,1.002094369462742
22,8,2.764,1.0016354734539394
22,9,2.97,1.0010105914843253
23,5,2.763,1.0005865970409051
23,6,3.5120000000000005,1.0001465979852864
23,7,3.1239999999999997,1.0005435533649638
23,8,2.778,1.0005798812458766
23,9,3.53,1.001122879427028
24,1,3.242,1.0018990364819238
24,2,2.897,1.0075908466533468
24,3,3.677,1.000447250345145
24,4,2.7450000000000006,1.0012985120541424
24,5,2.6189999999999998,1.0012932985204526
24,6,2.643,1.0009495245652495
24,7,2.886,1.0004468192915381
24,8,2.986,1.0016875585957845
24,9,3.1220000000000003,1.0019574519741434
25,1,2.3,1.0010903401136457
25,2,3.799,1.001148851148851
25,3,2.695,1.000740623561896
25,4,1.8770000000000002,1.0004517267619772
25,5,2.0389999999999997,1.0011627502175806
25,6,3.0280000000000005,1.001110916842629
25,7,3.7669999999999995,1.0011945890337342
25,8,2.5900000000000003,1.0009149623250806
25,9,3.195,1.0021076750326243
26,1,2.1370000000000005,1.0011101045870048
26,2,2.4070000000000005,1.0006555944055944
26,3,3.108,1.0004012310170272
26,4,1.4600000000000004,1.0003238184673673
26,5,2.088,1.0016588337684944
26,6,2.8819999999999997,1.000433069277635
26,7,2.532,1.0007615888955426
26,8,1.9860000000000002,1.0000173617139483
26,9,1.4890000000000003,1.0013747685957939
27,1,2.1880000000000006,0.9999917648027671
27,2,2.256,0.9999812687312688
27,3,1.3969999999999998,0.9999913713759779
27,4,2.315,0.9999935236306526
27,5,1.6550000000000002,0.9999930374238468
27,6,1.8180000000000005,0.9999905854504862
27,7,1.8389999999999995,0.9999907872311024
27,8,2.1060000000000003,0.9999930553144206
27,9,2.2769999999999997,0.9999924129768444
28,1,2.074,0.999980235526641
28,2,1.642,0.9999797077922078
28,3,2.2769999999999997,0.9999798665439484
28,4,1.7920000000000003,0.999980570891958
28,5,1.899,0.9999808529155788
28,6,2.6180000000000003,0.9999811709009724
28,7,1.306,0.9999800390007216
28,8,2.2129999999999996,0.9999809021146568
28,9,3.586,0.9999802737397954
29,1,6.332999999999999,0.999980235526641
29,2,2.2980000000000005,0.9999812687312688
29,3,2.1329999999999996,0.9999798665439484
29,4,1.6350000000000002,0.999980570891958
29,5,2.035,0.9999808529155788
29,6,2.2860000000000005,0.9999811709009724
29,7,2.2619999999999996,0.9999815744622047
29,8,3.2739999999999996,0.9999809021146568
29,9,2.22,0.9999817911444266
30,1,1.3980000000000006,0.999980235526641
30,2,1.9849999999999999,0.9999797077922078
30,3,1.9,0.9999813046479521
30,4,1.1750000000000003,0.999980570891958
30,5,1.4770000000000003,0.9999808529155788
30,6,1.3500000000000005,0.9999798259653275
30,7,1.8200000000000003,0.9999800390007216
30,8,2.7369999999999997,0.9999809021146568
30,9,1.7360000000000002,0.9999817911444266
31,1,1.4800000000000004,0.999980235526641
31,2,1.8670000000000004,0.9999797077922078
31,3,2.1380000000000003,0.9999798665439484
31,4,1.1190000000000002,0.999980570891958
31,5,1.5739999999999998,0.9999808529155788
31,6,1.5600000000000005,0.9999811709009724
31,7,1.2309999999999999,0.9999800390007216
31,8,2.887,0.9999809021146568
31,9,1.3770000000000002,0.9999802737397954
32,1,2.029,0.999980235526641
32,2,1.467,0.9999812687312688
32,3,1.451,0.9999813046479521
32,4,3.546,0.999980570891958
32,5,5.259,0.9999791122715406
32,6,2.973,0.9999798259653275
32,7,3.5140000000000002,0.9999800390007216
32,8,2.164,0.9999809021146568
32,9,2.0050000000000003,0.9999802737397954
33,1,1.444,0.999980235526641
33,2,3.009,0.9999797077922078
33,3,1.8169999999999997,0.9999813046479521
33,4,1.4180000000000006,0.999978951799621
33,5,3.4050000000000002,0.9999791122715406
33,6,2.189,0.9999798259653275
33,7,1.854,0.9999800390007216
33,8,3.3089999999999997,0.9999809021146568
33,9,2.4810000000000003,0.9999802737397954
34,1,2.7750000000000004,0.999980235526641
34,2,0.6870000000000003,0.9999797077922078
34,3,2.203,0.9999813046479521
34,4,4.833,0.999980570891958
34,5,1.7240000000000002,0.9999808529155788
34,6,2.726,0.9999811709009724
34,7,1.5620000000000003,0.9999815744622047
34,8,2.698,0.9999809021146568
34,9,2.1,0.9999817911444266
35,1,1.532,0.999980235526641
35,2,1.499,0.9999797077922078
35,3,2.0929999999999995,0.9999784284399448
35,4,2.9490000000000003,0.999978951799621
35,5,4.662,0.9999791122715406
35,6,3.676,0.9999798259653275
35,7,2.2640000000000002,0.9999800390007216
35,8,3.0820000000000003,0.9999809021146568
35,9,1.5560000000000005,0.9999787563351643
36,1,2.192,0.9999785884871942
36,2,2.251,0.9999797077922078
36,3,2.119,0.9999798665439484
36,4,1.419,0.999978951799621
36,5,1.8159999999999998,0.9999791122715406
36,6,2.143,0.9999798259653275
36,7,3.95,0.9999800390007216
36,8,1.754,0.9999791659432619
36,9,2.339,0.9999802737397954
37,1,2.229,0.999980235526641
37,2,2.095,0.9999797077922078
37,3,1.1880000000000002,0.9999813046479521
37,4,2.326,0.999980570891958
37,5,2.101,0.9999808529155788
37,6,1.6429999999999998,0.9999798259653275
37,7,4.122,0.9999800390007216
37,8,1.4849999999999999,0.9999809021146568
37,9,1.411,0.9999802737397954
38,1,1.6450000000000005,0.9999785884871942
38,2,1.1999999999999997,0.9999781468531468
38,3,1.254,0.9999798665439484
38,4,1.7100000000000004,0.999980570891958
38,5,3.1029999999999998,0.9999791122715406
38,6,3.061,0.9999798259653275
38,7,1.9959999999999996,0.9999800390007216
38,8,1.3779999999999997,0.9999791659432619
38,9,1.8530000000000002,0.9999802737397954
39,1,2.0520000000000005,0.999980235526641
39,2,1.701,0.9999797077922078
39,3,1.7079999999999997,0.9999798665439484
39,4,2.0720000000000005,0.999978951799621
39,5,1.9779999999999998,1.000046997389034
39,6,2.0069999999999997,0.9999784810296828
39,7,3.926,0.9999800390007216
39,8,2.906,0.9999809021146568
39,9,2.5320000000000005,0.9999802737397954
40,1,1.2010000000000005,0.9999769414477476
40,2,1.31,1.0001810689310688
40,3,1.884,0.9999798665439484
40,4,1.9810000000000003,0.999978951799621
40,5,1.9459999999999997,0.9999791122715406
40,6,4.655,0.9999784810296828
40,7,2.5549999999999997,0.9999785035392387
40,8,1.3450000000000002,0.999977429771867
40,9,1.7840000000000003,0.9999772389305333
41,1,2.0920000000000005,1.0000428230256115
41,2,1.1940000000000004,0.9999781468531468
41,3,1.94,0.9999784284399448
41,4,1.9940000000000002,0.999978951799621
41,5,1.9029999999999996,0.9999791122715406
41,6,1.7430000000000003,0.9999784810296828
41,7,1.245,0.9999785035392387
41,8,2.023,0.9999791659432619
41,9,1.6110000000000002,0.9999787563351643
42,1,1.524,0.9999785884871942
42,2,1.8140000000000005,0.9999797077922078
42,3,1.7129999999999996,0.9999784284399448
42,4,3.813,0.999978951799621
42,5,3.825,0.9999791122715406
42,6,2.1950000000000003,0.9999798259653275
42,7,2.755,0.9999785035392387
42,8,1.9049999999999998,0.9999791659432619
42,9,1.4760000000000004,0.9999787563351643
43,1,2.271,0.9999785884871942
43,2,1.69,0.9999797077922078
43,3,2.538,0.9999798665439484
43,4,2.5290000000000004,1.000195910172757
43,5,1.6260000000000003,1.0001671018276763
43,6,1.6669999999999998,0.9999798259653275
43,7,2.5949999999999998,0.9999785035392387
43,8,2.6169999999999995,0.9999791659432619
43,9,1.0669999999999997,0.9999787563351643
44,1,3.401,0.999980235526641
44,2,1.3900000000000001,0.9999781468531468
44,3,1.6320000000000001,0.9999784284399448
44,4,2.544,0.999978951799621
44,5,2.274,0.9999791122715406
44,6,2.284,0.9999784810296828
44,7,2.3280000000000003,0.9999785035392387
44,8,1.876,0.999977429771867
44,9,1.371,1.0000227610694667
45,1,1.8810000000000002,0.9999785884871942
45,2,1.573,0.9999781468531468
45,3,1.1469999999999998,0.9999798665439484
45,4,1.435,0.999978951799621
45,5,1.686,0.9999791122715406
45,6,1.9640000000000004,0.9999784810296828
45,7,3.1689999999999996,0.9999785035392387
45,8,1.911,0.9999791659432619
45,9,3.536,0.9999787563351643
46,1,2.0010000000000003,0.9999785884871942
46,2,2.084,0.9999797077922078
46,3,2.509,0.9999798665439484
46,4,3.4659999999999997,0.999978951799621
46,5,1.6870000000000003,0.9999791122715406
46,6,1.7170000000000005,0.9999784810296828
46,7,1.779,0.9999785035392387
46,8,2.4229999999999996,0.9999791659432619
46,9,1.3850000000000002,0.9999787563351643
47,1,1.955,0.9999785884871942
47,2,1.7360000000000002,0.9999781468531468
47,3,4.51,0.9999784284399448
47,4,1.98,0.999978951799621
47,5,1.5099999999999998,0.9999791122715406
47,6,1.4640000000000004,0.9999784810296828
47,7,2.5,0.9999785035392387
47,8,2.653,0.999977429771867
47,9,2.557,0.9999787563351643
48,1,1.7279999999999998,0.9999785884871942
48,2,1.767,0.9999797077922078
48,3,3.5479999999999996,0.9999784284399448
48,4,2.3169999999999997,0.999978951799621
48,5,3.074,0.9999791122715406
48,6,2.1080000000000005,0.9999798259653275
48,7,2.0249999999999995,0.9999800390007216
48,8,1.3909999999999996,0.9999791659432619
48,9,3.2420000000000004,0.9999787563351643
49,1,2.168,0.9999785884871942
49,2,3.076,0.9999797077922078
49,3,1.8059999999999996,0.9999784284399448
49,4,2.959,0.999978951799621
49,5,1.452,0.9999791122715406
49,6,1.3239999999999998,0.9999784810296828
49,7,1.9619999999999997,0.9999785035392387
49,8,2.2259999999999995,0.9999791659432619
49,9,1.8649999999999998,0.9999787563351643
50,1,1.234,0.999980235526641
50,2,1.634,0.9999797077922078
50,3,1.8909999999999996,0.9999798665439484
50,4,1.4490000000000003,0.999978951799621
50,5,1.306,0.9999808529155788
50,6,3.4110000000000005,0.9999798259653275
50,7,3.0,0.9999800390007216
50,8,1.645,0.9999791659432619
50,9,1.5690000000000004,0.9999802737397954
51,1,2.867,0.999980235526641
51,2,1.7180000000000004,0.9999797077922078
51,3,2.025,0.9999798665439484
51,4,2.674,0.999980570891958
51,5,1.8339999999999996,0.9999808529155788
51,6,3.2750000000000004,0.9999798259653275
51,7,1.4909999999999997,0.9999815744622047
51,8,1.6099999999999999,0.9999809021146568
51,9,2.8160000000000003,0.9999802737397954
52,1,1.7220000000000004,0.9999785884871942
52,2,2.1540000000000004,0.9999797077922078
52,3,1.4330000000000003,0.9999798665439484
52,4,1.8519999999999999,0.999978951799621
52,5,2.3970000000000002,0.9999808529155788
52,6,3.248,0.9999798259653275
52,7,3.319,0.9999815744622047
52,8,1.831,0.9999809021146568
52,9,1.8220000000000005,0.9999802737397954
53,1,2.529,0.999980235526641
53,2,1.6869999999999998,0.9999797077922078
53,3,2.0740000000000003,0.9999798665439484
53,4,1.4200000000000004,0.999980570891958
53,5,1.4989999999999997,0.9999808529155788
53,6,1.4980000000000002,0.9999811709009724
53,7,1.7519999999999998,0.9999800390007216
53,8,3.2310000000000003,0.9999809021146568
53,9,2.212,0.9999802737397954
54,1,9.664000000000001,0.999980235526641
54,2,6.167,0.9999797077922078
54,3,1.9170000000000003,0.9999784284399448
54,4,2.329,0.999978951799621
54,5,1.9409999999999998,0.9999791122715406
54,6,2.5090000000000003,0.9999784810296828
54,7,1.907,0.9999800390007216
54,8,2.103,0.9999791659432619
54,9,4.140000000000001,0.9999802737397954
55,1,4.367,0.9999769414477476
55,2,2.3009999999999997,0.9999875124875124
55,3,2.007,0.9999856189599632
55,4,4.276,0.9999773327072843
55,5,3.3739999999999997,0.9999895561357702
55,6,4.517,0.9999865506435517
55,7,4.951,0.9999877163081363
55,8,4.285,0.999989582971631
55,9,2.156,0.999987860762951
56,1,3.566,0.9999769414477476
56,3,3.8669999999999995,0.9999884951679705
56,4,5.772,0.9999886663536423
56,5,3.442,0.9999895561357702
56,6,2.2729999999999997,0.9999878955791965
56,7,4.4399999999999995,0.9999785035392387
56,8,2.477,0.999989582971631
56,9,4.416,0.9999787563351643
57,1,6.289000000000001,0.9999769414477476
57,2,5.286000000000001,0.9999890734265735
57,3,3.3880000000000003,0.9999870570639668
57,4,4.631,0.9999773327072843
57,5,2.689,0.9999791122715406
57,6,5.681,0.9999878955791965
57,7,4.264,0.9999892517696194
57,8,5.736000000000001,0.9999791659432619
57,9,6.388,0.999987860762951
58,1,2.6820000000000004,0.9999901177633205
58,2,2.2150000000000003,0.9999781468531468
58,3,21.278000000000002,0.9999784284399448
58,4,3.8320000000000003,0.999990285445979
58,5,5.640000000000001,0.9999912967798086
58,6,1.3170000000000002,0.9999771360940379
58,7,4.8149999999999995,0.9999785035392387
58,8,4.58,0.999977429771867
58,9,4.2509999999999994,0.999987860762951
