onset	duration	trial_type
62.35	0.2299999999999968	{'kind': 'word', 'word': 'sert'}
62.58	0.0399999999999991	{'kind': 'word', 'word': 'à'}
62.62	0.3500000000000014	{'kind': 'word', 'word': 'rien'}
63.23	0.1300000000000025	{'kind': 'word', 'word': 'c'}
63.36	0.0499999999999971	{'kind': 'word', 'word': 'est'}
63.41	0.1100000000000065	{'kind': 'word', 'word': 'de'}
63.52	0.1699999999999946	{'kind': 'word', 'word': 'la'}
63.69	0.2300000000000039	{'kind': 'word', 'word': 'pure'}
63.92	0.519999999999996	{'kind': 'word', 'word': 'méchanceté'}
64.44	0.0900000000000034	{'kind': 'word', 'word': 'de'}
64.53	0.1400000000000005	{'kind': 'word', 'word': 'la'}
64.67	0.1799999999999926	{'kind': 'word', 'word': 'part'}
64.85	0.1000000000000085	{'kind': 'word', 'word': 'des'}
64.95	0.5300000000000011	{'kind': 'word', 'word': 'fleurs'}
66.45	0.3499999999999943	{'kind': 'word', 'word': 'oh'}
67.78	0.289999999999992	{'kind': 'word', 'word': 'mais'}
68.07	0.3000000000000113	{'kind': 'word', 'word': 'après'}
68.37	0.0300000000000011	{'kind': 'word', 'word': 'un'}
68.44	0.5799999999999983	{'kind': 'word', 'word': 'silence'}
69.02	0.2300000000000039	{'kind': 'word', 'word': 'il'}
69.25	0.1099999999999994	{'kind': 'word', 'word': 'me'}
69.36	0.4300000000000068	{'kind': 'word', 'word': 'lança'}
70.09	0.3199999999999932	{'kind': 'word', 'word': 'avec'}
70.41	0.2100000000000079	{'kind': 'word', 'word': 'une'}
70.62	0.4200000000000017	{'kind': 'word', 'word': 'sorte'}
71.04	0.1299999999999954	{'kind': 'word', 'word': 'de'}
71.17	0.6200000000000045	{'kind': 'word', 'word': 'rancune'}
72.64	0.1700000000000017	{'kind': 'word', 'word': 'je'}
72.81	0.1099999999999994	{'kind': 'word', 'word': 'ne'}
72.92	0.1200000000000045	{'kind': 'word', 'word': 'te'}
73.04	0.2399999999999948	{'kind': 'word', 'word': 'crois'}
73.28	0.2099999999999937	{'kind': 'word', 'word': 'pas'}
74.06	0.1899999999999977	{'kind': 'word', 'word': 'les'}
74.25	0.3100000000000023	{'kind': 'word', 'word': 'fleurs'}
74.56	0.1499999999999914	{'kind': 'word', 'word': 'sont'}
74.71	0.5400000000000063	{'kind': 'word', 'word': 'faibles'}
75.51	0.1799999999999926	{'kind': 'word', 'word': 'elles'}
75.69	0.1899999999999977	{'kind': 'word', 'word': 'sont'}
75.88	0.5200000000000102	{'kind': 'word', 'word': 'naïves'}
76.83	0.1599999999999966	{'kind': 'word', 'word': 'elles'}
76.99	0.1099999999999994	{'kind': 'word', 'word': 'se'}
77.1	0.4400000000000119	{'kind': 'word', 'word': 'rassurent'}
77.54	0.1999999999999886	{'kind': 'word', 'word': 'comme'}
77.74	0.1400000000000005	{'kind': 'word', 'word': 'elles'}
77.88	0.4399999999999977	{'kind': 'word', 'word': 'peuvent'}
78.98	0.0899999999999892	{'kind': 'word', 'word': 'elles'}
79.07	0.1800000000000068	{'kind': 'word', 'word': 'se'}
79.25	0.2000000000000028	{'kind': 'word', 'word': 'croient'}
79.45	0.480000000000004	{'kind': 'word', 'word': 'terribles'}
79.93	0.2099999999999937	{'kind': 'word', 'word': 'avec'}
80.14	0.2199999999999988	{'kind': 'word', 'word': 'leurs'}
80.36	0.4899999999999949	{'kind': 'word', 'word': 'épines'}
81.97	0.2100000000000079	{'kind': 'word', 'word': 'je'}
82.18	0.039999999999992	{'kind': 'word', 'word': 'ne'}
82.29	0.4599999999999937	{'kind': 'word', 'word': 'répondis'}
82.75	0.3400000000000034	{'kind': 'word', 'word': 'rien'}
83.68	0.1099999999999994	{'kind': 'word', 'word': 'à'}
83.79	0.2299999999999897	{'kind': 'word', 'word': 'cet'}
84.02	0.2700000000000102	{'kind': 'word', 'word': 'instant'}
84.29	0.1999999999999886	{'kind': 'word', 'word': '-là'}
84.49	0.1400000000000005	{'kind': 'word', 'word': 'je'}
84.63	0.1300000000000096	{'kind': 'word', 'word': 'me'}
84.76	0.4200000000000017	{'kind': 'word', 'word': 'disais'}
85.64	0.2399999999999948	{'kind': 'word', 'word': 'si'}
85.88	0.2100000000000079	{'kind': 'word', 'word': 'ce'}
86.09	0.4699999999999988	{'kind': 'word', 'word': 'boulon'}
86.56	0.4500000000000028	{'kind': 'word', 'word': 'résiste'}
87.01	0.4599999999999937	{'kind': 'word', 'word': 'encore'}
87.99	0.1500000000000056	{'kind': 'word', 'word': 'je'}
88.14	0.1500000000000056	{'kind': 'word', 'word': 'le'}
88.29	0.3199999999999932	{'kind': 'word', 'word': 'ferai'}
88.61	0.5900000000000034	{'kind': 'word', 'word': 'sauter'}
89.2	0.039999999999992	{'kind': 'word', 'word': 'd'}
89.24	0.1200000000000045	{'kind': 'word', 'word': 'un'}
89.41	0.1400000000000005	{'kind': 'word', 'word': 'coup'}
