word	onset	duration
Il	0.7	0.25
se	1.0	0.25
trouvait	1.3	0.25
dans	1.6	0.25
la	1.9000000000000001	0.25
région	2.2	0.25
des	2.5	0.25
astéroïdes	2.8000000000000007	0.25
325,	3.1000000000000005	0.25
326,	3.4000000000000004	0.25
327,	3.7	0.25
328,	4.000000000000001	0.25
329	4.300000000000001	0.25
et	4.6000000000000005	0.25
330.	4.900000000000001	0.25
Il	5.200000000000001	0.25
commença	5.500000000000001	0.25
donc	5.800000000000001	0.25
par	6.1000000000000005	0.25
les	6.400000000000001	0.25
visiter	6.700000000000001	0.25
pour	7.000000000000001	0.25
y	7.300000000000002	0.25
chercher	7.600000000000001	0.25
une	7.900000000000001	0.25
occupation	8.200000000000001	0.25
et	8.5	0.25
pour	8.8	0.25
s'instruire.	9.100000000000001	0.25
Le	9.4	0.25
premier	9.700000000000001	0.25
était	10.0	0.25
habité	10.3	0.25
par	10.600000000000001	0.25
un	10.9	0.25
roi.	11.200000000000001	0.25
Le	11.5	0.25
roi	11.8	0.25
siégeait,	12.100000000000001	0.25
habillé	12.4	0.25
de	12.700000000000001	0.25
pourpre	13.000000000000002	0.25
et	13.3	0.25
d'hermine,	13.600000000000001	0.25
sur	13.900000000000002	0.25
un	14.200000000000001	0.25
trône	14.500000000000002	0.25
très	14.8	0.25
simple	15.100000000000001	0.25
et	15.400000000000002	0.25
cependant	15.700000000000001	0.25
majestueux.	16.000000000000004	0.25
"""ah!"	16.3	0.25
Voilà	16.6	0.25
un	16.900000000000002	0.25
"sujet!"","	17.200000000000003	0.25
S'écria	17.500000000000004	0.25
le	17.8	0.25
roi	18.1	0.25
quand	18.400000000000002	0.25
il	18.700000000000003	0.25
aperçut	19.000000000000004	0.25
le	19.3	0.25
petit	19.6	0.25
prince.	19.900000000000002	0.25
Et	20.200000000000003	0.25
le	20.500000000000004	0.25
petit	20.8	0.25
prince	21.1	0.25
se	21.400000000000002	0.25
demanda:	21.700000000000003	0.25
"""comment"	22.000000000000004	0.25
peut-il	22.3	0.25
me	22.6	0.25
reconnaître	22.900000000000002	0.25
puisqu'il	23.200000000000003	0.25
ne	23.500000000000004	0.25
m'a	23.800000000000004	0.25
encore	24.1	0.25
jamais	24.400000000000002	0.25
"vu!"""	24.700000000000003	0.25
Il	25.000000000000004	0.25
ne	25.300000000000004	0.25
savait	25.6	0.25
pas	25.900000000000002	0.25
que,	26.200000000000003	0.25
pour	26.500000000000004	0.25
les	26.800000000000004	0.25
rois,	27.100000000000005	0.25
le	27.400000000000002	0.25
