word	onset	duration
Le	0.7	0.25
cinquième	1.0	0.25
jour,	1.3	0.25
toujours	1.6	0.25
grâce	1.9000000000000001	0.25
au	2.2	0.25
mouton,	2.5	0.25
ce	2.8000000000000007	0.25
secret	3.1000000000000005	0.25
de	3.4000000000000004	0.25
la	3.7	0.25
vie	4.000000000000001	0.25
du	4.300000000000001	0.25
petit	4.6000000000000005	0.25
prince	4.900000000000001	0.25
me	5.200000000000001	0.25
fut	5.500000000000001	0.25
révélé.	5.800000000000001	0.25
Il	6.1000000000000005	0.25
me	6.400000000000001	0.25
demanda	6.700000000000001	0.25
avec	7.000000000000001	0.25
brusquerie,	7.300000000000002	0.25
sans	7.600000000000001	0.25
préambule,	7.900000000000001	0.25
comme	8.200000000000001	0.25
le	8.5	0.25
fruit	8.8	0.25
d'un	9.100000000000001	0.25
problème	9.4	0.25
longtemps	9.700000000000001	0.25
médité	10.0	0.25
en	10.3	0.25
silence:	10.600000000000001	0.25
"""un"	10.9	0.25
mouton,	11.200000000000001	0.25
s'il	11.5	0.25
mange	11.8	0.25
les	12.100000000000001	0.25
arbustes,	12.4	0.25
il	12.700000000000001	0.25
mange	13.000000000000002	0.25
aussi	13.3	0.25
les	13.600000000000001	0.25
fleurs?	13.900000000000002	0.25
-un	14.200000000000001	0.25
mouton	14.500000000000002	0.25
mange	14.8	0.25
tout	15.100000000000001	0.25
ce	15.400000000000002	0.25
qu'il	15.700000000000001	0.25
rencontre.	16.000000000000004	0.25
-même	16.3	0.25
les	16.6	0.25
fleurs	16.900000000000002	0.25
qui	17.200000000000003	0.25
ont	17.500000000000004	0.25
des	17.8	0.25
épines?	18.1	0.25
-oui.	18.400000000000002	0.25
Même	18.700000000000003	0.25
les	19.000000000000004	0.25
fleurs	19.3	0.25
qui	19.6	0.25
ont	19.900000000000002	0.25
des	20.200000000000003	0.25
épines.	20.500000000000004	0.25
-alors	20.8	0.25
les	21.1	0.25
épines,	21.400000000000002	0.25
à	21.700000000000003	0.25
quoi	22.000000000000004	0.25
"servent-elles?"""	22.3	0.25
Je	22.6	0.25
ne	22.900000000000002	0.25
le	23.200000000000003	0.25
savais	23.500000000000004	0.25
pas.	23.800000000000004	0.25
J'étais	24.1	0.25
alors	24.400000000000002	0.25
très	24.700000000000003	0.25
occupé	25.000000000000004	0.25
à	25.300000000000004	0.25
essayer	25.6	0.25
de	25.900000000000002	0.25
dévisser	26.200000000000003	0.25
un	26.500000000000004	0.25
