subject,score,t
11,-0.007275050438699819,-4.0
11,-0.0008123969998366214,-3.9
11,0.00685705657592249,-3.8
11,-0.004526039500510359,-3.7
11,-0.002687503763783157,-3.6
11,-0.003601767475415483,-3.5
11,0.0068133600348659435,-3.4
11,0.001677171926120456,-3.3
11,-0.0024247168731174546,-3.2
11,0.001112829792272471,-3.1
11,0.00253078521062972,-3.0
11,0.006208539928523444,-2.9
11,0.008029948633347732,-2.8
11,-0.001205486490926109,-2.7
11,0.006115310782298299,-2.6
11,0.002918831405993448,-2.5
11,-0.0010701902383846633,-2.4
11,0.0034207502782528996,-2.3
11,0.001380664324093724,-2.2
11,0.0033058090107492832,-2.1
11,-0.002982945613043677,-2.0
11,-0.0015204695710652803,-1.9
11,-0.00038078287290089764,-1.8
11,-0.006119273768723025,-1.7
11,-6.306489088887398e-05,-1.6
11,0.0008053262439503517,-1.5
11,0.0018064593782958782,-1.4
11,0.0014767389573486342,-1.3
11,-0.0016728366045101635,-1.2
11,0.002512957025096172,-1.1
11,0.001797007513153939,-1.0
11,-0.00045191856093826187,-0.9
11,-3.2269099106924916e-07,-0.8
11,0.0072660935366054705,-0.7
11,0.0033568900459477447,-0.6
11,0.003182286388941774,-0.5
11,-0.0010737606314190644,-0.4
11,0.009773069531605805,-0.3
11,-0.004576831935685122,-0.2
11,-0.0003937399152028227,-0.1
11,-0.002845163333944925,0.0
11,-0.0008942572113802334,0.1
11,-0.004974368238833357,0.2
11,-0.00010581705017133506,0.3
11,0.004925114596279859,0.4
11,0.0017897490665704059,0.5
11,0.005136895362459576,0.6
11,0.003210316476147402,0.7
11,0.001021937073806822,0.8
11,-0.00478889350141941,0.9
11,-0.0035157090483878186,1.0
