subject,score,t
25,-0.0006043146836379475,-4.0
25,0.0018315465546178747,-3.9
25,-0.009298815003990183,-3.8
25,-0.016824764156239957,-3.7
25,-0.002144961627133919,-3.6
25,0.005719532640385578,-3.5
25,-0.004717497846592215,-3.4
25,-0.00011467738530392357,-3.3
25,-0.00037064514445275066,-3.2
25,0.01082296654369806,-3.1
25,0.006772910431274389,-3.0
25,-0.0007644428169126014,-2.9
25,-0.009592983198273983,-2.8
25,0.0007105249570738753,-2.7
25,0.0023164600653040384,-2.6
25,-0.002135436988879406,-2.5
25,-0.0025855673531334565,-2.4
25,0.00029874061425377293,-2.3
25,4.546181029882931e-05,-2.2
25,-0.004697591385706496,-2.1
25,0.0024344104789823613,-2.0
25,0.006621254953661323,-1.9
25,-0.0028921023484855296,-1.8
25,-0.0011671034999759778,-1.7
25,3.492495827378931e-05,-1.6
25,0.0005894894762723355,-1.5
25,-0.0047320904355591135,-1.4
25,-0.003790652765792622,-1.3
25,0.0009583861335784304,-1.2
25,-0.001173270058369433,-1.1
25,0.0023629019905973903,-1.0
25,0.005949371883923026,-0.9
25,0.01259779824804296,-0.8
25,0.010207145021695547,-0.7
25,-0.000607309109087981,-0.6
25,0.007413418418531132,-0.5
25,-0.011118639171117816,-0.4
25,-0.004583767794021524,-0.3
25,-9.139826331990563e-05,-0.2
25,-0.002446906700614028,-0.1
25,-0.0008522347747734355,0.0
25,-0.002908642933184597,0.1
25,-0.00232838522712852,0.2
25,-0.0019631081277713433,0.3
25,0.005905507470172819,0.4
25,0.011149179819009687,0.5
25,0.001875341451191825,0.6
25,0.0030708703411503296,0.7
25,-0.003152419264985789,0.8
25,-0.013763625764096158,0.9
25,0.0032327911414597407,1.0
