subject,score,t
18,-0.0026275172061906954,-1.0
18,0.006617382811789326,-0.9
18,-0.007330442943958793,-0.8
18,0.0031573908737822435,-0.7
18,-0.0007561728286214227,-0.6
18,-0.0005592640434816215,-0.5
18,-0.0035984821006998908,-0.4
18,-0.006930297689292888,-0.3
18,-0.00395485334014868,-0.2
18,-0.003029880100713959,-0.1
18,0.001663070904937358,0.0
18,-0.00042699020044081626,0.1
18,-0.004709173410572582,0.2
18,-0.003043833232849192,0.3
18,0.002752047009913015,0.4
18,-0.0032309652268756243,0.5
18,-0.003074285354872071,0.6
18,-0.00022836491846594465,0.7
18,-0.002057965398745255,0.8
18,5.429452866059954e-05,0.9
18,0.0022355975016170354,1.0
18,-0.0007633232462431583,1.1
18,-0.0035544963673419094,1.2
18,-0.004844618970221637,1.3
18,-0.00571156820700694,1.4
18,0.0006279921333101935,1.5
18,0.002111049613823,1.6
18,-0.004585685780761612,1.7
18,-0.0019186677717926597,1.8
18,0.002505678977510427,1.9
18,0.0015130597371957194,2.0
18,0.0017854620288315437,2.1
18,0.004888228723487652,2.2
18,-0.0027647285029956405,2.3
18,0.003632456022074101,2.4
18,0.0013956870178907079,2.5
18,0.0012698291027481517,2.6
18,0.00035027389502194833,2.7
18,-0.003416077943443021,2.8
18,0.004259592242980658,2.9
18,0.00102530665864485,3.0
18,0.0015789135269601363,3.1
18,-7.651878871607552e-05,3.2
18,-0.0004351919411742479,3.3
18,-0.0019537163573091726,3.4
18,0.0001123214354364403,3.5
18,0.0005846289010770385,3.6
18,-0.0037272903873851325,3.7
18,0.0067275306869909466,3.8
18,0.007368335275056593,3.9
18,0.0035361422278662046,4.0
