subject,score,t
51,-0.008418943662517943,-4.0
51,-0.011343123001465146,-3.9
51,0.00026621186476580717,-3.8
51,0.011456382273686587,-3.7
51,0.009430890976814434,-3.6
51,0.00741198397693539,-3.5
51,0.006317937151669699,-3.4
51,0.0012801559117364227,-3.3
51,-0.0026156893280757302,-3.2
51,-0.0036162875984723365,-3.1
51,-0.003142784730937313,-3.0
51,-0.009461981954995941,-2.9
51,-0.010153564851072409,-2.8
51,-0.0038608639711696095,-2.7
51,-0.001712816696100478,-2.6
51,-0.0005577832117430269,-2.5
51,0.004861594620680467,-2.4
51,-0.008087777825032253,-2.3
51,0.005512651314588251,-2.2
51,-0.009487033512577554,-2.1
51,-0.0074149861986264895,-2.0
51,-0.0013351840078843805,-1.9
51,0.005465728402929562,-1.8
51,-0.002406262159497785,-1.7
51,0.00638235828230095,-1.6
51,0.004275337496161724,-1.5
51,0.0056145791422677884,-1.4
51,9.835316803386613e-05,-1.3
51,-0.012039361495937677,-1.2
51,-0.0027998734446640916,-1.1
51,0.003387195813459719,-1.0
51,-0.00023387768248711309,-0.9
51,-0.00732299297255613,-0.8
51,0.002104221279509592,-0.7
51,-0.005088168836942476,-0.6
51,-0.005108200289367178,-0.5
51,-0.008150380407646885,-0.4
51,0.004196314251547178,-0.3
51,-0.002942233505460659,-0.2
51,-0.007349082060769726,-0.1
51,0.00885045626343882,0.0
51,0.011847448927928493,0.1
51,0.002394735379748402,0.2
51,-0.0021167254493752448,0.3
51,0.004768656829478662,0.4
51,0.00492249229140359,0.5
51,0.0018691913073576349,0.6
51,-0.0005900191995716195,0.7
51,-0.0019575303649684156,0.8
51,-0.006778355814267649,0.9
51,0.003309811571241612,1.0
