subject,score,t
30,0.0013339189851499058,-0.5
30,-0.007441293705555561,-0.4
30,0.0027906286831702602,-0.3
30,7.496586056383586e-05,-0.2
30,-0.0031381436805959944,-0.1
30,-0.004794673934960325,0.0
30,0.0021053823432090535,0.1
30,6.0254876841472914e-05,0.2
30,-3.867376011434665e-05,0.3
30,0.004095579080848421,0.4
30,0.005420702244899865,0.5
30,0.006844643196934923,0.6
30,0.0018335650577045654,0.7
30,0.007891984875610486,0.8
30,0.003124748393505609,0.9
30,0.0007326476106650426,1.0
30,0.004601952233174869,1.1
30,0.00930996718958888,1.2
30,0.002344110622713949,1.3
30,0.005782170777703494,1.4
30,0.007374953778046671,1.5
30,0.0024919942175760717,1.6
30,-0.0011257899448115672,1.7
30,-0.00739694677574658,1.8
30,-0.0006238571094357126,1.9
30,-0.003334828522607506,2.0
