subject,score,t
52,0.001615272407598664,-1.0
52,0.0017189459671042714,-0.9
52,-0.002215181528846603,-0.8
52,0.0034653493083873495,-0.7
52,0.003021481257151962,-0.6
52,0.0013536181070869407,-0.5
52,0.0035584208370136867,-0.4
52,0.0013982701253972415,-0.3
52,-0.007830228985560213,-0.2
52,0.0011271946167022084,-0.1
52,-0.0011350995547513743,0.0
52,0.0015676357420353721,0.1
52,-0.0031303090235936617,0.2
52,-0.0031279699452447037,0.3
52,0.003128412870142474,0.4
52,-0.003429929888929629,0.5
52,0.0020796265590118865,0.6
52,-0.001266239168430873,0.7
52,-0.00046852956014201895,0.8
52,-0.0027280828118759243,0.9
52,-0.0005049599480871759,1.0
52,0.0017496461876384218,1.1
52,0.0010049933924762638,1.2
52,0.004009302652366952,1.3
52,0.0022127167084636935,1.4
52,-0.0013557129216921517,1.5
52,0.001874466402018077,1.6
52,0.005432837003357721,1.7
52,0.007598539661836355,1.8
52,0.0028589224304114333,1.9
52,0.004021425992653469,2.0
52,0.002236309343159376,2.1
52,0.0005054317290611722,2.2
52,0.0032396075574386497,2.3
52,-0.0008072248548306947,2.4
52,0.004724673075105928,2.5
52,0.006935982744714685,2.6
52,0.0016389439248187913,2.7
52,0.00466823723110442,2.8
52,-0.001534779734900553,2.9
52,-0.0029072922336003536,3.0
52,-0.003147747834844395,3.1
52,-0.0034352642693927034,3.2
52,-0.004781726464721786,3.3
52,0.003439696122751757,3.4
52,0.0014687237723594192,3.5
52,0.0007505984449045004,3.6
52,0.002367309750013673,3.7
52,-0.0011297622174909628,3.8
52,0.003163268812291046,3.9
52,0.00022576719553702408,4.0
