subject,score,t
9,0.001412773668028571,-4.0
9,-0.0006571282794020555,-3.9
9,0.0007523139141058219,-3.8
9,0.006181078238556446,-3.7
9,-0.0032465295737535917,-3.6
9,0.0018845585722964896,-3.5
9,0.004352181199874802,-3.4
9,0.008033920600510655,-3.3
9,0.0053058284211389755,-3.2
9,0.0016219805559324711,-3.1
9,0.004830666035567624,-3.0
9,-0.0018948714950851803,-2.9
9,0.0030914917334159274,-2.8
9,-0.002069057533310653,-2.7
9,0.001616948440326967,-2.6
9,-0.0018111273430112809,-2.5
9,-0.007547934247882683,-2.4
9,-0.00728504146844738,-2.3
9,-0.0019342609540132548,-2.2
9,-0.008222180760268375,-2.1
9,-0.00716993854429547,-2.0
9,-0.005036712912366071,-1.9
9,-0.006305167281950492,-1.8
9,0.0023821025230059702,-1.7
9,0.004669823232640902,-1.6
9,0.005104541154064239,-1.5
9,0.004418224176202449,-1.4
9,0.0016719738506853247,-1.3
9,0.0041044752675774825,-1.2
9,0.008755682662340973,-1.1
9,0.0015804912115902384,-1.0
9,0.004894982570957546,-0.9
9,0.0059147730810203405,-0.8
9,0.0014757446714582687,-0.7
9,0.0006262457408956714,-0.6
9,0.0037999786984240086,-0.5
9,0.004739023454996255,-0.4
9,0.0052255176736742065,-0.3
9,0.007861446651935677,-0.2
9,0.0030103887142772716,-0.1
9,0.0004146824129023299,0.0
9,0.0012222724034983098,0.1
9,0.0026067798093890285,0.2
9,0.004056597027401479,0.3
9,0.004353185476029127,0.4
9,0.004647283858165709,0.5
9,0.005492681098951021,0.6
9,0.004664469847230265,0.7
9,0.0026962893212309634,0.8
9,0.00476727533356734,0.9
9,0.008040996723252893,1.0
