subject,score,t
44,-0.00455768349588507,-4.0
44,-0.0023852274128313244,-3.9
44,0.0006925438308298021,-3.8
44,0.002213706514493575,-3.7
44,0.0016118922136764276,-3.6
44,0.009163690492505342,-3.5
44,0.007066330327920396,-3.4
44,0.0009224929948144673,-3.3
44,-0.005054610982036626,-3.2
44,-0.0037931010177318907,-3.1
44,-0.001920014512741212,-3.0
44,-0.008770897801573611,-2.9
44,0.0049491827574382,-2.8
44,-0.00860740537170064,-2.7
44,-0.010712666458316021,-2.6
44,-0.0006346610868160595,-2.5
44,-0.0004087835417889175,-2.4
44,-0.0047632152005741436,-2.3
44,0.007672122299051019,-2.2
44,0.01069380822917762,-2.1
44,-0.006093767337008337,-2.0
44,0.00030023928997953886,-1.9
44,-0.008547433760267644,-1.8
44,0.007674379006220643,-1.7
44,0.003599102372038254,-1.6
44,0.006445136978657849,-1.5
44,-0.001789787277773545,-1.4
44,0.002275348323254094,-1.3
44,-0.007081506980245997,-1.2
44,0.015353602413213893,-1.1
44,0.008581608593668398,-1.0
44,-0.003138987735489165,-0.9
44,-0.0037127999301550117,-0.8
44,-0.0161386701950787,-0.7
44,-0.015101829444661293,-0.6
44,0.003614659371044333,-0.5
44,0.0032162115955745563,-0.4
44,-0.005961991237592982,-0.3
44,0.00023393078051526497,-0.2
44,0.002905404861231384,-0.1
44,-0.006907531610576075,0.0
44,0.000730777142395153,0.1
44,-0.0005366193066806481,0.2
44,-0.008001834982785406,0.3
44,0.013430874342456768,0.4
44,0.0181450298987225,0.5
44,0.012936783862761507,0.6
44,0.012273794597680675,0.7
44,0.005781418695499952,0.8
44,-0.00257840450520863,0.9
44,0.0021944619305491117,1.0
