subject,score,t
9,-0.0023570286232794915,-1.0
9,-0.0031273313104873204,-0.9
9,-0.003897447441848626,-0.8
9,0.0051027691243677184,-0.7
9,-0.005584281776286246,-0.6
9,-0.014550873396332951,-0.5
9,0.008455074618847173,-0.4
9,-0.00012702873473332404,-0.3
9,-0.00015057254866419876,-0.2
9,-0.013352810670432905,-0.1
9,-0.01575983440149972,0.0
9,-0.004282535404144839,0.1
9,-0.017034093668363448,0.2
9,-0.0022098320190616946,0.3
9,-0.0021226369286154205,0.4
9,-0.0077038381496201585,0.5
9,-0.0016409877055470342,0.6
9,0.003716704865396083,0.7
9,-0.005629366483764247,0.8
9,-0.004984828446406539,0.9
9,-0.009898450716104706,1.0
9,-0.002361084446677711,1.1
9,-0.001705936377014987,1.2
9,0.0009304246140315835,1.3
9,-0.002277706215762901,1.4
9,-0.0009810310741107163,1.5
9,-0.002239828449479017,1.6
9,-0.0028340811477271873,1.7
9,0.0035937360902882844,1.8
9,-0.0009949659753361489,1.9
9,-0.00603981185922147,2.0
9,-0.002233401376295159,2.1
9,0.013039803637906635,2.2
9,-0.0020786059772455396,2.3
9,-0.001115761842270461,2.4
9,-0.0026104460530443764,2.5
9,-0.008578623627190472,2.6
9,-0.0029909996947821735,2.7
9,-0.005268622908332055,2.8
9,-0.00039854775414845865,2.9
9,-0.0059953353200929245,3.0
9,-0.0017203571298999925,3.1
9,-0.006694305960500903,3.2
9,0.00285569702458633,3.3
9,-0.001398981660232857,3.4
9,-0.005209013351985926,3.5
9,-0.0017025060250162143,3.6
9,-0.006231180980329275,3.7
9,-0.005234971679832842,3.8
9,0.004853894609546578,3.9
9,-0.010655838783215158,4.0
