subject,score,t
50,-0.002644395286542356,-4.0
50,-0.0069109153262648946,-3.9
50,-0.0001656372003169028,-3.8
50,0.003017771167342476,-3.7
50,-0.0023734253185507437,-3.6
50,-0.001079789332388229,-3.5
50,0.0032348496227347042,-3.4
50,0.0006430038088406452,-3.3
50,-0.002410941952168163,-3.2
50,0.0008877178969207248,-3.1
50,-0.0035059893808335953,-3.0
50,0.0006214777503299949,-2.9
50,0.0026247032078758306,-2.8
50,-0.00403104442705861,-2.7
50,-0.005172320386977845,-2.6
50,-0.0015134643236962818,-2.5
50,-0.004582841189696408,-2.4
50,-0.003290495309845057,-2.3
50,-0.004877624534626334,-2.2
50,0.0016039858156585544,-2.1
50,-0.0027598103047895427,-2.0
50,0.002271449317181478,-1.9
50,8.226071663607893e-05,-1.8
50,-0.0016936882821644943,-1.7
50,-0.0010636407554867702,-1.6
50,-0.0018044027722768283,-1.5
50,-0.009531588641292343,-1.4
50,0.00259525057199892,-1.3
50,-0.0022375535446040704,-1.2
50,0.0027147299922655743,-1.1
50,0.0009668566468788077,-1.0
50,0.003992399771075254,-0.9
50,0.0033801494403165205,-0.8
50,0.0007546396907824362,-0.7
50,0.006348148954007622,-0.6
50,0.003177900700113506,-0.5
50,0.0017465432636971955,-0.4
50,5.8969625303787134e-05,-0.3
50,0.005744072590734923,-0.2
50,-0.0045613171109239094,-0.1
50,0.006580943471915517,0.0
50,-0.0029773818049878523,0.1
50,0.0002569857013840069,0.2
50,-0.008459977761757971,0.3
50,0.0019959256328125,0.4
50,-0.006541694328738592,0.5
50,0.004988404772007877,0.6
50,-0.0017293899808819753,0.7
50,-0.0017401183754909009,0.8
50,-0.001580774243784243,0.9
50,0.0006774567401976174,1.0
