subject,score,t
43,-0.00025716195305247375,-1.0
43,0.007719860100674482,-0.9
43,0.006496259773387937,-0.8
43,0.002504999853658099,-0.7
43,-0.004459573234408431,-0.6
43,0.002138154134310262,-0.5
43,-0.0110188670012422,-0.4
43,0.0021541247107970387,-0.3
43,0.010785952353453589,-0.2
43,0.010102809346990553,-0.1
43,-0.0034333332607739196,0.0
43,-0.00512970414991532,0.1
43,0.002007387282796415,0.2
43,-0.017796774742662006,0.3
43,-0.016343734702695043,0.4
43,-0.001788722089982005,0.5
43,-0.0015188210999401116,0.6
43,-0.004901862132643508,0.7
43,0.0020703200949399795,0.8
43,0.013509029274572537,0.9
43,0.0025148832867834463,1.0
43,-0.005827216767367113,1.1
43,-0.0048700684089877655,1.2
43,-0.0060821466570164335,1.3
43,-0.0014298939768516373,1.4
43,0.0066288600331288515,1.5
43,0.008939319028449298,1.6
43,-0.005279695831104491,1.7
43,0.00641205440667655,1.8
43,0.005743745848943028,1.9
43,0.0044698686373987415,2.0
43,-0.007564404745851447,2.1
43,-0.007316286836141246,2.2
43,0.0025744917021268067,2.3
43,0.006085547353370863,2.4
43,0.008042815108316325,2.5
43,0.011121119842276367,2.6
43,0.0017273242484212787,2.7
43,0.004790682202711428,2.8
43,7.608682674594782e-06,2.9
43,-0.0020309188149004965,3.0
43,-0.008340409527454533,3.1
43,-0.015206525184622519,3.2
43,0.005168525065656801,3.3
43,-0.003922559207864836,3.4
43,-0.014000453755093902,3.5
43,-0.0036018457756839075,3.6
43,-0.005206880200911367,3.7
43,0.012788427215484658,3.8
43,0.010386089340633575,3.9
43,0.0026450987566410847,4.0
