subject,score,t
10,-0.0044467022023589094,-4.0
10,-0.007213771042612037,-3.9
10,-0.0065812002572216985,-3.8
10,-0.003653555942227937,-3.7
10,0.0006713814084566744,-3.6
10,-0.006929219333494844,-3.5
10,0.0024938356784581306,-3.4
10,-0.00786221456035188,-3.3
10,-0.006880543944067729,-3.2
10,-0.003636643161423351,-3.1
10,0.0008948957725587093,-3.0
10,-0.008391035358266198,-2.9
10,-0.012824107611504014,-2.8
10,-1.471264426902684e-05,-2.7
10,0.0036292473240664754,-2.6
10,0.0014411767522371915,-2.5
10,-0.0018013291520918044,-2.4
10,-0.0029991973611139685,-2.3
10,-0.0026164013839473158,-2.2
10,-0.004244753635177898,-2.1
10,0.0007945520968001967,-2.0
10,-0.005687258072012661,-1.9
10,0.004037760715261471,-1.8
10,-0.003359314193995711,-1.7
10,-0.0026993486413680727,-1.6
10,0.005107713310907507,-1.5
10,0.0022902333801725376,-1.4
10,0.0033329310910371287,-1.3
10,0.005323800582043584,-1.2
10,0.006529584489668149,-1.1
10,0.0030090264706491778,-1.0
10,0.0027634352156818798,-0.9
10,0.00523550306592458,-0.8
10,0.0026258383356731097,-0.7
10,0.0022944995320977267,-0.6
10,-0.001392167201154978,-0.5
10,0.0001889561803841348,-0.4
10,0.0014925866715302105,-0.3
10,0.004719186608601464,-0.2
10,0.0046180527089327425,-0.1
10,0.0050292301391064356,0.0
10,-7.076392802520719e-05,0.1
10,-4.32700310678462e-05,0.2
10,0.006824091736130244,0.3
10,0.006378741199191685,0.4
10,0.009094745037803801,0.5
10,0.0036990562617298804,0.6
10,0.0038948212164104427,0.7
10,-0.007107621487881701,0.8
10,0.003306072953894771,0.9
10,-0.004099787475727435,1.0
