subject,score,t
48,6.928742970149204e-05,-1.0
48,0.002691771370887081,-0.9
48,0.007839221932789898,-0.8
48,0.001200773083787037,-0.7
48,-0.0020264187313941335,-0.6
48,0.0018526020601982603,-0.5
48,-0.005522291802361798,-0.4
48,0.0002859661332755468,-0.3
48,-0.0011822352920817243,-0.2
48,-0.0011488984384365165,-0.1
48,-0.0017341797873181954,0.0
48,0.0002863401232969736,0.1
48,-0.0034304513769452196,0.2
48,-0.0021209891516050764,0.3
48,-0.003306727087898383,0.4
48,0.00307996367239857,0.5
48,-0.002252036867957594,0.6
48,0.007784189385290505,0.7
48,-0.0013042558005903237,0.8
48,0.0011905309032380052,0.9
48,0.007311389558975741,1.0
48,-0.0030773585022406016,1.1
48,-0.006787562754517519,1.2
48,0.0037329958490095673,1.3
48,0.004324890035965327,1.4
48,-0.0032217418059890695,1.5
48,0.0020028083604957422,1.6
48,0.005555482482458576,1.7
48,0.006525905936843795,1.8
48,0.005488467672434313,1.9
48,0.004152994074167602,2.0
48,0.0031621754846215618,2.1
48,0.0036510201437076457,2.2
48,0.0031610204366883947,2.3
48,0.004559613959859974,2.4
48,0.005904955940193926,2.5
48,0.004663276463620995,2.6
48,0.0075245164111308474,2.7
48,0.004968273169049421,2.8
48,0.001350509202334567,2.9
48,0.00022931126600017222,3.0
48,-2.3632378524407067e-05,3.1
48,-0.0025849733132622546,3.2
48,-0.006829213740817865,3.3
48,-0.004001780029032385,3.4
48,-0.0014965692025005518,3.5
48,0.001195692342364473,3.6
48,0.005220814395449128,3.7
48,-0.0008047279686030552,3.8
48,-0.0008521662523669258,3.9
48,-0.002498325487620169,4.0
