subject,score,t
26,0.0020485238804956933,-4.0
26,-0.0026068483526648745,-3.9
26,0.004756503061871082,-3.8
26,0.01096951815791966,-3.7
26,0.009033834614005561,-3.6
26,-0.006662606139547152,-3.5
26,-0.0061677520652004105,-3.4
26,-0.002258947757432238,-3.3
26,-0.007420413230813271,-3.2
26,0.005938704515859111,-3.1
26,0.0005356384537091482,-3.0
26,-0.003038698988461538,-2.9
26,-0.005069091151369062,-2.8
26,0.0090624887268263,-2.7
26,-0.01729080812529907,-2.6
26,0.004296881859177467,-2.5
26,0.01111142897659857,-2.4
26,0.009355808979022533,-2.3
26,0.006623660540367436,-2.2
26,0.01222332935276513,-2.1
26,0.002614763363215617,-2.0
26,0.009859681998330984,-1.9
26,-0.01671742390929753,-1.8
26,-0.014372098682223859,-1.7
26,0.0028871903237306235,-1.6
26,0.010257290320821066,-1.5
26,-0.004268990298695261,-1.4
26,0.01701376180252834,-1.3
26,0.002020151000584273,-1.2
26,-0.00463286168938265,-1.1
26,0.004325816815054923,-1.0
26,-0.007911154222252827,-0.9
26,-0.004897659610196286,-0.8
26,0.0018202969134751997,-0.7
26,-0.025667838571317547,-0.6
26,-0.015975399905940928,-0.5
26,-0.0035425539112919828,-0.4
26,0.002256445681635634,-0.3
26,-0.0031880193654674114,-0.2
26,-0.017531829290799047,-0.1
26,-0.009916763138097572,0.0
26,-0.0011239983245424268,0.1
26,0.0024113913933203,0.2
26,-0.007387417195068348,0.3
26,-0.0032253864813487766,0.4
26,-0.012668040760286492,0.5
26,-0.011637207654340604,0.6
26,-0.01029288505131654,0.7
26,-0.0009095154402408596,0.8
26,0.0001942786017861583,0.9
26,0.006109672984240279,1.0
